reviewId,content,gender,location,date,score,cluster_id,prob_topico_0,prob_topico_1,prob_topico_2,prob_topico_3
882df950-4daa-4c0e-a825-06349e15646f,Laggg,male,"Jacksonville, United States",2023-07-15,POSITIVO,3,0.24928574,0.1796488,0.23566607,0.33539936
92e51675-0053-4cea-9b4f-37b498fd9e65,".dc,v6: 76我 .,xx.xcdgb oo ikznk 0",male,"Philadelphia, United States",2022-11-26,POSITIVO,3,0.24928574,0.1796488,0.23566607,0.33539936
85e6c862-e56e-4f97-b099-ab34b98e1309,Some time good sometimes bad,male,"Cape Town, South Africa",2022-10-25,POSITIVO,3,0.11466169,0.08395955,0.11008708,0.6912917
e685b60f-6b8a-4ac4-aed5-c7c58cf10036,Hello! Whenever I open this app it will always lag even though my WiFi is perfectly fine?,female,"Salvador, Brazil",2023-11-15,POSITIVO,1,0.20314465,0.39991966,0.26481628,0.1321195
179e3b85-80bf-404c-ac7c-570127a15906,don't know what to say,male,"Tunis, Tunisia",2022-09-02,POSITIVO,0,0.59537977,0.09683754,0.12696958,0.18081315
a0ecfd67-66ff-4646-bffd-beda206d14be,i hate the new update,male,"Mexico City, Mexico",2022-12-15,POSITIVO,3,0.25328183,0.08834455,0.27664852,0.38172504
42a8c8c5-f071-4869-bfb1-83967857cfa4,This app is more fun and cool but the other app that copy TikTok is boring,male,"Mumbai, India",2022-05-08,POSITIVO,3,0.3002815,0.21056637,0.14645292,0.3426992
fc472049-8fa9-4ecc-8c60-c05d7730b652,ใช้มาตลอด ดีนะฮะ,female,"Cali, Colombia",2023-11-20,POSITIVO,1,0.1546659,0.4910169,0.14621739,0.20809984
444f55f5-07de-4c62-8dee-fddd8259afc7,"before the updated I could post videos with HD resolution,but after updating, my HD settings disappeared, why? Is it because device or something ?",female,"Buenos Aires, Argentina",2023-10-31,POSITIVO,0,0.5012627,0.08997945,0.2637833,0.14497456
4cc30e7d-b4ee-40e9-b2b0-c219e827ef14,"The app is great but i cant see the pin comment, so imma give it 4 star",female,"Asunción, Paraguay",2023-09-16,POSITIVO,1,0.09953053,0.3873841,0.20041807,0.3126673
e7ddbcf5-1d23-443e-ada2-0f454c8b018e,Uj,male,"Zurich, Switzerland",2021-09-26,POSITIVO,3,0.24928574,0.1796488,0.23566607,0.33539936
178c8f35-7b61-42f3-a042-54887d34c5b6,Good,male,"Los Angeles, United States",2022-10-31,POSITIVO,3,0.1546615,0.1114569,0.14621124,0.5876704
b757df9e-9024-4803-b593-e45c9b64e4c4,I like it,male,"Phoenix, United States",2022-12-24,POSITIVO,2,0.1558209,0.11153948,0.5245148,0.20812485
79b25bda-e379-4b9f-8d21-b7b8dcc73fa2,great,male,"Monterrey, Mexico",2023-01-12,POSITIVO,1,0.16395964,0.48172203,0.14621785,0.20810053
bcbbdf1d-9f25-480e-a03d-e16438299da9,Cool,female,"Port Moresby, Papua New Guinea",2024-04-18,POSITIVO,1,0.154665,0.49102008,0.14621647,0.20809843
a857e0e0-ee2f-49a0-8ed6-226bc5438936,Love it but there is a bug in the games it keep laging-uot,male,"Bangalore, India",2022-01-25,POSITIVO,2,0.107884996,0.16803433,0.4522459,0.27183473
779c5662-a587-4be6-b54b-ceddb3e92ba8,២២២២,male,"Dallas, United States",2023-05-13,POSITIVO,3,0.24928574,0.1796488,0.23566607,0.33539936
1b9992c2-0932-4a80-b4f6-f3cb31af1204,I love it but when i update it it takes so long like after i turn of wifi it restarts,female,"Montevideo, Uruguay",2023-09-14,POSITIVO,2,0.10258605,0.07389075,0.68547434,0.13804886
31de2d2b-f116-4df3-a8ca-2d31a8ca0c90,Hello Tiktok! It's been 7 months since you remove the live access on my account for minimum age requirement. I sent you my ID to prove that I am a 18+ age but still didn't give back the live access. Thank you.,male,"Addis Ababa, Ethiopia",2022-09-10,POSITIVO,2,0.202388,0.28208452,0.38293788,0.13258956
68eb968a-8afb-4934-ba86-5e3f5b2b904d,None of the above,male,"Hong Kong, China",2022-05-01,POSITIVO,3,0.24928574,0.1796488,0.23566607,0.33539936
ae6a291d-ef03-4ccd-afa3-bb0df4de0481,Dc,male,"Lyon, France",2021-10-16,POSITIVO,3,0.24928574,0.1796488,0.23566607,0.33539936
84a5666a-638b-43da-a434-55bac5ed0e99,Tiktok is my life,female,"Bogotá, Colombia",2023-09-02,POSITIVO,1,0.13725537,0.45814255,0.21621509,0.18838699
ce78eda8-894e-4f8d-8ec7-4db8bb0bb48d,"LOVE, IT! I MAKE 10 FRIENDS JUST NEED MORE STORAGE!",male,"Pretoria, South Africa",2022-07-08,POSITIVO,1,0.1685349,0.46745214,0.22022463,0.14378835
ab8594d9-3393-440c-aba4-aadba8d786be,Good and interactive,male,"Dakar, Senegal",2022-10-18,POSITIVO,3,0.1546615,0.1114569,0.14621124,0.5876704
21bea783-b47e-4430-9f88-6a3f3c449a32,It was fun. Stress reliever. I have that app too just want to sing even i am not good singer. Make a funny face.. I also watching for some users. Its cool. Actually I am a single mom working and adjusting the different cultures. And rising the two teenagers. Its my changing part. Any I am Arlene Feniza divorced with korean man. I work as Teacher. But Now I am not in good health because of my Diabetes and higher tension. But thanks anyway for the change Ellen to do this. God bless.,male,"Casablanca, Morocco",2022-06-11,POSITIVO,3,0.18988138,0.3254761,0.10230997,0.38233253
ba4efcc5-69c0-4c9c-b7a3-a45d473ac3ab,I like tiktok 🥰🥰,male,"Casablanca, Morocco",2022-07-15,POSITIVO,3,0.10949903,0.07908893,0.24422537,0.56718665
49c898d8-87c3-4103-b7dd-61859e4987a8,omsim maasim,female,"Melbourne, Australia",2024-04-02,POSITIVO,3,0.24928574,0.1796488,0.23566607,0.33539936
401bdeca-9844-4f5f-8ce7-a8c5bedb05e3,good,male,"San Jose, United States",2023-06-11,POSITIVO,3,0.1546615,0.1114569,0.14621124,0.5876704
9f6cd55c-2d1a-4184-ba28-61b9d172532e,Good this app,female,"Perth, Australia",2024-01-16,POSITIVO,3,0.13682267,0.0967895,0.12713231,0.6392555
d73255dc-9346-4c68-87dc-95db547df481,Best,male,"Lusaka, Zambia",2022-10-24,POSITIVO,1,0.1601267,0.4855552,0.14621972,0.20809832
d156ecaa-a26e-457f-8b05-16f20ab0cc9a,Update the latest tiktok now so you can enjoy watching and enjoy there new shows,female,"Montevideo, Uruguay",2023-10-25,POSITIVO,0,0.54560876,0.07575691,0.2369869,0.14164743
4c924ade-b169-4bf9-841a-1fb4deea5684,Ok,female,"Queenstown, New Zealand",2023-12-23,POSITIVO,2,0.15466428,0.11145947,0.5257776,0.20809862
bc5845d7-b67f-49c6-82d9-83d6f8d1f396,I can't follow back ppl :(,male,"Dubai, United Arab Emirates",2022-01-21,POSITIVO,2,0.12150207,0.087505355,0.62749505,0.16349758
1bc79836-9754-40c5-8dfc-06fc6462d837,Tiktok is tha best part I was enjoy thes app I was watching tiktok for 4 hour's end I still loved. you can post Enythink you want And there a most legendary meme funny tiktok most trend tiktok most dancing tiktok but I don't know what I say. Em I right,female,"Gold Coast, Australia",2024-04-02,POSITIVO,0,0.56062245,0.1339602,0.16033368,0.1450837
c106b557-bb62-4e6f-9e43-508ff2b9f82b,So verry nice talga sya bii as in,male,"Athens, Greece",2021-11-27,POSITIVO,3,0.12355326,0.089039885,0.11683534,0.6705715
07a1d166-17cb-4f7d-bd6b-945e63e27aec,"""recover my banned tiktok account""",male,"Houston, United States",2023-03-17,POSITIVO,2,0.24155177,0.106318936,0.4882079,0.16392142
97f2cc2b-cc7f-4215-9440-5acdf96cb090,"hi tiktok, if ur updating soon can u plz make it possible to delete msgs for both parties in a chat😁😁 rly important u should do that thank you!!!",male,"Rabat, Morocco",2022-09-12,POSITIVO,3,0.24765232,0.15471147,0.13558823,0.46204802
e98984fc-9152-4616-857b-c8f35bc7891d,Nice apps mka adik djk HAHAHAHAHHA,male,"Asunción, Paraguay",2023-08-06,POSITIVO,3,0.1342939,0.09700591,0.12719813,0.641502
66a8341a-e927-4b97-894b-c3e35bc1c97b,This app is greate cuz everything u wanna upload here is amazing and awesome the reason why I only give 4 star is I want Tiktok every update must be smooth not laggy,male,"Abuja, Nigeria",2022-06-14,POSITIVO,2,0.07872785,0.055378273,0.43679288,0.429101
ae9b75de-7cdb-43ac-bca8-5b3846aeb273,Should suggest editing options in settings.. This helps the newbies.,male,"San Antonio, United States",2023-05-16,POSITIVO,0,0.65829945,0.08171883,0.10727322,0.15270852
938aa0e2-d39a-4240-adec-8588715310ab,Very nice,male,"Houston, United States",2023-07-16,POSITIVO,3,0.15466167,0.1114575,0.14621235,0.5876685
57a4cb08-b0bc-4c8a-a37a-72c41b1b8510,When you update the app it takes so long,male,"Prague, Czech Republic",2021-10-17,POSITIVO,2,0.11859351,0.08373425,0.59647024,0.20120198
9eaa44c4-2401-4c45-bea0-6578affffb7c,Cool,male,"Boston, United States",2023-04-07,POSITIVO,1,0.15466501,0.49102017,0.14621647,0.20809843
faee1aa6-cc47-46c7-900e-626378644df0,It's fine,male,"San Jose, United States",2023-01-30,POSITIVO,1,0.15480939,0.48811334,0.14863099,0.20844623
101250d7-b0ad-494a-98e3-acfe02b5e34a,Fun and creative,male,"Windhoek, Namibia",2022-08-13,POSITIVO,2,0.15511227,0.096721336,0.40165648,0.34650996
e182d2ac-d60c-4979-8c05-bb4dfbbc2d60,$Online,male,"Delhi, India",2022-01-06,POSITIVO,3,0.24928574,0.1796488,0.23566607,0.33539936
e9b18a34-51dd-4c56-bd23-0538f4701bf0,Please put the Increase !!!!☹️HighGraphics Setting because you removed ittttttt,male,"Milan, Italy",2021-12-01,POSITIVO,2,0.29343772,0.07781799,0.3349142,0.29383013
6d3aaec3-e75f-49a2-8d3a-80621a9b753e,very good👍,male,"Caracas, Venezuela",2023-08-23,POSITIVO,0,0.4009083,0.09791938,0.12834181,0.37283054
45d8c132-2e96-4218-bc78-7e4ff53dda20,I think you should think the problems of tiktok app,male,"Jacksonville, United States",2022-11-19,POSITIVO,0,0.418794,0.22657745,0.15488398,0.19974452
6efa2416-318d-4ef7-86f5-a01919296c35,Nice,female,"Gold Coast, Australia",2024-01-26,POSITIVO,3,0.15466167,0.1114575,0.14621235,0.5876685
3cbdada7-321a-45d6-b293-ed81e48ffb77,pxh4anfmemoé,male,"Shenzhen, China",2022-05-24,POSITIVO,3,0.24928574,0.1796488,0.23566607,0.33539936
1ddcc562-a588-44a0-b750-1b781ff57c76,I LOVE THIS APP,female,"Caracas, Venezuela",2023-11-05,POSITIVO,2,0.14002474,0.09752863,0.40229207,0.36015454
8a1a4588-5c17-4ba3-a311-690e9083cd8b,Me is no memorise in tiktok pass,male,"Tokyo, Japan",2022-01-20,POSITIVO,2,0.13856462,0.10031375,0.5733993,0.18772236
338358f3-a707-41f5-ac38-7cc947fc30cc,It's fine and everything's good so far‼️ There's bugs here and there where comments appear late and some features change to the old to the new every now and then. It's a bit annoying but I think it's best to keep the okd version where we get to arrange favourite tiktoks into a small folder.,male,"Abu Dhabi, United Arab Emirates",2022-05-16,POSITIVO,1,0.17113692,0.3961568,0.16112986,0.27157643
8149bc2b-1265-4591-a370-e499dfb5d443,Just,male,"Birmingham, United Kingdom",2021-10-27,POSITIVO,1,0.1546659,0.49101686,0.14621739,0.20809984
bf6aab0a-984c-4ca8-b3b9-a08e9cf93099,So cool😝,female,"Buenos Aires, Argentina",2023-12-08,POSITIVO,1,0.114386804,0.5368082,0.1081915,0.24061349
88404eff-1fff-4ede-b0d1-2b1193d0e023,Cool,female,"Port Moresby, Papua New Guinea",2024-01-14,POSITIVO,1,0.15466498,0.49102008,0.14621645,0.20809841
c6b1bf37-0189-4de2-8e61-a39d5bdab70f,"I really love this, but the graphic quality is kinda low so maybe fix it? Great app tho!! ❤",male,"Mombasa, Kenya",2022-10-27,POSITIVO,2,0.22720946,0.07157694,0.5703785,0.13083503
5167d6e5-baac-4d2b-b937-83a5a4ef1655,I can't live without open this app,male,"Harare, Zimbabwe",2022-07-21,POSITIVO,2,0.118059725,0.083530255,0.5957885,0.2026216
19634115-90cf-4b1d-8549-981080ab7bc7,Very good,female,"Valparaíso, Chile",2023-11-27,POSITIVO,3,0.1546615,0.1114569,0.14621124,0.5876704
3057d814-53f5-4f12-b286-a69c1ef1ebdd,I can't save my filter when I'm going to go offline 😭,male,"Philadelphia, United States",2022-11-09,POSITIVO,2,0.09630657,0.069368824,0.6536352,0.18068942
8711f1fc-cc59-4fd9-b7ff-8439b338aae7,Can not be edit,male,"Manila, Philippines",2022-02-04,POSITIVO,0,0.53332895,0.11158742,0.14651102,0.20857261
9a8be4fe-fbd2-4aac-b959-dd04f746d814,Ih balik na akong tiktok,male,"Boston, United States",2023-03-01,POSITIVO,2,0.1151224,0.0835149,0.44020253,0.3611602
1fccd777-6003-4b65-80d7-1558583c2847,Im happy to see more vedios,male,"Seattle, United States",2023-02-20,POSITIVO,1,0.113363944,0.42539355,0.20545836,0.25578415
c6547e75-258a-4729-a64f-9aa26670f8e1,asan yun searching filter button 😭,female,"São Paulo, Brazil",2023-09-13,POSITIVO,2,0.11325377,0.07690646,0.59648544,0.21335432
dcd74f2d-5ab3-4e4f-9e7e-47403aed17ca,Best....,female,"Quito, Ecuador",2023-08-31,POSITIVO,1,0.16014037,0.48554155,0.14621972,0.20809832
085aa279-a21e-41f8-b3ce-fd1a30188b22,"Ada yg bug dibagian discover, kolom search nya gamau di klik error :)",female,"Adelaide, Australia",2024-05-16,POSITIVO,2,0.20771874,0.07556156,0.5813799,0.13533978
f5757327-afec-4fd3-9d2a-5e39e6b70f7e,Love this app but i don't know how to sing in this app,male,"Riyadh, Saudi Arabia",2022-03-26,POSITIVO,3,0.27649215,0.08235592,0.19745697,0.44369495
a92d3076-327c-4ad6-8c36-d42cf2e7e4fc,jasmine. m. Vicente,female,"Queenstown, New Zealand",2024-03-30,POSITIVO,3,0.24928574,0.1796488,0.23566607,0.33539936
c0020b8d-42ec-4858-8ca4-1165ad9ed111,"idk, it's just addicting and also you can learn something in this app everyday. like LITERALLY.",male,"Dar es Salaam, Tanzania",2022-06-17,POSITIVO,0,0.29084948,0.28087315,0.14681432,0.2814631
2b488602-e7f8-4a00-9f3c-784ce2aafc09,like,male,"Montevideo, Uruguay",2023-08-12,POSITIVO,2,0.15582141,0.11153948,0.52451426,0.20812485
9a1d4a1b-035c-4ed2-a378-5413a45f7dc1,Its grape,male,"Quebec City, Canada",2022-12-22,POSITIVO,3,0.24928574,0.1796488,0.23566607,0.33539936
fb79db21-512f-41b6-a1c3-d929f49f94f5,Best,male,"Vancouver, Canada",2022-12-04,POSITIVO,1,0.16014875,0.48553312,0.14621973,0.20809835
ca4e7bf9-4def-4b9b-b4b5-ab2ce7c89ad3,Nice,male,"Helsinki, Finland",2021-09-20,POSITIVO,3,0.15466167,0.1114575,0.14621235,0.5876685
6b946fef-d3cf-48f9-8d3e-fb8ab1c3d0ef,My like 🥺🥺,male,"Kuala Lumpur, Malaysia",2022-05-27,POSITIVO,3,0.12955388,0.0927857,0.1894954,0.58816504
7a1e80d8-781c-468e-b4b6-1ec74c399a13,Nice and free! You can do whatever you want on the phone at your own home! But it could do a little more adjustment! Please!,male,"Tijuana, Mexico",2023-03-20,POSITIVO,1,0.093212985,0.3240508,0.27326196,0.30947426
ad7334d3-442e-41f6-b226-1e6459bc688d,Nice!,male,"Hamburg, Germany",2021-12-27,POSITIVO,3,0.15466167,0.1114575,0.14621235,0.5876685
b136459c-2726-4e31-8661-aeb173d6aee4,Bakit po ganon pag hinde po na ka wifi wala pong sticker Ning I update ko po😭😭😭,male,"Dakar, Senegal",2022-09-10,POSITIVO,2,0.08714291,0.06263598,0.6748239,0.1753972
87228488-91ba-4eb0-ab6e-bc7d67b667e5,Danload now this app so great 👍,male,"Mombasa, Kenya",2022-06-25,POSITIVO,0,0.4481138,0.19077498,0.11653125,0.24457996
d2c2e06d-3324-4f5e-beb1-85b54a70f053,Nice,male,"Austin, United States",2023-01-21,POSITIVO,3,0.15466167,0.1114575,0.14621235,0.5876685
ee8afd7d-2cdc-4d9d-a917-34b229a2b2f7,good for everyone,male,"Osaka, Japan",2022-02-27,POSITIVO,3,0.13924731,0.106909275,0.13166504,0.6221784
8d86bc8d-82c9-4ae4-883e-1f0c7146d656,Good app,male,"Denver, United States",2023-07-21,POSITIVO,3,0.13682462,0.096789606,0.1271324,0.6392534
160adb3a-fb9e-47ad-9482-d85fcd5307ec,Its a good app and it has good filters too,male,"Tunis, Tunisia",2022-08-06,POSITIVO,3,0.12568603,0.0895669,0.33996716,0.44477987
c52ada9b-1771-46f2-8965-9754a10a905d,cool,male,"Seville, Spain",2021-10-03,POSITIVO,1,0.15466498,0.49102008,0.14621645,0.2080984
7aa783ad-3ebd-44ac-ace1-63ffabb8eb40,Best video movie and so funny moments,female,"Auckland, New Zealand",2024-04-22,POSITIVO,0,0.38397536,0.35408327,0.10822575,0.15371564
b60f1e1b-4c98-4323-affd-441bdc5dd970,It was really great...i like it,female,"Fortaleza, Brazil",2023-09-22,POSITIVO,0,0.37309438,0.2064282,0.2572855,0.16319196
68662653-3b22-47d4-a423-63bf681883c8,Very good 😌,female,"Salvador, Brazil",2025-04-17,POSITIVO,3,0.12749884,0.0918391,0.38034388,0.4003182
6c8931b0-0d58-4fe1-abb2-5a89b17763ed,Nice...,female,"Guayaquil, Ecuador",2025-07-16,POSITIVO,3,0.15466167,0.1114575,0.14621235,0.5876685
ee3cb32e-0107-4577-98f5-f72eeb098ca4,Verry good,male,"Amsterdam, Netherlands",2023-08-18,POSITIVO,3,0.13863361,0.0999074,0.13107051,0.6303885
f85b6982-752e-4104-baeb-c64e3f44ca8b,Great,male,"Geneva, Switzerland",2023-08-14,POSITIVO,1,0.16394702,0.48173466,0.14621784,0.20810051
4c02b317-75ea-4a2c-9404-6c59972f2326,nice great give a bunos,male,"Frankfurt, Germany",2023-05-08,POSITIVO,3,0.12952748,0.27373272,0.115490094,0.48124972
1b03f843-39f2-4ffa-a43b-f0ce3c88c5a3,Good,male,"Tokyo, Japan",2023-12-07,POSITIVO,3,0.1546615,0.1114569,0.14621124,0.5876704
50babbf7-ec8a-4c32-87c5-25686241680c,Its a good😘😘,female,"Salvador, Brazil",2025-04-12,POSITIVO,3,0.11772598,0.08483967,0.111309245,0.6861251
bc6e35a1-2ac2-4cd6-a6e0-d818d5d3d543,wow,male,"Rome, Italy",2023-08-17,POSITIVO,2,0.1546726,0.11146539,0.5257359,0.20812604
1109d3c0-b832-4ea6-9aa8-e15b1083ff92,❤️❤️❤️,female,"Adelaide, Australia",2025-11-14,POSITIVO,2,0.13403137,0.09659017,0.5356137,0.23376466
a37bd92c-c741-4599-8417-cb35c9bd74b4,Good,male,"Philadelphia, United States",2024-07-17,POSITIVO,3,0.1546615,0.1114569,0.14621124,0.5876704
17680fb3-dad1-46cc-9c67-38f73c9b1828,It's hard to get more followers,female,"Brasília, Brazil",2025-07-18,POSITIVO,1,0.12151879,0.385826,0.30649295,0.18616225
7b5adaac-a80e-4213-be20-c45f48bde91c,TikTok is good,male,"Washington DC, United States",2024-10-30,POSITIVO,3,0.13485514,0.09879008,0.35647634,0.40987846
941118b7-b622-4546-b4b1-02ac922f23b4,niana_guerrero17 give me 1M likes,male,"Guadalajara, Mexico",2024-09-25,POSITIVO,1,0.12581845,0.34584633,0.22158107,0.3067541
4a0d8321-339d-4aaf-99b8-e742f16430a7,Ok,male,"Addis Ababa, Ethiopia",2024-04-18,POSITIVO,2,0.15466428,0.111459486,0.5257776,0.20809862
9d311181-6b86-42c5-bf21-fb657d2ae7fa,GG,male,"San Antonio, United States",2025-01-22,POSITIVO,2,0.15471779,0.11149708,0.52556485,0.20822033
d905c131-4363-4682-ad5c-e325a45df169,Best,male,"Johannesburg, South Africa",2024-05-16,POSITIVO,1,0.16015325,0.48552865,0.14621973,0.20809835
b77b98d1-890f-4723-bad6-51a28fab7036,Please. Me need account fyp,female,"Rio de Janeiro, Brazil",2025-07-04,POSITIVO,2,0.11308802,0.24998511,0.4857235,0.15120338
412b9f2d-083f-45ae-ae92-64da3bbef3b3,Nice,male,"Lahore, Pakistan",2023-12-21,POSITIVO,3,0.15466167,0.1114575,0.14621235,0.5876685
541f2354-f45c-4b35-be08-4771bb7845a1,Good,male,"Zurich, Switzerland",2023-06-23,POSITIVO,3,0.1546615,0.1114569,0.14621124,0.5876704
d138610c-5f89-4a9b-82a8-29b5bac45551,Sangat best dan menarik,male,"Monterrey, Mexico",2024-10-18,POSITIVO,1,0.13701971,0.552761,0.12801456,0.18220472
2743e0e2-7957-456e-98bb-de30612dbcf7,It's Soo nice app,male,"Chennai, India",2023-09-04,POSITIVO,3,0.12627661,0.09028715,0.118508786,0.6649275
6ca8779a-d4d3-4bab-bea4-de0105533d9b,♥️♥️♥️,male,"Hanoi, Vietnam",2023-09-24,POSITIVO,3,0.13538988,0.097569115,0.13512385,0.6319172
78c46ba7-42c4-4ce0-804a-a76e57c55fdb,Good,female,"Sydney, Australia",2025-12-29,POSITIVO,3,0.1546615,0.1114569,0.14621124,0.5876704
ac4865d8-e1bd-4ebc-b1f8-60ddefdfdc25,"The best entertainment app for me.Because of you,I can more think creativity",female,"Santa Cruz, Bolivia",2025-05-08,POSITIVO,0,0.58093995,0.12136048,0.10941184,0.18828773
44e8b9e2-e107-4419-9beb-1a38aa5814d5,Very helpful and fun app,male,"Cairo, Egypt",2024-02-17,POSITIVO,0,0.44437948,0.09099163,0.12092613,0.34370273
1d0e871b-8638-48a0-8f90-f0f6ac940e89,👍🗿,male,"Harare, Zimbabwe",2024-05-17,POSITIVO,0,0.52681285,0.111562386,0.14622353,0.21540123
bfd84ef4-8274-4ab5-a853-02704fc536da,Nice,male,"Los Angeles, United States",2024-08-21,POSITIVO,3,0.15466167,0.1114575,0.14621235,0.5876685
16cea194-5368-4af4-b91b-f866d4ac0607,Nice,male,"Tokyo, Japan",2024-01-04,POSITIVO,3,0.15466167,0.1114575,0.14621235,0.5876685
ef1cd901-852d-4417-950a-952fc05b14af,Tiktok more like toktok,male,"Mombasa, Kenya",2024-01-14,POSITIVO,2,0.13459009,0.097380646,0.58587646,0.18215278
fbe64129-ff29-42d0-87e3-340986f4731b,It's goods,male,"Busan, South Korea",2023-11-09,POSITIVO,3,0.1546615,0.1114569,0.14621124,0.5876704
91c93447-bb3b-4b95-8543-389372baaeb6,I really love this app🥰,male,"Osaka, Japan",2023-10-30,POSITIVO,3,0.21302933,0.0723004,0.21417631,0.500494
3ff94135-5a96-4130-951e-9be3c58852ad,Good I want many followers,male,"Doha, Qatar",2023-09-14,POSITIVO,1,0.11421472,0.40926397,0.109868504,0.36665285
d98d728c-c771-498a-b9ea-91d9103b6aeb,"I've been using this for soo many years and it was so perfect....i cant say the all but i just want to say thanks for making this app ,",female,"Port Moresby, Papua New Guinea",2025-08-17,POSITIVO,3,0.28348398,0.26302224,0.14744554,0.30604827
162b737d-ce0c-4650-ba22-8558c111a27f,Tiktok it's the best,female,"Arequipa, Peru",2025-05-01,POSITIVO,1,0.13886423,0.4078066,0.267969,0.18536015
d7483cbb-a52a-43ce-9431-16a500ca3ff0,Beutiful but I'm not fyp tiktok,female,"Adelaide, Australia",2025-12-13,POSITIVO,1,0.1247686,0.55799705,0.14733312,0.1699013
e7baa861-668e-4640-aae9-488bbe5cc9f8,g hi,male,"San Francisco, United States",2024-12-15,POSITIVO,0,0.53397083,0.11149981,0.14630084,0.20822856
81c71bc1-34d6-414d-98b2-a7b3ae8bd1dd,Thanks TikTok it's give us fun,male,"Jeddah, Saudi Arabia",2023-09-16,POSITIVO,3,0.11611339,0.0844736,0.16773334,0.6316797
2b7031d4-6ea7-496d-bd90-07932185611a,👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌,male,"New York, United States",2024-08-09,POSITIVO,3,0.1339796,0.0965547,0.33526024,0.43420544
e0d88c32-17ff-4ff9-ad1a-5e4d0786fdd9,I enjoyed this app,female,"Wellington, New Zealand",2025-09-27,POSITIVO,0,0.5049905,0.10102545,0.13279048,0.26119348
b69de893-dc45-4755-9dac-aa858befe7d6,It always ban me so I hate it,male,"Quebec City, Canada",2024-12-04,POSITIVO,0,0.40835482,0.08848352,0.13894716,0.36421448
8f0590a3-c0d9-4d82-ba97-01382ebfe1ed,It's entertaining me when I'm board,female,"Rosario, Argentina",2025-06-28,POSITIVO,0,0.53407973,0.11157564,0.14622675,0.20811783
3c745463-34f9-4fdf-8e94-faeba4bc7ea2,yup,male,"Bangkok, Thailand",2023-11-25,POSITIVO,3,0.24928574,0.1796488,0.23566607,0.33539936
502db8a7-2a21-4390-a383-78ed54c72548,Nice..,male,"Helsinki, Finland",2023-08-13,POSITIVO,3,0.15466167,0.1114575,0.14621235,0.5876685
8b6fa248-5357-4ad9-9e3e-d518050ade43,The tiktok is very nice because you can't like the video,female,"Melbourne, Australia",2025-11-26,POSITIVO,2,0.2719396,0.08192088,0.3606275,0.28551197
902cc881-5f11-4f33-bb7c-bebadf059217,Maganda,male,"San Diego, United States",2024-08-03,POSITIVO,2,0.15469198,0.111478746,0.525668,0.20816126
396a9d37-bc53-4afe-9b81-a8ada0e1e567,breatnea,female,"Queenstown, New Zealand",2025-09-06,POSITIVO,3,0.24928574,0.1796488,0.23566607,0.33539936
fed51196-25f7-4d00-bf9d-cf36a29df2b4,𝒢𝑜𝑜𝒹 𝒶𝓅𝓅𝓈 100℅,male,"Chicago, United States",2024-10-14,POSITIVO,3,0.24928574,0.1796488,0.23566607,0.33539936
18632e85-dfef-44f0-a8a4-d107c99ac97c,I am very happy because this application has many followers,male,"Algiers, Algeria",2024-02-08,POSITIVO,3,0.11265127,0.36249146,0.1065188,0.41833845
30ca9c9b-6eaf-4169-8677-261e0ff80b0f,so funny this tiktok,male,"Guadalajara, Mexico",2025-03-06,POSITIVO,0,0.43853167,0.10054142,0.27236724,0.18855965
f81f682c-501d-4bf6-b1fb-0b8c368365f4,it's good,male,"Denver, United States",2024-07-06,POSITIVO,3,0.1546615,0.1114569,0.14621124,0.5876704
a502e099-1150-41b0-bf6a-9e20eaaf3be6,"I vrt lyk it, & I saw my frs bsf again , and she sgn op:<",male,"Manila, Philippines",2023-08-23,POSITIVO,3,0.24928574,0.1796488,0.23566607,0.33539936
909ee815-77a7-4af9-a036-5d7f0cf076a2,Love ko tiktok uu,female,"Caracas, Venezuela",2025-05-22,POSITIVO,2,0.122950114,0.08894832,0.62179,0.1663116
d7c28820-bb36-46ae-af2e-ba843e364f7a,I like watching videos,female,"Adelaide, Australia",2025-12-27,POSITIVO,0,0.5137413,0.088405415,0.23286828,0.16498499
456a2bf3-b824-4ff1-8b94-5b56a45d7b9c,I enjoy alot.,female,"Lima, Peru",2025-07-29,POSITIVO,0,0.36333576,0.32837948,0.12719528,0.18108943
2ecd685e-3012-43a3-a6a6-4c007f86c834,Good,male,"Washington DC, United States",2025-01-31,POSITIVO,3,0.1546615,0.1114569,0.14621124,0.5876703
8a3f7a4e-26b0-4079-bebb-7dec26897eb6,I love this app,female,"Fortaleza, Brazil",2025-05-25,POSITIVO,2,0.1400279,0.09752874,0.40229464,0.3601487
7dbd3b7a-576f-4d92-aa17-37f77a2b59bc,Muah,female,"Asunción, Paraguay",2025-06-08,POSITIVO,3,0.24928574,0.1796488,0.23566607,0.33539936
92109471-63f4-47cd-987d-7d42d3c4f05b,This needle melts the human world,male,"Manchester, United Kingdom",2023-03-25,POSITIVO,2,0.1547318,0.11157318,0.5254355,0.20825943
ba3df96b-2ae7-436f-9ceb-d46bfa81178b,I Love TikTok,female,"Queenstown, New Zealand",2025-09-29,POSITIVO,2,0.13413236,0.09735535,0.5862836,0.18222864
995af9aa-0a07-4d11-b650-ec4e0dd0cb31,Great,male,"Rome, Italy",2023-04-22,POSITIVO,1,0.16393338,0.4817483,0.14621785,0.20810053
