reviewId,content,gender,location,date,score
03502bcb-5da8-4cae-a0ac-8f93beec39cd,Aachi app hh,female,"Hobart, Australia",2020-08-16,NEUTRO
8e2bfabb-185a-4d30-8de2-23f3a2d15d69,Good,female,"Nadi, Fiji",2020-05-06,NEUTRO
e2e0f819-c8ab-4859-b457-4afb155ea514,Superb,male,"Glasgow, United Kingdom",2016-10-10,NEUTRO
a44dfed7-1b90-4233-9077-485d72bfe05a,re wasezw RR es we sssszzzww a WWW zz xx xxa es wzz e ewwzzwzwzwe see see aa dwaw WWW sQq,male,"Nairobi, Kenya",2017-11-25,NEUTRO
f8ef4772-383d-4d6d-a818-c68f3cf1cb17,"Pretty good app, it feels smooth and all but there are some bugs. Like when you are looking at a post which is in video form, if you like the post while the video is playing it sometimes stops the video.......And another problem is the algorithm. The algorithm isn't very good it takes a lot of time to find out what I am looking for or what I am into....And chat heads would be a nice feature for multitasking, chat heads are in messenger so why can't they be here in Instagram",male,"Addis Ababa, Ethiopia",2018-03-16,NEUTRO
da56c964-85c7-43c3-bccc-f073cf099b73,The good app for following I want some more followers,male,"Montreal, Canada",2018-08-29,NEUTRO
afe21d73-04f3-4819-a35c-1ec41e676070,🔈😂,male,"La Paz, Bolivia",2019-08-30,NEUTRO
e9538166-0b7a-4b34-ab5a-b2f93c121465,I truly love Instagram 🥺🥺🥺🥺,male,"Mexico City, Mexico",2018-04-28,NEUTRO
9321199f-512b-4115-90f5-251cea89c60d,Tend to glitch out whilst editing reels which is annoying as all it seems to want to do is reels which I think is pretty rubbish,male,"Windhoek, Namibia",2018-01-05,NEUTRO
1463ae60-cb90-4770-9ee0-6ccc8659ab48,only three star rating bcz in my account jaytesh 29 there is no option to reply in my chat section 😏💬,male,"Dubai, United Arab Emirates",2017-04-17,NEUTRO
ed254ba5-e509-48da-9f28-db36b2be8b6c,😍lovely,female,"Canberra, Australia",2020-04-04,NEUTRO
a463d5bf-f4a5-448d-bd97-e451ebc2734a,Good,male,"Munich, Germany",2016-03-12,NEUTRO
a9971fa5-cafe-42a7-b187-04c849c08a32,I really like this app,female,"Cali, Colombia",2019-11-06,NEUTRO
44af185c-c06b-4407-92b7-12fbde8f58f0,Good this is amazing application,male,"Tel Aviv, Israel",2016-12-15,NEUTRO
567e1261-0726-4209-a6ee-4a1b0e787a03,｡^‿^｡,male,"Córdoba, Argentina",2019-03-25,NEUTRO
84d09ff1-32dc-49bd-a482-491c39f0904e,Amazing AAP,male,"Algiers, Algeria",2017-09-19,NEUTRO
6fa1f9cd-ac39-4a09-9f91-b0937c78d27d,Good,female,"Adelaide, Australia",2020-07-19,NEUTRO
da66abe4-c70e-491f-add8-d11991464ba0,"the screen is white everything can't change but I have a solution, just delete the data in play service info😉",male,"Berlin, Germany",2016-08-27,NEUTRO
18445f3d-fdc9-4205-92d4-28c29906dc39,Good,male,"Delhi, India",2016-12-13,NEUTRO
999ec82b-7ace-4215-9d33-cae6b032245e,Padho ye mat chalao,female,"Christchurch, New Zealand",2020-02-28,NEUTRO
afa85497-fa0e-4f60-9004-2b45a4d59bc7,Best aap Instagram kyu kiya gf and bf ban jateh he ushemeh 😁😁,male,"New York, United States",2018-10-05,NEUTRO
0a214845-461d-4cff-9c13-fa97d73988b9,Meri hr ek video virel kr do bhgwan ksm 5 star rating dunga,male,"Osaka, Japan",2017-07-05,NEUTRO
01881eb5-aa19-4fce-ab72-6fdac391e0fc,Change the algorithm,male,"Milan, Italy",2016-02-06,NEUTRO
ef468e3d-60b6-4a60-922d-d4213db5a4d0,ʙᴀᴄʜɪʏᴀ ʀᴇᴘʟʏ ǫ ɴʜɪ ᴅᴇᴛᴇ,male,"Bali, Indonesia",2017-02-18,NEUTRO
d5f6bc47-467c-4a89-b3c0-1bf1d7fe1060,Lp,male,"Stockholm, Sweden",2016-10-04,NEUTRO
44b38a12-c083-4be6-a5a6-a31b43aa1d3d,I like this app but sometimes it's stop working for bugs I am a business woman and it's my business account so please clearl this bugs it's creating so many difficulty Thank you *shreearadhya*,male,"Ho Chi Minh City, Vietnam",2017-01-09,NEUTRO
9e53db96-04b7-4ad3-97b7-4f1472c37222,"Don't like the new ""reels"" direction. It's stupid. If I wanted to watch a reel I'd go get tictok. Quit trying to be like another app.",female,"Hobart, Australia",2020-03-11,NEUTRO
ae98f516-953f-45ee-8d11-faba35febe98,🥰,female,"Adelaide, Australia",2020-02-01,NEUTRO
bfd2014a-8483-49db-bd80-3bd45d36294b,Good app,male,"Salvador, Brazil",2019-04-18,NEUTRO
9acac907-043f-4dfa-b67b-9e2e40e0cd71,Insta waise kaafi acha hai pr Instagram mai mujhe ek problem aari hai mere viewers aur followers ekdam se kam hogye mere followers daily Kam hore hai I wish Instagram meri problem mai help karega ❤️ thanku so much ❣️,male,"Kumasi, Ghana",2018-03-31,NEUTRO
064fd3a3-449f-4e2c-8d81-5dc73efeeb49,Úúuú,female,"Salvador, Brazil",2019-11-16,NEUTRO
11bbb9b1-d9ab-4016-89e6-6a192ca96a36,Siddhartha x,male,"Jacksonville, United States",2018-05-12,NEUTRO
dd190319-5295-4901-9c47-88cd91db7311,Increase story time,male,"Nairobi, Kenya",2017-10-03,NEUTRO
8f0a8f46-a3c9-430a-8f7b-e3636df2ba37,Awesome 😎,male,"Phuket, Thailand",2017-05-09,NEUTRO
c5f3db33-7b2e-4fd2-a445-e8ac9cea0019,Sonaej,female,"Sydney, Australia",2020-04-27,NEUTRO
93c6d4ed-33e6-403c-a929-2af65c1d4575,Worst app ..,male,"Harare, Zimbabwe",2017-11-11,NEUTRO
084096cd-23fa-41cf-924f-f108f138cf2e,good,male,"Guadalajara, Mexico",2018-05-07,NEUTRO
b822e32f-0142-4711-9d74-3d6d7f456922,The platform is great the voice messages and voice calls performance are great but there us a issue that i can't get much views as i need i upload daily but don't get enough views please fix this and can guide from the instagram teach me how to be on explore page and all thinks are great❤,male,"Osaka, Japan",2017-04-04,NEUTRO
7f005468-d1d5-4b4f-b246-26d7d576e72a,Good,female,"Melbourne, Australia",2020-02-21,NEUTRO
723ebdf0-7987-4572-b34d-07b406057156,"It's a good app and the algorithm works better than Facebook but wish it didn't have so many adds and so many suggestions for content ""I might like"". Would be so much better if I could control what content I wanted to see without seeing random stuff I'm not interested in.",male,"Kampala, Uganda",2017-11-05,NEUTRO
51eab375-bff6-443b-b304-55c67061b075,This app is very great ....i get connected to all my friends........but recently it has some issue even after I updated it i am unable to post a video on my feed and also on my story it says try again and after 2-3 times it says couldn't post it......plz solve my problem as soon as possible ......it is happening from a long time ....... Thanks,male,"Tokyo, Japan",2017-06-15,NEUTRO
d57196c5-01b9-4a2f-9608-482ed9218aff,When adding photos to posts sometimes they end up all weird and it takes so many tired to post,male,"Asunción, Paraguay",2019-05-17,NEUTRO
fedbee9c-044a-4237-9807-ae1c862232bc,Nice app🙃😌,male,"Jerusalem, Israel",2016-12-19,NEUTRO
5ce00d7e-0730-4767-85b5-c96f75b365e5,Amazing,male,"Milan, Italy",2016-08-20,NEUTRO
85927662-0740-4c28-8cb2-47cb00c4cfb2,It is best app but after update the Instagram was not opening it take action on it,female,"Córdoba, Argentina",2019-12-03,NEUTRO
9a0b2b25-eb10-4d6c-9afd-7b7b0e558d01,😑,male,"Arequipa, Peru",2019-07-01,NEUTRO
fe570423-1f5a-48a7-89a2-97d69920249a,Very nice,male,"Dallas, United States",2018-10-17,NEUTRO
d8245960-7d67-467e-98d0-e5f2779d661b,Not good,male,"Dubai, United Arab Emirates",2017-03-16,NEUTRO
4d648293-5dc2-407f-8453-1f30ce4bc605,Best,male,"Los Angeles, United States",2018-12-11,NEUTRO
9a53fa23-1a76-49a7-a025-6f0a04e66285,Good,male,"New York, United States",2019-01-05,NEUTRO
b8853211-cc6c-46bc-8518-bb4629d56237,This Aap is good wark ti nice to have a great really like you this Aap and Carter,male,"Cairo, Egypt",2017-08-04,NEUTRO
c1c176b5-be77-4566-b0d2-eaf3aa68244b,"I enjoy it,but u suppress the truth sometimes.",male,"Lyon, France",2016-05-27,NEUTRO
437f19ee-851e-409c-b7c1-f869c59d9f15,Why can't the live be stopped anymore? It's so bad that you can't stop videos on Instagram anymore???,male,"Caracas, Venezuela",2019-08-03,NEUTRO
aa6e874d-3931-40db-ad20-c2db943d492c,My Instagram totally not working only black white screen showing I tried my best I uninstalled Instagram alot time than installed after that its not work I try alot of techniques but it's not work world baddest app 😞,male,"Bangalore, India",2017-04-03,NEUTRO
d117a9d9-72b8-447c-9920-c0e7f92b5bb8,Fantastic,male,"Mexico City, Mexico",2018-10-19,NEUTRO
a6393d7f-7d03-4156-9467-0d32f90e0f11,It's a nice app,male,"Algiers, Algeria",2018-01-20,NEUTRO
a2fb72d8-90d0-45f0-912a-346be85a2589,I can't see any stories😣😣😣..... why?,male,"Tripoli, Libya",2017-11-03,NEUTRO
82084a23-1564-4764-8ba9-72447dd644e3,Nice,male,"Lisbon, Portugal",2016-09-03,NEUTRO
93641fa9-c9f5-41a0-b5b5-137b76e46ce9,Not that useless,male,"Tokyo, Japan",2017-03-18,NEUTRO
34c6246c-33ac-46f1-a99b-f9769d53f8cf,good,male,"Brussels, Belgium",2016-06-16,NEUTRO
aa436604-7155-41e0-b5cc-a80547b720dd,Raju Barman ABCD Fffhjk Jjm Jjn Hh Gg.t Tkj,male,"Delhi, India",2017-06-24,NEUTRO
3d7a9ec0-cf92-4dfb-80d4-d078776e6850,"Can't pause a video & shadow bans. Facebook profits from adverts these are scams report it ""goes against policy"" so no quality checks in place? except for users to report it so they got paid to allow their users to be scammed",male,"Quito, Ecuador",2019-06-27,NEUTRO
6e4a60df-1b19-406f-895f-b2326194b770,😉😉😉,male,"Tijuana, Mexico",2018-11-27,NEUTRO
bb9e0406-e380-4dad-b13a-5fbc6742b798,Great app messenger.well performance.,male,"San Francisco, United States",2019-03-03,NEUTRO
1774a7af-03a5-4efa-b567-aabb814bc420,"App has improved a lot but the only thing that I think should get updated is that don't limit the number of people to tag in a post,if not atleast increase the limit to 40 members",male,"Frankfurt, Germany",2016-02-18,NEUTRO
b666aa4a-4603-4baa-8ee8-dfaa429ae3e0,Kya faltu app ha jis larki ko massage Karo wohi bhi bana lati ha,male,"Washington DC, United States",2019-03-13,NEUTRO
403e4444-264b-424c-aaea-5f895a74714e,Very interesting this application,male,"Philadelphia, United States",2018-05-24,NEUTRO
6592ff56-0b45-416f-9d5b-5f6ae9fb9be0,I need to contact Benson o petercson,male,"Jerusalem, Israel",2017-02-24,NEUTRO
d3d72721-9d7d-4969-93f7-d1b45355bae6,I am Qasem Soleymani,male,"Kathmandu, Nepal",2016-11-22,NEUTRO
d8099f10-3706-4e0e-8d47-8c707aa403cf,O m g,male,"Jerusalem, Israel",2016-12-09,NEUTRO
ad7578d9-d531-41d2-8514-8da83161a78e,Nice,female,"Port Moresby, Papua New Guinea",2019-12-15,NEUTRO
9b84b08c-bb14-4eee-a85f-7109b0139162,It is nice app l like to see this app,female,"Christchurch, New Zealand",2020-08-02,NEUTRO
e8412cea-4aec-4259-9582-e0d5baf4f26a,👋👋👋😅😅👍👍,female,"Christchurch, New Zealand",2020-04-09,NEUTRO
9bd0c7c8-5abc-40d1-87a3-ef69ef73e2a8,"Everytime I click on a post that is sent to me in a DM...I just get redirected to the home page and also I can't reply to messages by sliding them, I have to copy the text and then write a message underneath that.",male,"Casablanca, Morocco",2017-09-06,NEUTRO
9f6406c3-c00d-4144-ab0e-41c0af1bd783,Love,male,"Córdoba, Argentina",2019-08-30,NEUTRO
a16141f1-c7be-4961-8246-df502ba42569,why can't i open my instagram account?,male,"Austin, United States",2018-08-05,NEUTRO
a85aa040-3487-4c1f-9b60-6fb3494f21f6,After the recent update unable to use rections to messages.,female,"Cali, Colombia",2019-10-29,NEUTRO
a08d866a-9328-4cef-9475-1f1f8444ab15,For making my reels support me guys,male,"New York, United States",2018-04-22,NEUTRO
3739e379-97a1-42f1-a464-6f4502f947e1,Waav,male,"Calgary, Canada",2018-10-16,NEUTRO
