reviewId,content,gender,location,date,score
a56d6c72-91d5-4f46-a2af-4ccf9423f5fd,The main problem is that i’m concerned about data privacy. It makes the app hard to control.,female,"Perth, Australia",2019-06-20,NEGATIVO
07f0a9d2-691f-4684-8ee5-d4cb2d9b2f45,"In my experience, there are too many ads and promotions. That part could definitely be improved.",male,"Rosario, Argentina",2018-11-16,NEGATIVO
76fe4e3e-75a4-4f2d-b016-8bb43cde5525,"Personally, it’s hard to focus after using it. It makes it harder to stay focused.",male,"Monterrey, Mexico",2018-01-03,NEGATIVO
75a04c08-47f9-49b5-b046-0c05fa769d13,"So far, there’s too much content to keep up with. It makes it harder to stay focused.",male,"Dallas, United States",2018-01-27,NEGATIVO
7e46c518-7a07-4299-a255-a8e90a826047,The main problem is that content quality varies a lot.,female,"Wellington, New Zealand",2019-04-16,NEGATIVO
f4262f02-fa11-468d-a161-a42c7ea9ba2b,The main problem is that i lose track of time scrolling on TikTok. It ends up feeling repetitive.,male,"Dar es Salaam, Tanzania",2017-09-25,NEGATIVO
c563a24e-ea91-491e-988e-2cf1920fce1c,"So far, it feels very addictive. It makes the app hard to control.",male,"Paris, France",2016-11-22,NEGATIVO
6ab837fe-9963-4cf0-ac65-fd04d1bec4af,The main problem is that i keep seeing the same trends repeatedly. It ends up feeling repetitive.,male,"New York, United States",2018-06-14,NEGATIVO
a2579d1b-da79-42d5-af17-41a76364504f,"In my experience, some videos get views randomly while others don’t. It makes the app hard to control.",male,"Algiers, Algeria",2017-08-12,NEGATIVO
cc838a4d-adf4-426c-8eb7-5f0091d75ed8,"Personally, the comment sections can be very toxic. It makes it harder to stay focused.",male,"Washington DC, United States",2018-08-21,NEGATIVO
aa570d9f-f7bd-47b6-8be7-30fe4e07810f,What bothers me is that i’m concerned about data privacy. It makes the app hard to control.,female,"Canberra, Australia",2019-05-18,NEGATIVO
cabc634e-b9e4-45a2-a7cf-7d98b1fbe07a,What bothers me is that there are too many ads and promotions. It makes the experience less enjoyable.,male,"Harare, Zimbabwe",2017-09-30,NEGATIVO
3ce60783-976d-4b35-9c09-99579ab4e562,"Honestly, it’s hard to focus after using it. It becomes overwhelming.",male,"Tokyo, Japan",2017-06-07,NEGATIVO
da6440c3-f62a-46db-a71d-bed34420979e,"Honestly, there’s too much content to keep up with. It becomes overwhelming.",male,"Rome, Italy",2016-11-22,NEGATIVO
5987ad82-51cd-4bdf-82ca-7ecdd58e3389,One issue is that content quality varies a lot. That part could definitely be improved.,male,"Cali, Colombia",2019-01-21,NEGATIVO
b7e095d8-018e-4a08-8bf3-702787fd4c1c,"I wanted to like it, but i lose track of time scrolling on TikTok. That part could definitely be improved.",male,"Madrid, Spain",2016-12-18,NEGATIVO
ed88c661-d09a-44a2-983f-6e999ad8e725,The main problem is that it feels very addictive. It becomes overwhelming.,female,"Christchurch, New Zealand",2019-05-23,NEGATIVO
8a49a4dc-e1e1-469b-9d83-d1e137c60f05,"Honestly, i keep seeing the same trends repeatedly. It gets frustrating after a while.",male,"Seattle, United States",2018-09-15,NEGATIVO
1e92294b-2a9c-47df-9f57-25c4cbbff141,I’d say some videos get views randomly while others don’t. It ends up feeling repetitive.,female,"Perth, Australia",2019-04-12,NEGATIVO
d8dcfc83-b254-403a-9bf5-eeb20c582065,"Personally, the comment sections can be very toxic. It makes the app hard to control.",male,"Quito, Ecuador",2019-01-03,NEGATIVO
b39d873a-0e7f-48ce-a120-bb370f94bb3b,"In my experience, i’m concerned about data privacy. It gets frustrating after a while.",male,"Hong Kong, China",2017-04-11,NEGATIVO
9d8fc411-a056-44fe-9b87-1e96e7e0c7bf,What bothers me is that there are too many ads and promotions. It makes it harder to stay focused.,male,"Guangzhou, China",2017-03-27,NEGATIVO
315464c4-a7fb-4303-9a74-ecb147ac2d41,"I wanted to like it, but it’s hard to focus after using it. It makes the experience less enjoyable.",female,"Hobart, Australia",2019-06-01,NEGATIVO
4e34cec0-6a9d-4b66-9490-4b5e722eb501,"In my experience, there’s too much content to keep up with. It makes the experience less enjoyable.",male,"Dubai, United Arab Emirates",2017-07-22,NEGATIVO
ead3318b-cd71-4ca2-b4ed-589a3eca92cd,"Personally, content quality varies a lot. It becomes overwhelming.",male,"Guayaquil, Ecuador",2018-12-10,NEGATIVO
77c458b9-2292-4501-9781-aa3f8a5de8d4,What bothers me is that i lose track of time scrolling on TikTok. It makes the app hard to control.,male,"Osaka, Japan",2017-03-22,NEGATIVO
a571e411-6fd4-4041-80a5-de5b1537c8b8,The main problem is that it feels very addictive. That part could definitely be improved.,male,"Marrakesh, Morocco",2017-07-30,NEGATIVO
7778eb3d-329e-4988-a3d4-a0ba9f7716e5,One issue is that i keep seeing the same trends repeatedly. That part could definitely be improved.,male,"Calgary, Canada",2018-08-13,NEGATIVO
8693c3ff-02d9-4f9e-9f68-178c1d5609c7,"I wanted to like it, but some videos get views randomly while others don’t. It makes the app hard to control.",male,"Manila, Philippines",2017-06-08,NEGATIVO
2c837d32-e5dc-4452-a182-4ac9b2a08930,"Honestly, the comment sections can be very toxic. It makes the app hard to control.",male,"Cali, Colombia",2018-11-01,NEGATIVO
0e52251a-d4cc-4265-86dc-7cdfe6d382d0,I’d say i’m concerned about data privacy. That part could definitely be improved.,female,"Port Moresby, Papua New Guinea",2019-03-10,NEGATIVO
44c68309-2159-4c0b-b1d6-f16c947eab4b,The main problem is that there are too many ads and promotions. It makes the experience less enjoyable.,male,"Dakar, Senegal",2017-08-20,NEGATIVO
c48eebbe-d405-41eb-9884-f1cb817586fd,One issue is that it’s hard to focus after using it. It gets frustrating after a while.,male,"Pretoria, South Africa",2017-07-29,NEGATIVO
95410f01-5e59-4a1a-b3cb-fa6423242eb4,"Personally, there’s too much content to keep up with. It gets frustrating after a while.",male,"Vienna, Austria",2016-10-28,NEGATIVO
cc0a2d1f-1375-4dfc-80c9-35a68eaf38fa,What bothers me is that content quality varies a lot. That part could definitely be improved.,male,"Rabat, Morocco",2017-12-02,NEGATIVO
632c882b-8280-4f3a-ab8f-245ec6419b9d,The main problem is that i lose track of time scrolling on TikTok. It makes the app hard to control.,male,"Prague, Czech Republic",2016-12-05,NEGATIVO
e097cdcc-d174-4885-b481-ed0302c0c9b4,"For me, it feels very addictive. It gets frustrating after a while.",male,"Monterrey, Mexico",2018-05-05,NEGATIVO
e94987f1-0982-45eb-983f-8b0492274981,The main problem is that i keep seeing the same trends repeatedly. It ends up feeling repetitive.,male,"Ottawa, Canada",2018-08-28,NEGATIVO
0dd6b787-e042-441b-b228-53bbeb1d8cdb,"So far, some videos get views randomly while others don’t. It ends up feeling repetitive.",male,"Vancouver, Canada",2018-04-29,NEGATIVO
94908d18-1c61-42de-bb07-0269d27b4d57,"I wanted to like it, but the comment sections can be very toxic. It gets frustrating after a while.",male,"Seattle, United States",2018-06-03,NEGATIVO
b1879949-b461-432b-9f06-5970ff209200,"For me, i’m concerned about data privacy. That part could definitely be improved.",male,"Denver, United States",2018-05-30,NEGATIVO
915ede93-d6ad-480c-9ef4-8358edbccc18,One issue is that there are too many ads and promotions. It ends up feeling repetitive.,female,"Auckland, New Zealand",2019-04-03,NEGATIVO
ed245e99-4208-4ba8-a351-2ec757f6af14,What bothers me is that it’s hard to focus after using it. That part could definitely be improved.,male,"Mexico City, Mexico",2018-03-22,NEGATIVO
2e161d18-d31d-4996-8da4-c2af47020b4a,"So far, there’s too much content to keep up with. It makes the experience less enjoyable.",female,"Brisbane, Australia",2019-02-20,NEGATIVO
dd8780d8-1b96-4477-85ad-0125735675b2,The main problem is that content quality varies a lot. It becomes overwhelming.,male,"Harare, Zimbabwe",2017-09-21,NEGATIVO
ff0bf50c-456a-46cb-a3f6-cda217cfc83b,"Personally, i lose track of time scrolling on TikTok. It ends up feeling repetitive.",male,"Valencia, Spain",2017-02-19,NEGATIVO
3c30005c-7476-446e-bfbf-48a4b5e293d3,What bothers me is that it feels very addictive. It becomes overwhelming.,male,"Shenzhen, China",2017-05-12,NEGATIVO
992fbf0a-3a4d-4e3b-8b51-bd10bf4b051e,"For me, i keep seeing the same trends repeatedly. It makes the app hard to control.",male,"Caracas, Venezuela",2018-12-13,NEGATIVO
a9de0719-4d5c-400f-9221-72687603a99f,One issue is that some videos get views randomly while others don’t. It makes the app hard to control.,male,"Bangalore, India",2017-05-20,NEGATIVO
a6637bfa-14f2-49bc-ae3d-76beb2f95f8a,"For me, the comment sections can be very toxic. It becomes overwhelming.",male,"Arequipa, Peru",2018-11-22,NEGATIVO
e10d2a8a-8919-4872-af2e-dcb451cb526b,One issue is that i’m concerned about data privacy. It makes it harder to stay focused.,female,"Perth, Australia",2019-04-03,NEGATIVO
ed988c52-d920-48d1-959a-73a03287e2c3,I’d say there are too many ads and promotions. It becomes overwhelming.,male,"Ottawa, Canada",2018-04-04,NEGATIVO
ef1d8ff2-fe3a-4cae-864e-cf4c099455c5,What bothers me is that it’s hard to focus after using it. It becomes overwhelming.,male,"Amsterdam, Netherlands",2017-02-22,NEGATIVO
efcbc597-0ef8-4047-8dd6-18f6e3a125b4,I’d say there’s too much content to keep up with. It makes it harder to stay focused.,male,"Philadelphia, United States",2018-06-24,NEGATIVO
c945a552-c2ed-4958-b8ff-9ba84eb8e78c,The main problem is that content quality varies a lot.,male,"Pretoria, South Africa",2017-10-19,NEGATIVO
7c91d107-3a74-412f-8c4e-5346f949f6bc,"For me, i lose track of time scrolling on TikTok.",female,"Gold Coast, Australia",2019-04-08,NEGATIVO
758f2097-d6de-4b24-8e59-118cdec63542,"I wanted to like it, but it feels very addictive. It gets frustrating after a while.",male,"Doha, Qatar",2017-05-14,NEGATIVO
5a250226-19ec-4ad1-aafa-7674580ad5e9,"So far, i keep seeing the same trends repeatedly.",male,"Chennai, India",2017-05-25,NEGATIVO
6bbedb43-7810-4f16-a1f7-ffb93786bcda,"Honestly, some videos get views randomly while others don’t. It makes the app hard to control.",male,"Mexico City, Mexico",2018-01-31,NEGATIVO
04ccce53-6130-463a-98e0-f7e2aaf3165e,What bothers me is that the comment sections can be very toxic. It ends up feeling repetitive.,male,"Houston, United States",2018-02-12,NEGATIVO
770b92b1-b3b7-4992-87b2-dc990dec7eb5,"In my experience, i’m concerned about data privacy.",male,"Jerusalem, Israel",2017-04-08,NEGATIVO
0fda6fcd-cf01-4677-98cd-48654e68c4d4,"In my experience, there are too many ads and promotions. It makes it harder to stay focused.",male,"Algiers, Algeria",2017-10-14,NEGATIVO
04e2d62a-62c9-4b2b-bb01-f7b11cfdedb8,"Personally, it’s hard to focus after using it. It ends up feeling repetitive.",male,"Jacksonville, United States",2018-08-08,NEGATIVO
37d0b32e-619b-4ef8-8ff4-11a4ea3121f9,I’d say there’s too much content to keep up with. It makes it harder to stay focused.,male,"Monterrey, Mexico",2018-01-19,NEGATIVO
085c1ffc-58e3-41a2-863c-ed90e3ba0f3d,"I wanted to like it, but content quality varies a lot. It makes the app hard to control.",male,"Milan, Italy",2016-11-29,NEGATIVO
ed67de87-69ce-4e0e-9270-23daa94ec4c3,"Personally, i lose track of time scrolling on TikTok. It gets frustrating after a while.",male,"Tunis, Tunisia",2017-11-24,NEGATIVO
84e97922-8bb0-4fec-a8b8-f5d9f97d1c81,"For me, it feels very addictive.",male,"Nairobi, Kenya",2017-11-25,NEGATIVO
d1f77d0a-4fa4-4980-b7f2-092a4c0d0e4a,"I wanted to like it, but i keep seeing the same trends repeatedly. It becomes overwhelming.",male,"San Antonio, United States",2017-12-27,NEGATIVO
2d55a5be-0a35-433c-afaf-f029ea78a285,"Personally, some videos get views randomly while others don’t. It ends up feeling repetitive.",male,"Paris, France",2016-10-24,NEGATIVO
fdb4eada-e043-440c-854c-64bd5134fe61,"For me, the comment sections can be very toxic. It ends up feeling repetitive.",male,"Shanghai, China",2017-07-04,NEGATIVO
3179a153-1121-40ba-9550-5fafdce1d939,"In my experience, i’m concerned about data privacy.",female,"Christchurch, New Zealand",2019-05-21,NEGATIVO
f936fbf4-eaad-4964-8b0d-bb34401a375c,The main problem is that there are too many ads and promotions. It ends up feeling repetitive.,female,"Gold Coast, Australia",2019-03-14,NEGATIVO
65a5a434-a6a2-4026-ae98-54893f9e6462,The main problem is that it’s hard to focus after using it. It becomes overwhelming.,female,"Suva, Fiji",2019-05-11,NEGATIVO
1f3afe95-cc38-4763-b4e7-bf587bae4deb,One issue is that there’s too much content to keep up with. It makes the app hard to control.,male,"Asunción, Paraguay",2018-11-08,NEGATIVO
a6795a14-a406-43bf-aa78-79fc80d90fa0,"I wanted to like it, but content quality varies a lot. That part could definitely be improved.",male,"Lusaka, Zambia",2017-12-13,NEGATIVO
d7da35b2-ccbc-4965-8c65-7c37e22cabc2,"Personally, i lose track of time scrolling on TikTok. It becomes overwhelming.",female,"Brisbane, Australia",2019-05-08,NEGATIVO
6e435319-c150-46fc-a1c8-42ec67c5ccd1,The main problem is that it feels very addictive. It makes the experience less enjoyable.,male,"Accra, Ghana",2017-07-31,NEGATIVO
91a5d770-8bf4-4498-8187-fce4f8a0a8d4,One issue is that i keep seeing the same trends repeatedly.,male,"Monterrey, Mexico",2018-05-24,NEGATIVO
80023a55-8908-4560-888e-420b2fb07545,What bothers me is that some videos get views randomly while others don’t. That part could definitely be improved.,male,"Denver, United States",2018-05-18,NEGATIVO
b68dff6f-e404-4cdb-8229-6fd124866f49,One issue is that the comment sections can be very toxic. It makes it harder to stay focused.,male,"Calgary, Canada",2017-12-20,NEGATIVO
7c832930-50d7-4c86-aecf-af82dfc38a45,I’d say i’m concerned about data privacy. That part could definitely be improved.,male,"Guangzhou, China",2017-06-10,NEGATIVO
0e580d65-7594-4958-849a-17bdd7471ac9,"In my experience, there are too many ads and promotions. It makes the experience less enjoyable.",male,"Algiers, Algeria",2017-08-31,NEGATIVO
a4d663e7-de4f-4473-a19a-933e94b98ffc,"In my experience, it’s hard to focus after using it. It makes the experience less enjoyable.",male,"Seattle, United States",2018-07-13,NEGATIVO
9d329510-23fd-4cd4-9976-394411e0cde6,"I wanted to like it, but there’s too much content to keep up with. That part could definitely be improved.",male,"Bali, Indonesia",2017-07-14,NEGATIVO
01713804-152e-413e-b85a-ac5caae94841,"I wanted to like it, but content quality varies a lot. It ends up feeling repetitive.",male,"Mombasa, Kenya",2017-09-15,NEGATIVO
084901c0-3506-4f2f-832c-54130c995a99,What bothers me is that i lose track of time scrolling on TikTok. It ends up feeling repetitive.,male,"Algiers, Algeria",2017-09-23,NEGATIVO
d5b0825a-9607-4ae9-a206-d654fb27d6a8,"For me, it feels very addictive. It makes it harder to stay focused.",male,"Tunis, Tunisia",2017-08-25,NEGATIVO
56d86d34-0d5a-449e-a79c-48c2f96ddaa8,"In my experience, i keep seeing the same trends repeatedly. It gets frustrating after a while.",male,"Fortaleza, Brazil",2019-01-17,NEGATIVO
a3186365-39c4-4ba2-abc9-2cc87c72f92f,"I wanted to like it, but some videos get views randomly while others don’t. It makes the app hard to control.",male,"Monterrey, Mexico",2018-04-06,NEGATIVO
5aa07f24-02cb-4cb1-b65f-8fdc22add7c6,The main problem is that the comment sections can be very toxic. It makes the experience less enjoyable.,male,"Rome, Italy",2016-10-18,NEGATIVO
ac3b2a5c-7abf-4ee5-a3d0-0be6038e6d99,"So far, i’m concerned about data privacy.",male,"Caracas, Venezuela",2018-10-21,NEGATIVO
a4783d46-ebb6-446e-b713-ae806eb6e26f,"Honestly, there are too many ads and promotions. It gets frustrating after a while.",male,"Mexico City, Mexico",2018-02-21,NEGATIVO
b6f4d31f-3075-4ee8-ad9f-bde591be6c1d,"I wanted to like it, but it’s hard to focus after using it. It makes the app hard to control.",male,"Caracas, Venezuela",2018-11-28,NEGATIVO
4a15cea7-a338-420d-840f-6bc339a2d360,The main problem is that there’s too much content to keep up with. It ends up feeling repetitive.,male,"Tijuana, Mexico",2018-02-13,NEGATIVO
d55f2de1-c888-42dd-b7d9-83ccca517c86,The main problem is that content quality varies a lot. It makes the experience less enjoyable.,male,"Addis Ababa, Ethiopia",2017-08-11,NEGATIVO
fc1128f0-35e7-495c-a4bb-4e4b66fb6a36,"Personally, i lose track of time scrolling on TikTok. It becomes overwhelming.",male,"São Paulo, Brazil",2019-01-28,NEGATIVO
1e1ad91c-5231-484b-8cef-ae90d986e2da,I’d say it feels very addictive. It makes it harder to stay focused.,male,"Tel Aviv, Israel",2017-03-24,NEGATIVO
5f716d3e-a3b9-4b03-9ac2-d8063dccb013,I’d say i keep seeing the same trends repeatedly. It gets frustrating after a while.,male,"Lahore, Pakistan",2017-07-09,NEGATIVO
30e26a6e-ef68-41af-9bca-414e0d80f7b4,"So far, some videos get views randomly while others don’t. It gets frustrating after a while.",male,"Jacksonville, United States",2018-02-02,NEGATIVO
8c02df68-2887-46c6-9c62-bee395ae3e4d,What bothers me is that the comment sections can be very toxic. It ends up feeling repetitive.,female,"Wellington, New Zealand",2019-02-18,NEGATIVO
68f08a03-2ecd-445a-a5c4-744eabaf2116,"Personally, i’m concerned about data privacy. It makes the experience less enjoyable.",male,"Geneva, Switzerland",2017-01-24,NEGATIVO
147211dd-e0d6-42d3-9262-389e702ba9db,"I wanted to like it, but there are too many ads and promotions.",male,"Lagos, Nigeria",2017-09-08,NEGATIVO
1ef9fe81-e549-4a87-9e46-f9266a4fe12d,"So far, it’s hard to focus after using it. It makes the experience less enjoyable.",male,"Toronto, Canada",2018-03-23,NEGATIVO
e6da2ac5-b828-4cf3-8f42-64e13f8cfdd3,"So far, there’s too much content to keep up with. That part could definitely be improved.",male,"Philadelphia, United States",2018-08-18,NEGATIVO
6da59b28-b129-4e95-bb98-c7b2327f7682,I’d say content quality varies a lot. It makes the app hard to control.,male,"Berlin, Germany",2017-01-14,NEGATIVO
14fe4f0b-bb15-46a5-981b-4f5cd12c0e96,"So far, i lose track of time scrolling on TikTok. It gets frustrating after a while.",male,"Buenos Aires, Argentina",2018-11-04,NEGATIVO
a646caa4-e8e7-43a6-94d4-cc166131ecf3,One issue is that it feels very addictive. It ends up feeling repetitive.,male,"Boston, United States",2018-04-17,NEGATIVO
5887174f-709c-42b0-87fc-2f0618c73c2f,"In my experience, i keep seeing the same trends repeatedly. It makes the app hard to control.",male,"Austin, United States",2018-03-08,NEGATIVO
792b6657-d04c-447f-bc24-4efe79c7052a,"Personally, some videos get views randomly while others don’t.",male,"Tripoli, Libya",2017-10-21,NEGATIVO
2d893dd4-8664-4de4-bff4-a08e9fa2a6fc,"For me, the comment sections can be very toxic. It ends up feeling repetitive.",male,"Durban, South Africa",2017-08-14,NEGATIVO
c02ecfd6-d448-4d16-bdb9-9d11bb695d99,"For me, i’m concerned about data privacy. That part could definitely be improved.",female,"Nadi, Fiji",2019-03-21,NEGATIVO
89a9fd91-d170-4cfa-bb79-76d2b40d9602,I’d say there are too many ads and promotions. It makes the experience less enjoyable.,female,"Port Moresby, Papua New Guinea",2019-07-04,NEGATIVO
afb90c92-132d-4211-9aca-7151676e1737,"I wanted to like it, but it’s hard to focus after using it. It makes it harder to stay focused.",male,"Bangkok, Thailand",2017-03-26,NEGATIVO
cb8a982c-bd01-49d1-9b17-d92be8ed20f0,"I wanted to like it, but there’s too much content to keep up with.",male,"Guangzhou, China",2017-05-02,NEGATIVO
ea08e9f3-e862-464c-88cc-c921904e0faa,"Personally, content quality varies a lot. It becomes overwhelming.",male,"Houston, United States",2018-08-07,NEGATIVO
7d31f666-db06-4d02-bdaf-54127a18e9a2,The main problem is that i lose track of time scrolling on TikTok. It becomes overwhelming.,male,"Cali, Colombia",2018-11-14,NEGATIVO
edd21695-93ea-4190-acdf-18dc271e7426,"In my experience, it feels very addictive. It makes it harder to stay focused.",male,"São Paulo, Brazil",2019-01-12,NEGATIVO
e7de87c6-ab6f-41c3-a224-dad73158e19f,"In my experience, i keep seeing the same trends repeatedly. It gets frustrating after a while.",male,"Durban, South Africa",2017-08-02,NEGATIVO
420d989f-f6e2-4ed6-93d4-76b948d4a1ff,"So far, some videos get views randomly while others don’t.",male,"Singapore, Singapore",2017-04-29,NEGATIVO
08b0fed5-58c0-45cf-b294-bc3493f83eaa,"For me, the comment sections can be very toxic. It makes it harder to stay focused.",male,"Amsterdam, Netherlands",2016-12-12,NEGATIVO
5508b593-f9fb-4cfd-a137-6bce481b3345,"Honestly, i’m concerned about data privacy. It gets frustrating after a while.",male,"Kumasi, Ghana",2017-10-16,NEGATIVO
187b002d-c9e1-4dcb-ac2e-75b4ffd3777a,"For me, there are too many ads and promotions. It gets frustrating after a while.",male,"Los Angeles, United States",2018-04-23,NEGATIVO
99afcb60-05a9-45ce-b538-aa374f2d8e29,One issue is that it’s hard to focus after using it. It makes the experience less enjoyable.,female,"Christchurch, New Zealand",2019-03-03,NEGATIVO
903ace9d-d3db-4316-8eb1-56f23f9740df,What bothers me is that there’s too much content to keep up with.,male,"Budapest, Hungary",2016-11-02,NEGATIVO
17cc5205-e805-45c1-b41f-d3ed905f7ad0,One issue is that content quality varies a lot. It gets frustrating after a while.,male,"Warsaw, Poland",2016-12-29,NEGATIVO
733fc9d9-1936-4d2a-8f2b-ad577933cb99,"Honestly, i lose track of time scrolling on TikTok. It makes the app hard to control.",male,"New York, United States",2018-07-24,NEGATIVO
c46f8e19-a04b-442c-b217-1a94e7ba79b9,The main problem is that it feels very addictive. It gets frustrating after a while.,male,"Chicago, United States",2018-08-11,NEGATIVO
7fedce5f-7129-40bb-9a16-2b088fc2b601,"Personally, i keep seeing the same trends repeatedly. It makes it harder to stay focused.",male,"Valencia, Spain",2017-02-02,NEGATIVO
b589295f-6d5b-4bef-abc4-a27c35c6cd23,I’d say some videos get views randomly while others don’t. It ends up feeling repetitive.,male,"Lisbon, Portugal",2017-01-05,NEGATIVO
38c578d4-1157-426b-960d-0ab231326cf1,I’d say the comment sections can be very toxic. That part could definitely be improved.,male,"Lisbon, Portugal",2016-10-28,NEGATIVO
644af2eb-4355-4129-bdef-c43939b35cc3,The main problem is that i’m concerned about data privacy.,male,"Los Angeles, United States",2018-07-19,NEGATIVO
5a6656fc-709e-45a8-818d-02fb14cf14a9,"I wanted to like it, but there are too many ads and promotions. It makes the app hard to control.",male,"Guangzhou, China",2017-07-10,NEGATIVO
8a3b67ac-b193-43bc-8d4c-b5ac79122de9,The main problem is that it’s hard to focus after using it. That part could definitely be improved.,male,"Busan, South Korea",2017-06-01,NEGATIVO
acfcf4e1-b5db-4ead-862f-e5fdafd74ed5,One issue is that there’s too much content to keep up with. It makes the experience less enjoyable.,male,"Jacksonville, United States",2018-08-04,NEGATIVO
714983f1-50dc-43a1-bb2e-0ad8408852d7,"Honestly, content quality varies a lot. That part could definitely be improved.",male,"Vienna, Austria",2017-01-30,NEGATIVO
53f81bba-1813-45a5-9782-8acd64449235,"For me, i lose track of time scrolling on TikTok. It becomes overwhelming.",male,"Quebec City, Canada",2018-03-27,NEGATIVO
967d68c2-eae0-4450-9c1b-26202c6a7223,"Honestly, it feels very addictive. It gets frustrating after a while.",male,"Rome, Italy",2016-12-31,NEGATIVO
4ac12447-2f85-4652-af2f-015b69fc5c62,One issue is that i keep seeing the same trends repeatedly. It makes it harder to stay focused.,male,"Dublin, Ireland",2016-12-05,NEGATIVO
15342f65-7476-4f3a-b5fc-43d16345e1e8,"In my experience, some videos get views randomly while others don’t. It makes the experience less enjoyable.",male,"Ottawa, Canada",2018-08-08,NEGATIVO
e2e024f4-b0fa-4add-93a6-896fcef58089,What bothers me is that the comment sections can be very toxic. It makes it harder to stay focused.,male,"Buenos Aires, Argentina",2018-12-11,NEGATIVO
36c84b3c-4d56-462f-9dc8-b010aa6e09cb,"I wanted to like it, but i’m concerned about data privacy. It gets frustrating after a while.",male,"Seattle, United States",2018-01-11,NEGATIVO
800678b5-480e-4bbc-9b63-6fa57066c33d,The main problem is that there are too many ads and promotions.,male,"Johannesburg, South Africa",2017-11-11,NEGATIVO
071ecf85-5ce8-4aea-b7d5-31bfb2b68d7b,"Honestly, it’s hard to focus after using it. That part could definitely be improved.",male,"Ottawa, Canada",2018-09-11,NEGATIVO
7dcbbc99-84d7-42c8-875b-d97a2215f315,"So far, there’s too much content to keep up with.",male,"Berlin, Germany",2016-12-16,NEGATIVO
e2a39e9c-29b4-4713-8f82-e2b95c221568,"In my experience, content quality varies a lot. It makes it harder to stay focused.",male,"Dubai, United Arab Emirates",2017-07-09,NEGATIVO
46cd774b-746e-4717-a93f-5d39dfd7f615,I’d say i lose track of time scrolling on TikTok. It makes it harder to stay focused.,female,"Canberra, Australia",2019-04-05,NEGATIVO
5ed61f02-d51d-4b06-90b6-bed649ef2d06,"In my experience, it feels very addictive. It makes the app hard to control.",female,"Queenstown, New Zealand",2019-05-19,NEGATIVO
39d902f9-01fb-43fa-a8a2-652c6db18f0f,"I wanted to like it, but i keep seeing the same trends repeatedly. It makes the experience less enjoyable.",male,"Oslo, Norway",2016-11-07,NEGATIVO
fb76a492-ce60-4d4c-bfe9-f20c6b17f270,I’d say some videos get views randomly while others don’t. That part could definitely be improved.,male,"Milan, Italy",2016-10-03,NEGATIVO
87f96ca0-8d3f-4d0b-ae48-0af278c89992,"Personally, the comment sections can be very toxic. It makes the experience less enjoyable.",male,"Buenos Aires, Argentina",2018-11-17,NEGATIVO
58400a7e-f6ce-44ee-889f-e93a740a0c20,"In my experience, i’m concerned about data privacy. It makes it harder to stay focused.",male,"Boston, United States",2018-01-01,NEGATIVO
1428aeec-9a69-4726-856f-7b11c2508bf3,"Honestly, there are too many ads and promotions.",male,"Caracas, Venezuela",2018-11-11,NEGATIVO
4df395f0-810f-429d-b354-5be904fa77b2,"For me, it’s hard to focus after using it. It ends up feeling repetitive.",male,"Montreal, Canada",2018-07-13,NEGATIVO
8f21304a-abd8-4e0f-9ec8-76cb643d687c,"I wanted to like it, but there’s too much content to keep up with. It becomes overwhelming.",male,"Dallas, United States",2017-12-28,NEGATIVO
e03ef601-4de5-428d-82c6-e1e3e8918072,"So far, content quality varies a lot. It ends up feeling repetitive.",male,"Rio de Janeiro, Brazil",2018-09-19,NEGATIVO
4b0c8ae0-4be3-4255-a92e-c4039687398c,"Honestly, i lose track of time scrolling on TikTok. It ends up feeling repetitive.",male,"Los Angeles, United States",2018-06-04,NEGATIVO
66ccf86e-7a48-47eb-94e0-7c1195bd0afb,"I wanted to like it, but it feels very addictive. It makes the app hard to control.",male,"Helsinki, Finland",2016-10-15,NEGATIVO
38a147fe-ffd8-4d86-91c0-5e544670e958,I’d say i keep seeing the same trends repeatedly.,male,"Denver, United States",2018-01-15,NEGATIVO
ec2bacb6-2976-4730-a8fd-e55288aee253,"Personally, some videos get views randomly while others don’t. That part could definitely be improved.",female,"Wellington, New Zealand",2019-03-13,NEGATIVO
ec943817-a0d9-4526-a517-095d6cb90e32,"Honestly, the comment sections can be very toxic. It makes the app hard to control.",male,"Quito, Ecuador",2018-11-29,NEGATIVO
942fc1ac-6db9-4098-afd2-9633ed91c1a6,"I wanted to like it, but i’m concerned about data privacy.",male,"New York, United States",2018-07-25,NEGATIVO
cfabef4a-4594-4b37-9c73-16ea0dce4603,What bothers me is that there are too many ads and promotions. It gets frustrating after a while.,male,"Boston, United States",2018-06-22,NEGATIVO
e98ae195-9ece-4e9b-a1ab-fdf855c8c439,"In my experience, it’s hard to focus after using it. It gets frustrating after a while.",male,"São Paulo, Brazil",2019-01-05,NEGATIVO
56a42de3-504a-40a2-a766-9db6fd2c6406,"Honestly, there’s too much content to keep up with.",male,"Jakarta, Indonesia",2017-07-22,NEGATIVO
ed25ece0-7c14-4ec4-bab2-bb9b4ac9119c,"Honestly, content quality varies a lot.",male,"Kampala, Uganda",2017-11-03,NEGATIVO
9b9eda9c-22f1-4b5d-b0a2-5f5176452781,I’d say i lose track of time scrolling on TikTok. It becomes overwhelming.,male,"San Diego, United States",2018-07-01,NEGATIVO
