reviewId,content,gender,location,date,score,cluster_id,prob_topico_0,prob_topico_1,prob_topico_2,prob_topico_3,prob_topico_4
f5905669-10a2-4533-b3b8-ef216025e908,Every...day...something...new.,male,"Ho Chi Minh City, Vietnam",2011-08-28,POSITIVO,0,0.4098188,0.22894108,0.23136507,0.057277784,0.07259722
5e77d60b-b2ce-4b40-b85f-2734dad13355,👍,male,"Nairobi, Kenya",2012-11-01,POSITIVO,0,0.55178195,0.15920258,0.10556412,0.08101436,0.10243696
ddbf6104-a3c7-4a93-b287-91fdd280c332,Super app,male,"Calgary, Canada",2013-08-08,POSITIVO,0,0.604592,0.14183359,0.09194975,0.07075101,0.09087355
0f0b75fe-f7b1-4807-aa00-6b36d07a3a50,I love 💕 this app and this my fesan also and haa my followers 11k completed 🔥,female,"Montevideo, Uruguay",2014-03-11,POSITIVO,2,0.08231267,0.11573501,0.38654122,0.35198727,0.06342389
9940d92b-5b66-461c-8023-101427edb2ac,Good 👍 This was good but the some function are not happening in my phone See the my problem and do the solution for them,male,"Dublin, Ireland",2011-04-07,POSITIVO,2,0.30151993,0.10528243,0.47188818,0.05356928,0.067740224
81e12418-e446-4915-99da-a1224a55e0e2,Update,male,"Montreal, Canada",2013-08-13,POSITIVO,3,0.12981287,0.15921327,0.10677609,0.5017445,0.10245327
f7266e87-84cb-476f-a62a-de5487540ad7,Nice entertaining 👍 👏,male,"Marrakesh, Morocco",2012-07-13,POSITIVO,0,0.494423,0.2353693,0.071302325,0.054371584,0.1445338
65dd447f-6a25-4233-9d16-3a9ee7eb94fe,Its very good app,male,"Los Angeles, United States",2013-10-28,POSITIVO,0,0.61088324,0.14004762,0.09006586,0.069361955,0.089641295
deba9495-eb59-4b11-8be6-5fd4ed8bbf5d,Good for me,male,"Tel Aviv, Israel",2011-09-10,POSITIVO,0,0.5517871,0.15920064,0.105562165,0.08101399,0.10243612
304717ca-66b4-4db3-a917-f8919b2a8d9e,Kadak....,male,"Cancun, Mexico",2013-03-05,POSITIVO,1,0.2240259,0.2756179,0.18275577,0.1402566,0.17734383
9c451dbe-0979-4086-aebf-6b756341626e,Best app for communication,male,"Beijing, China",2011-07-20,POSITIVO,1,0.14123398,0.6032789,0.090950266,0.070361964,0.09417494
2e340e8e-74ad-40e4-95ca-8b045945b856,Nice,male,"Rome, Italy",2010-11-06,POSITIVO,4,0.12940204,0.15920058,0.10556215,0.081014,0.5248212
c2f5010b-1261-4d18-bc93-643be67ac721,Supre,male,"Guadalajara, Mexico",2012-12-26,POSITIVO,1,0.2240259,0.2756179,0.18275577,0.1402566,0.17734383
22b93031-5333-4249-87d5-ccaa07bc2011,Hi good,male,"Seoul, South Korea",2011-08-09,POSITIVO,2,0.2672262,0.14008637,0.43127075,0.071282096,0.09013454
86a7cfca-dafa-4255-8727-2dabed011257,❤️❤️❤️❤️❤️❤️❤️,male,"Quebec City, Canada",2013-09-05,POSITIVO,2,0.11043766,0.1358711,0.597125,0.06914168,0.0874246
36802c82-c31f-4f90-a5f1-ab9ab9626f61,Nice,male,"Tijuana, Mexico",2013-03-19,POSITIVO,4,0.12940204,0.15920058,0.10556215,0.081014,0.5248213
14558271-62f5-4425-b460-aad8b100332a,I love this app,female,"Arequipa, Peru",2014-04-21,POSITIVO,3,0.13616063,0.14757352,0.09140167,0.5309404,0.09392378
638a6acb-5686-47ea-b228-02c946552e4d,Instagram is very Nice 😌,male,"Tunis, Tunisia",2012-07-23,POSITIVO,2,0.09413695,0.11814744,0.54834026,0.0591383,0.180237
37fd28a7-9833-4a72-93ce-09359e33bdd3,This app broken people,female,"Auckland, New Zealand",2015-04-14,POSITIVO,4,0.10715779,0.32243186,0.08463172,0.06490665,0.42087194
4211b2b5-aeb8-4f26-9fb6-95d4129c5a0c,Very cool,male,"San Diego, United States",2013-02-12,POSITIVO,4,0.12940422,0.15920506,0.105564095,0.08101505,0.52481157
174f1f47-3e69-4cbe-a2e0-6da83c81f1ee,إنه أجمل برنامج تواصل مع الاصدقاء,male,"San Antonio, United States",2012-12-13,POSITIVO,1,0.2240259,0.2756179,0.18275577,0.1402566,0.17734383
41d28ee4-f16b-429f-ae47-e8ab100c74cf,Love,female,"Valparaíso, Chile",2014-03-10,POSITIVO,3,0.12940092,0.15920554,0.10576373,0.5031933,0.10243646
609b5a3d-1367-4782-94e8-9e6516a330e4,insta font error❌❌❌❌❌❌❌,male,"Quebec City, Canada",2013-05-19,POSITIVO,3,0.1164842,0.17137527,0.20679909,0.41316324,0.09217817
8cc640c9-4d41-4df3-9f50-fc51babb52c4,Hey insta plzz viral me😁😋 Insta please viral me🤗❤️,male,"Tripoli, Libya",2012-06-02,POSITIVO,2,0.064127624,0.16175456,0.6848646,0.039460424,0.049792707
0aeb0ef6-df4b-41fb-a4cb-16c60b543afc,BC,male,"Washington DC, United States",2012-12-30,POSITIVO,1,0.2240259,0.2756179,0.18275577,0.1402566,0.17734383
156c02a9-fe37-405d-81d1-53c4a383ae36,Great,male,"Beijing, China",2011-08-17,POSITIVO,0,0.51262546,0.19835506,0.10556341,0.08101874,0.1024373
0ec24b85-73ad-4761-aac2-7a4fad1aa7bf,Awesome i love it,male,"Kumasi, Ghana",2012-07-24,POSITIVO,0,0.39461187,0.13600841,0.09038246,0.29148716,0.08751006
61063711-0fd2-49f3-be86-09e035fdb8a7,Very nice,male,"Birmingham, United Kingdom",2010-11-25,POSITIVO,4,0.12940204,0.15920058,0.10556215,0.081014,0.5248212
f1c0fa2d-48fc-472f-9ecd-ac3e3c9a2007,✌️,male,"Dar es Salaam, Tanzania",2012-11-16,POSITIVO,3,0.31476533,0.13664009,0.09310417,0.36757386,0.087916635
53e52cbd-9b27-4aae-b822-9c78f6f17fdd,It's amazing plateform for social media,male,"Jeddah, Saudi Arabia",2012-01-07,POSITIVO,1,0.0921805,0.38071153,0.27298695,0.1810105,0.073110536
7b2a3baf-1828-4102-b5c5-2642fbc9fc13,👍👍👍👍👍,male,"Washington DC, United States",2013-03-03,POSITIVO,0,0.55178195,0.15920258,0.10556412,0.08101436,0.10243696
35c38527-0fbc-4868-b529-c4e66fba0237,Good,male,"Marseille, France",2010-11-23,POSITIVO,0,0.551787,0.15920065,0.10556218,0.08101401,0.102436125
fcf1827a-2db5-4875-8e06-f989704bc3aa,Very nice app,male,"Houston, United States",2013-04-19,POSITIVO,4,0.119933486,0.14103073,0.090212665,0.06951496,0.57930815
6c36eea1-c1b6-4f16-b5f3-97a7a06b1fac,Vasumg,male,"Tokyo, Japan",2012-02-07,POSITIVO,1,0.2240259,0.2756179,0.18275577,0.1402566,0.17734383
c89c8704-f119-41ef-9c39-791b223d4e08,Osm platform to famous,male,"Montreal, Canada",2013-05-27,POSITIVO,1,0.0996268,0.490552,0.08126376,0.24969694,0.07886045
91f276c7-1bfa-47e0-a9ff-c8867b45075f,Nice app but some problem facing login another account please help me,female,"São Paulo, Brazil",2014-02-10,POSITIVO,2,0.08155057,0.14102286,0.60494673,0.04771383,0.12476597
b115530c-c411-4680-a8f8-34668a0df38b,I love this ap,male,"Abuja, Nigeria",2012-10-10,POSITIVO,1,0.11246667,0.45957774,0.091961786,0.2469728,0.08902097
eaaba9fd-2145-492b-abf3-d541656a7ef8,Best of mind,male,"Mexico City, Mexico",2013-10-17,POSITIVO,2,0.112870716,0.3082063,0.41892883,0.07065208,0.089342065
87e7017b-820b-48d9-beb5-0908e139b66f,𝑂𝑠𝑚 𝑎𝑝𝑝,male,"Bangalore, India",2011-11-08,POSITIVO,1,0.2240259,0.2756179,0.18275577,0.1402566,0.17734383
9c06faf6-eca5-4f3d-a4dc-3cae21904813,Great App,female,"Wellington, New Zealand",2015-04-30,POSITIVO,0,0.5890781,0.1591188,0.091216646,0.07021288,0.09037352
daeb4ab6-91c7-4636-b214-e8f482506fa9,Very nic aa gi,male,"Lahore, Pakistan",2011-11-15,POSITIVO,0,0.36446714,0.13555716,0.09155895,0.3212023,0.087214455
1883a8e3-141c-4455-86a5-fac519778398,Nice app,female,"Queenstown, New Zealand",2015-01-23,POSITIVO,4,0.1198771,0.1410295,0.09021265,0.06951487,0.5793659
8cbe12a2-032f-4a1e-98fa-b9f8964d3a06,Good,male,"Lahore, Pakistan",2011-10-03,POSITIVO,0,0.551787,0.15920064,0.105562165,0.08101399,0.10243612
30aec752-ace2-45bb-b705-1b02beb5f879,wow,male,"San Diego, United States",2013-01-13,POSITIVO,3,0.12940438,0.1592052,0.10556406,0.503388,0.102438405
ce6870b3-9882-4655-b2c6-a3c27d29c116,"For obvious reasons, it knows everything... 5 stars;",female,"Bogotá, Colombia",2014-07-07,POSITIVO,4,0.09134839,0.19112737,0.08083006,0.15365042,0.48304376
1374aee4-306e-456b-9a0d-fc72343a993e,Instagram is wonderful social media is help friends chatting and requests follwers and follwong,male,"Rio de Janeiro, Brazil",2014-01-14,POSITIVO,1,0.07439212,0.5422835,0.061912708,0.046715513,0.27469626
b0c285cb-8ce5-4a4d-b158-00e61a028400,Best,male,"Valparaíso, Chile",2013-12-26,POSITIVO,1,0.1294016,0.58158463,0.10556266,0.08101442,0.10243671
0816016d-dfd6-4757-90ad-940b9b0e32fe,Good,male,"Addis Ababa, Ethiopia",2012-10-10,POSITIVO,0,0.551787,0.15920064,0.105562165,0.08101399,0.10243612
9aa07276-1a96-4d3a-9aa2-3fab15f65686,I like it❤️,female,"Montevideo, Uruguay",2014-03-18,POSITIVO,2,0.09912642,0.292647,0.46769524,0.062061157,0.07847011
d092c555-8b9b-4e8d-9f09-e7bece0fd01c,I like this app. It's really a good ap. I use to spend most of my working hours in this app.,female,"Brisbane, Australia",2014-12-19,POSITIVO,1,0.13554627,0.59051937,0.06220889,0.15113808,0.0605874
cbffae88-46ea-4e53-aae6-a1803eb364d7,100 percent good,male,"Rabat, Morocco",2012-10-11,POSITIVO,1,0.25083598,0.49188137,0.093969256,0.0721121,0.09120125
b2876ba6-eada-48fc-a834-e8ef5a1dee34,I love u instagram ❤🖤❤🖤❤👑👑👑👑👑❤❤🖤❤🖤❤🖤❤👑❤🖤❤👑❤👑🖤👑❤🖤❤👑❤❤💥😞👑,male,"Dallas, United States",2013-03-05,POSITIVO,2,0.24864092,0.11993274,0.5067421,0.055599537,0.06908474
c2044500-9ce3-40f9-9099-1e7b7b191418,Tnx Instagram,male,"Milan, Italy",2011-01-24,POSITIVO,2,0.12940589,0.17668028,0.5078019,0.08230992,0.10380197
e7f0ddc9-c14f-403f-bc85-e61bb1fccf50,Good,male,"Addis Ababa, Ethiopia",2012-07-19,POSITIVO,0,0.551787,0.15920064,0.105562165,0.08101399,0.10243612
01372aa2-1f67-46e6-a52b-fa0f52caf16b,Very useful 👌 👍,male,"Lagos, Nigeria",2012-11-24,POSITIVO,0,0.50290024,0.11249999,0.07514504,0.057245582,0.2522092
28362a8d-6ed4-46d5-bf75-21adf64d15f5,Good app,female,"Perth, Australia",2014-11-08,POSITIVO,0,0.61090654,0.14004633,0.09006584,0.06936186,0.08961944
8b8b2df4-e58c-4a12-a7d3-69558bbd3935,good good good,male,"Brussels, Belgium",2011-04-08,POSITIVO,0,0.551787,0.15920064,0.105562165,0.08101399,0.10243612
9097d0a1-a68a-4496-b1f4-b9f711867bb6,Good 👍😊 well done ✅👍,female,"Guayaquil, Ecuador",2014-02-07,POSITIVO,2,0.22545968,0.13476284,0.365384,0.21678235,0.057611097
12ee014a-31cf-4a9d-a6fb-533db09262a7,Good job,male,"Washington DC, United States",2013-04-03,POSITIVO,0,0.60034496,0.14196406,0.094121866,0.07223109,0.09133808
e8332b1e-cde8-4332-9801-53ca3036a6b4,Very nice,male,"Chicago, United States",2013-07-14,POSITIVO,4,0.12940204,0.15920058,0.10556215,0.081014,0.5248212
b3e93aa8-1b67-42d8-be94-ca79a5586c9d,V v nice,male,"Geneva, Switzerland",2010-11-24,POSITIVO,4,0.12940204,0.15920058,0.10556215,0.081014,0.5248212
2660ebea-6089-4567-8504-98c6d0c1d55b,Instagam is use full,male,"Vienna, Austria",2011-06-07,POSITIVO,3,0.11043533,0.13586749,0.09020788,0.5760678,0.087421544
ed53a55a-1a89-4967-be65-84b1ff61e55b,Best platform for small and startup business.,male,"Mumbai, India",2012-01-23,POSITIVO,1,0.093269885,0.6984642,0.07607082,0.058373574,0.07382153
99872558-ddca-42e2-8534-9406ad7b5046,Tx super aap love it,male,"Geneva, Switzerland",2010-10-14,POSITIVO,0,0.49290836,0.12188595,0.08101354,0.22576879,0.07842335
0255ede4-bcb0-47d9-935b-94834290f402,Neeraj Yadav 5084,male,"Mexico City, Mexico",2013-10-27,POSITIVO,1,0.2240259,0.2756179,0.18275577,0.1402566,0.17734383
3572ed70-dc6f-4da3-a115-2a93ddb31903,So good app,female,"Christchurch, New Zealand",2014-09-27,POSITIVO,0,0.6108835,0.14004794,0.09006586,0.06936196,0.08964078
6f268950-dd5d-4ca6-9534-e28abfed6b27,Super,male,"Monterrey, Mexico",2013-04-06,POSITIVO,0,0.5517847,0.15920173,0.105562575,0.08101426,0.10243668
709275a8-cd8b-4ef9-a471-c0ad3fea1be3,Very nice,male,"Los Angeles, United States",2013-03-30,POSITIVO,4,0.12940204,0.15920058,0.10556215,0.081014,0.5248212
7039a02e-bea3-468c-9df1-999883272805,❤️‍🔥❤️‍🔥,male,"Denver, United States",2013-07-29,POSITIVO,3,0.11269194,0.13864367,0.26378658,0.39567155,0.08920627
1f46a2ab-e483-4b49-88f0-52fc2618a29b,➖➖➖➖➖➖,male,"Chennai, India",2012-02-22,POSITIVO,1,0.2240259,0.2756179,0.18275577,0.1402566,0.17734383
e3f38de0-2267-4c3e-b57a-dc5b83c36a4a,Jkasssssssssss 🔥 aap,male,"Cape Town, South Africa",2012-06-09,POSITIVO,3,0.3258752,0.13627079,0.09035455,0.35981956,0.087679885
3c2dc1c8-26cc-49e4-8a74-945d1fcd0bee,❣️❣️,male,"Phoenix, United States",2013-05-22,POSITIVO,1,0.112462275,0.4602285,0.2678833,0.07040249,0.08902339
c6890918-e8c8-403b-b65e-9f74ce624599,I'm happy with this app,female,"Caracas, Venezuela",2014-06-17,POSITIVO,3,0.13032076,0.14857095,0.093905,0.5324345,0.09476873
2d6503c0-f55e-44d8-a52b-b6c7c388edc6,Lucky Rajput,male,"Jerusalem, Israel",2011-09-07,POSITIVO,1,0.2240259,0.2756179,0.18275577,0.1402566,0.17734383
5ffe9f24-f63a-4912-adf7-0a5be6eb79e2,Nice 👍😘,male,"Durban, South Africa",2012-04-04,POSITIVO,2,0.21132101,0.10631848,0.47615692,0.054101378,0.15210219
258d86b3-e474-4952-9e59-e62a07998596,It's really good and I enjoy having it😍😍,female,"Medellín, Colombia",2014-02-27,POSITIVO,2,0.20815194,0.1601495,0.5195048,0.049980123,0.062213603
fe5d7d1b-711f-47c5-85a7-ffcc33af1eef,I have a problem in my instagram...it is showing green screen on reels and story....reels are not working I have already uninstall this app and again install it but this problem is not solve.Plz fix this problem of this App.,male,"Accra, Ghana",2012-04-27,POSITIVO,2,0.077519044,0.09883728,0.62343985,0.13928911,0.060914665
916b1efd-11a4-40a4-acd1-982630b84ae1,Instagram is the best app ever,male,"Athens, Greece",2010-12-24,POSITIVO,1,0.09939194,0.6842759,0.08028512,0.059458096,0.07658898
69eb3fac-c535-4eb3-9646-42295192794c,Is great 👍,male,"Athens, Greece",2011-06-24,POSITIVO,0,0.60850096,0.1452591,0.08993936,0.06902513,0.08727548
b3e8d56a-76a7-4cbd-8c73-ec9dd3f42829,Nice app,male,"Beijing, China",2011-08-25,POSITIVO,4,0.119931035,0.14103092,0.090212665,0.06951496,0.5793104
a79dcb6a-9d26-4993-8ade-4b40c9ed1953,Add Followings List Privacy Option,male,"Montreal, Canada",2013-01-09,POSITIVO,4,0.09195071,0.23257281,0.080084115,0.057524152,0.5378682
adf8560e-151d-4a6d-9c35-45b0c8f6a19a,Good,male,"Philadelphia, United States",2013-08-31,POSITIVO,0,0.5517871,0.15920064,0.105562165,0.08101399,0.10243612
63b79364-77e1-46d4-876a-c79653c4000a,Nice app 😁,female,"Brisbane, Australia",2014-10-14,POSITIVO,2,0.09081783,0.10619899,0.56109095,0.052197106,0.1896951
28422f10-8b9b-4066-a8fa-3035a081a4d1,🔥👌,female,"Wellington, New Zealand",2014-11-20,POSITIVO,0,0.4278482,0.12247661,0.082141794,0.28872937,0.07880401
dceff408-0ce4-4d35-ad8a-9f5bb12ba426,Good,male,"Jerusalem, Israel",2012-03-01,POSITIVO,0,0.551787,0.15920064,0.105562165,0.08101399,0.10243612
e25994bf-375e-4735-850a-37e646a6a67b,Payal pagli,female,"Arequipa, Peru",2014-03-16,POSITIVO,1,0.2240259,0.2756179,0.18275577,0.1402566,0.17734383
e152ad80-a97a-4554-8d85-ace6df460157,Nice app 👌,male,"Delhi, India",2012-01-20,POSITIVO,0,0.5447596,0.11589445,0.07668841,0.058406398,0.20425123
46374f3e-188d-4678-afa6-456f7904786e,Rating changed to 5 *. Satisfied..@@@@,male,"Addis Ababa, Ethiopia",2012-06-12,POSITIVO,2,0.11022333,0.1356058,0.5979564,0.06897578,0.087238684
bcefacb2-1ae3-40e9-a86a-35bef7788c26,Ooo,male,"Phuket, Thailand",2012-02-06,POSITIVO,1,0.2240259,0.2756179,0.18275577,0.1402566,0.17734383
4000c6e6-7a89-43dd-89c2-f3c132799ffd,To fr hy by by by by to fr fr,male,"Windhoek, Namibia",2012-08-26,POSITIVO,1,0.2240259,0.2756179,0.18275577,0.1402566,0.17734383
b616b2d4-647b-4043-b61f-50236e5e85d0,Ooo,male,"Taipei, Taiwan",2011-09-29,POSITIVO,1,0.2240259,0.2756179,0.18275577,0.1402566,0.17734383
91ee050c-9e54-4e5c-88a9-f9d44136d999,Love the new features ♥️,male,"Tripoli, Libya",2012-03-21,POSITIVO,2,0.23496102,0.22909912,0.3219942,0.14524548,0.06870022
6767d192-be1f-4dfb-be62-0c872688ce39,It's a nice app,male,"Oslo, Norway",2011-04-27,POSITIVO,4,0.11996234,0.14103158,0.09021267,0.069515,0.5792784
a71c6c24-ff32-43ce-ad0c-07e1f949a5e1,I love this app mostly for making reels and sharing them.,female,"Sydney, Australia",2015-03-01,POSITIVO,3,0.09117143,0.37386072,0.0732178,0.39127395,0.07047614
4195b8cf-5050-4d30-87f4-8c62ffbef1e7,Well app,male,"Guadalajara, Mexico",2013-01-24,POSITIVO,1,0.13466202,0.6073199,0.092200845,0.07140578,0.094411425
9d2ac6b9-58ae-4846-9703-41a2cf513bdd,Josss,female,"Suva, Fiji",2014-12-25,POSITIVO,1,0.2240259,0.2756179,0.18275577,0.1402566,0.17734383
89c9a909-a51c-459b-9855-691b97684ccc,Superb,female,"Brasília, Brazil",2014-03-04,POSITIVO,4,0.1294067,0.15920787,0.105565175,0.081015736,0.5248045
dc9aa3bf-2cf7-4e72-b363-c896823e73e2,Best,male,"Mombasa, Kenya",2012-11-08,POSITIVO,1,0.1294016,0.58158463,0.10556266,0.08101442,0.10243671
7c40a22b-e085-4410-8109-5b910543a58d,Deepak backpacker,female,"Caracas, Venezuela",2014-03-18,POSITIVO,1,0.2240259,0.2756179,0.18275577,0.1402566,0.17734383
5e3ffc76-e7a9-4d59-bea4-68e75ad71668,Instagram is one the best Application,male,"Chicago, United States",2013-08-19,POSITIVO,1,0.09168538,0.69934666,0.07811583,0.057821438,0.07303072
de093534-3d4f-4d4b-8aaa-a45d2df0ffcb,Instagram is very good app is helpful messenger,male,"Abu Dhabi, United Arab Emirates",2012-02-25,POSITIVO,0,0.40307876,0.3877506,0.079227015,0.05721145,0.072732225
deb5792c-7786-43e8-941b-54d5415bde82,Facebook>Instagram,male,"San Diego, United States",2013-02-22,POSITIVO,4,0.11267911,0.16359669,0.116073765,0.07216836,0.535482
1fb4f2ac-5dc4-4ace-b540-f42db7eb613a,i like this application,male,"Caracas, Venezuela",2014-01-07,POSITIVO,1,0.11134598,0.6398986,0.090899885,0.06970996,0.08814549
c14a394d-7667-4403-88ee-da4c894eaa1a,Good,male,"Abu Dhabi, United Arab Emirates",2012-02-27,POSITIVO,0,0.5517871,0.15920064,0.105562165,0.08101399,0.10243612
021e981d-1c6f-49c3-808f-31fec047d4b8,Devedra Gh,male,"Prague, Czech Republic",2010-10-26,POSITIVO,1,0.2240259,0.2756179,0.18275577,0.1402566,0.17734383
d1e7214a-4255-4d84-9d52-39b23ad30f53,Aman thakur,male,"Abu Dhabi, United Arab Emirates",2011-12-27,POSITIVO,1,0.2240259,0.2756179,0.18275577,0.1402566,0.17734383
e35d7d21-cca0-454a-9a46-bdb73758dcc8,very good ❤❤❤❤❤❤,female,"Lima, Peru",2014-05-28,POSITIVO,2,0.1368693,0.13209987,0.57881033,0.0672225,0.08499798
a7f5ff45-4e0a-447d-8dac-18148b742621,❤️,female,"Canberra, Australia",2015-01-05,POSITIVO,2,0.11043766,0.1358711,0.597125,0.06914168,0.0874246
2bcb86cb-3a3e-4cc2-9360-a00427599293,❤️,male,"Vancouver, Canada",2013-08-14,POSITIVO,2,0.11043766,0.1358711,0.59712493,0.06914168,0.0874246
a7a76bb4-ef21-4336-9169-e276513cf5ef,Love,male,"Krakow, Poland",2011-05-15,POSITIVO,3,0.12940092,0.15920554,0.105763115,0.5031939,0.10243646
2c264959-792d-4715-af7e-ceddcebafb0e,Very good app best app for making videos good for communication and social media my favourite app...........................,female,"Santa Cruz, Bolivia",2014-03-23,POSITIVO,1,0.20639417,0.44442278,0.23592311,0.05035637,0.06290356
ae80d404-f95b-4a06-a3e1-dbb52976ba0d,Oᴘ Bʜᴀɪ,male,"Cancun, Mexico",2013-03-03,POSITIVO,1,0.2240259,0.2756179,0.18275577,0.1402566,0.17734383
d72bca96-7d81-404a-8229-9265a005fc4b,Bahot acha laga,female,"Buenos Aires, Argentina",2014-03-17,POSITIVO,2,0.12945834,0.15926717,0.5277759,0.0810298,0.10246882
bfa43cac-517a-48ca-8c41-0fd3d15a4e19,I love this app,female,"Christchurch, New Zealand",2014-09-08,POSITIVO,3,0.1365134,0.14756407,0.09140176,0.5306067,0.09391415
6c4e69c6-51bc-4f0b-85ed-8783c4ef4106,My happiness Instagram 💋❤️🤩,female,"Brisbane, Australia",2015-02-03,POSITIVO,2,0.07761313,0.096536145,0.48721114,0.0496739,0.28896564
6b270e34-aebf-4706-92a6-0cd5fdab1e51,Gj,male,"Vancouver, Canada",2013-10-02,POSITIVO,1,0.2240259,0.2756179,0.18275577,0.1402566,0.17734383
43094db2-917f-470e-ace0-004147727d80,Wonderful,female,"Hobart, Australia",2014-09-01,POSITIVO,4,0.12940584,0.15920703,0.105569534,0.08101549,0.5248021
5dddb383-0cc2-4b45-bd80-e2ec48bd28c8,Supar,female,"Santa Cruz, Bolivia",2014-02-26,POSITIVO,2,0.12942295,0.15922661,0.52788144,0.08102016,0.10244886
ae3a80fd-40e3-4bda-96a4-1be46a8cd252,Joya love,female,"Santa Cruz, Bolivia",2014-01-31,POSITIVO,3,0.12940092,0.15920554,0.10576317,0.5031939,0.10243646
bf114755-464a-4122-b9ad-29edaef7a92e,I love it,female,"Brisbane, Australia",2014-09-08,POSITIVO,3,0.12940092,0.15920554,0.105763316,0.50319374,0.10243646
a622098b-1027-4785-b2c6-e46d0f3feb37,My slef very to use I like it very much .....,female,"Suva, Fiji",2014-12-24,POSITIVO,1,0.099760875,0.4715736,0.08169962,0.26799497,0.078970976
ae859342-c6a1-4060-954c-566b57fe2023,Better one,female,"Queenstown, New Zealand",2014-11-20,POSITIVO,1,0.11018807,0.64371306,0.08988786,0.0689845,0.08722656
7ea59153-c286-41b1-9117-666224f5942c,balluboss please promote my I'd 🙏,male,"Accra, Ghana",2012-07-27,POSITIVO,2,0.11751729,0.12211134,0.61966294,0.062137395,0.07857102
5d142f2c-4381-4e68-8db5-7f03d1af9fcb,Excellent job,male,"Valencia, Spain",2011-02-23,POSITIVO,0,0.40757284,0.13663138,0.09058085,0.069512084,0.2957028
bc81ea4a-c4d4-408e-b800-6ae3ebe7fb85,Excellent,female,"Bogotá, Colombia",2014-07-21,POSITIVO,4,0.12940232,0.15920277,0.105563045,0.08101452,0.5248173
7515d22b-2502-44eb-ba82-9fd3dac81b0c,Nic,male,"Vancouver, Canada",2013-03-23,POSITIVO,3,0.12941764,0.15922026,0.10557148,0.5033449,0.102445744
5684cdb8-992c-483b-b6e3-f9ba82a830e9,Very good 👍👍👍,male,"Vancouver, Canada",2013-03-28,POSITIVO,0,0.5840922,0.1477263,0.09795431,0.075174466,0.095052764
f1cff9b1-6426-421b-9139-0340371c5e63,I love this app cause of BTS borahae BTS borahae army,female,"Caracas, Venezuela",2014-07-14,POSITIVO,4,0.11469087,0.13970816,0.09199447,0.16470481,0.48890173
16176531-362d-4fcd-a057-50072c8bd344,Best app💜💜,male,"Berlin, Germany",2010-11-28,POSITIVO,3,0.10567683,0.21088025,0.26612973,0.33621052,0.081102654
2f795856-23e8-4679-9fe2-00c44bcfa5df,The best,female,"Gold Coast, Australia",2014-10-10,POSITIVO,1,0.1294016,0.58158463,0.10556266,0.08101442,0.10243671
069c7560-5d0e-4074-ab72-683fc0d6be3c,I am a musician from ug western region am Yas Jay de vivow,male,"Prague, Czech Republic",2010-12-02,POSITIVO,1,0.12956086,0.5810478,0.10580414,0.08105754,0.102529705
a89581ce-8082-4441-ba62-1612556fda5d,Nice,male,"Guayaquil, Ecuador",2013-12-06,POSITIVO,4,0.12940204,0.15920058,0.10556215,0.081014,0.5248212
ca18ae3a-ff7e-46e1-a697-41dac6b674b9,Good,male,"San Jose, United States",2013-06-12,POSITIVO,0,0.551787,0.15920064,0.105562165,0.08101399,0.10243612
dfc2f5ee-8c90-4a12-ba80-fcbe064d47da,wow,male,"Seattle, United States",2013-09-11,POSITIVO,3,0.12940438,0.1592052,0.10556406,0.503388,0.10243841
d6c93440-d5f8-41ae-94b3-c1d5ecc1dd42,Very good 👍,male,"Casablanca, Morocco",2012-06-21,POSITIVO,0,0.6136207,0.13723801,0.09099961,0.06983735,0.088304274
47983f9d-18f3-4c85-a1e8-a21281a7e014,Useful and very importsnt appt to me,male,"Busan, South Korea",2012-01-08,POSITIVO,4,0.12941469,0.15921222,0.105566196,0.081016324,0.5247906
65e6dc28-56a8-4e53-9386-70f359ce10f5,Sajju,male,"Guadalajara, Mexico",2013-02-02,POSITIVO,1,0.2240259,0.2756179,0.18275577,0.1402566,0.17734383
3056d587-77f1-438d-9d11-cfaeddcbc3a9,crush at lg g2,female,"Melbourne, Australia",2014-10-23,POSITIVO,1,0.2240259,0.2756179,0.18275577,0.1402566,0.17734383
c9f96784-d640-4e64-bfa8-8a5fcdb6ff44,100 nice,male,"Houston, United States",2013-05-06,POSITIVO,1,0.11469775,0.4864656,0.09354609,0.071787365,0.23350316
654507ad-d8ca-4c82-86dc-2d70d11e8b75,This app is very amazing and real app,male,"Phoenix, United States",2013-10-17,POSITIVO,3,0.11270959,0.129466,0.08175111,0.5934775,0.082595855
bea15982-7645-4006-9311-0fdde8e67870,Top class,male,"Cape Town, South Africa",2012-10-11,POSITIVO,2,0.1101753,0.13554549,0.5981061,0.06896452,0.08720866
635fdb96-a1c1-41d0-a952-05a064ef6597,Amazingly,female,"Auckland, New Zealand",2015-03-16,POSITIVO,1,0.2240259,0.2756179,0.18275577,0.1402566,0.17734383
12fe7e71-16e3-4abd-a5b9-a00c138bf60a,Super app,female,"Caracas, Venezuela",2014-02-26,POSITIVO,0,0.6045155,0.14184865,0.09194986,0.070751585,0.09093434
e1c03c71-b62e-427f-ba27-48d2c3aa082f,Nyc ❤,male,"Algiers, Algeria",2012-05-20,POSITIVO,2,0.10086231,0.12408946,0.38001156,0.31519422,0.07984245
