reviewId,content,gender,location,date,score,cluster_id,prob_topico_0,prob_topico_1,prob_topico_2,prob_topico_3,prob_topico_4,prob_topico_5
5fa9e5fd-c486-4045-83fc-93837c2fa3be,It needs a very large area and I don't have that space and I can't do without it.,male,"Krakow, Poland",2021-06-06,NEGATIVO,4,0.055445198,0.053649466,0.06407174,0.057303034,0.7201788,0.049351785
8b8dce20-c479-419b-854b-68a8a72088ef,"Waist of battery,memory and more important time.",female,"Nadi, Fiji",2025-11-22,NEGATIVO,0,0.6268079,0.06609436,0.07892491,0.07061635,0.09677109,0.06078534
063cb754-3afd-4105-896e-1ffaf409136c,I created new account it shows Your Account will be suspended due to Community Guidelines on spam. Are you real?? Don't even deserve 1 star,male,"Dakar, Senegal",2023-02-24,NEGATIVO,3,0.03396839,0.032838993,0.03919511,0.8155517,0.048249144,0.030196758
dff48ee1-f2f9-4006-a2ee-fd898524c43e,Na madda lo insta,female,"Brisbane, Australia",2025-11-17,NEGATIVO,0,0.69648176,0.053804416,0.06415541,0.057434723,0.07869966,0.049424093
007c1ecd-42a2-43fd-a7c3-f492aa6dc6da,account locked access problems frequently,male,"Quebec City, Canada",2024-03-11,NEGATIVO,1,0.04151773,0.77127635,0.0480232,0.04290732,0.059342004,0.036933374
ae5e39b5-9e19-4155-af5b-a13967b28b74,Reels are not working Please help me,male,"Rio de Janeiro, Brazil",2025-03-20,NEGATIVO,3,0.044184413,0.0427444,0.051098257,0.7600769,0.06259074,0.03930531
f54b43a8-86a7-4470-b935-511ece17325e,It's a disaster after last 2 updates the songs are not supported a lot of songs are not supported I can't hear the songs or dialogues it's very disappointing,male,"Houston, United States",2024-01-20,NEGATIVO,3,0.044299386,0.042858135,0.051171534,0.7594742,0.06277435,0.039422404
5cb61771-30e1-41ad-a8d3-7b4bacc3aa11,Reels loading issues,male,"Seattle, United States",2024-04-19,NEGATIVO,0,0.72887427,0.04787744,0.057436317,0.05116893,0.070607156,0.044035938
7d7a3a77-9b38-425c-a831-1fc94a02d3cf,Reels loading too lonnnngg!!!,male,"Kathmandu, Nepal",2022-09-25,NEGATIVO,0,0.6894228,0.05492478,0.06592718,0.058741637,0.08046053,0.050523106
71d11fe2-e5fc-48d6-9a40-66e069c755d3,Resets the feed for whatever reason and idiots to whoever designed the call feature.,male,"Phoenix, United States",2024-02-10,NEGATIVO,0,0.65086687,0.042997897,0.051217984,0.045848586,0.16955508,0.03951364
10f10751-0ce5-470b-ab33-1e6fe870b745,"Buggy asf, and it won't let me post on mydays >:((",male,"La Paz, Bolivia",2024-11-08,NEGATIVO,3,0.04946791,0.04786454,0.057152268,0.7308664,0.07061179,0.04403705
3c1ac38d-fd0c-4319-983b-620e16f744d9,"I can't open my Instagram app, it always crashed, idk why....",male,"Wellington, New Zealand",2025-05-08,NEGATIVO,3,0.045138396,0.04369905,0.05237169,0.75444007,0.06418705,0.0401637
ab4e46bc-8ffc-438a-a75a-430826b9aebb,They app has bug and so much problem but this app is awesome,male,"Santa Cruz, Bolivia",2024-11-17,NEGATIVO,0,0.77425617,0.03976153,0.04792154,0.0425019,0.059001785,0.036557104
78edd186-cc93-4890-afd2-faf7d9353c2d,There is a bug in my account. I can't save the photos and vedios with the effects. For 2 days i am not able to watch reels and i have re installed for so many times and it is showing in the same way. Please do the needful. Please resolve the issues in my account. I have saved an affect and it is not showing it.,male,"Santiago, Chile",2024-08-13,NEGATIVO,0,0.8542417,0.025865827,0.030737218,0.027694074,0.03778918,0.023671959
3f220e5d-8588-442f-b380-b2c85762fcba,Cant turn off notifications Cant renove account,male,"Queenstown, New Zealand",2025-05-18,NEGATIVO,1,0.047002237,0.55205506,0.05427666,0.23811896,0.06673059,0.041816518
8de7622b-d091-4ab0-887a-e59ba2879857,Nice 👌 app if it was not for the loading time of the reels,male,"Rabat, Morocco",2022-11-26,NEGATIVO,0,0.7998672,0.03541361,0.042415522,0.037835117,0.051902115,0.03256645
b5683564-8499-46da-ba71-da80113ed3e6,LADKI MASSAGE KA REPLY NAHI DE RAHI HAI 💔😔🥀,male,"Boston, United States",2024-06-29,NEGATIVO,3,0.034049336,0.032994743,0.039344084,0.8150455,0.04825902,0.030307349
2039484d-5dc3-40bb-ab8e-02a3739885ef,"I've been having trouble logging into my account. I sent messages asking for help. But no response. It takes time loading, says error. I don't want to start a new Instagram page. I have all my pictures, friends family, co workers etc associated with my page. I loved Instagram before, but now I feel different about it. At least facebook answers your messages and helps solving any issues you may have.",male,"Tunis, Tunisia",2023-06-28,NEGATIVO,5,0.022576137,0.021733683,0.026314324,0.39009383,0.031999268,0.50728273
87b85130-9fff-467b-84c9-12e3fe21498b,"Não consigo mais logar na minha conta. Já troquei senha, já tentei acessar link de login... Nada funciona. Minha conta não foi suspensa nem hackeada. Faz quase 24 horas que não tenho mais acesso.",male,"Nairobi, Kenya",2023-03-05,NEGATIVO,0,0.7352173,0.04689121,0.05598959,0.0500833,0.068685226,0.04313342
1b7d74d2-1864-44f8-a52a-a198186fb8d2,No add a one will be song in a story like a hindi song marathi song,male,"Rabat, Morocco",2023-04-22,NEGATIVO,3,0.043561973,0.042154353,0.051288687,0.76087224,0.0633272,0.038795546
8a28d833-2c76-443c-96c0-5c10b2e8b8db,"Watch video again , just loop the thing or restart if i scroll at it again. Stop chucking me into video blaster mode .",male,"Abuja, Nigeria",2023-04-06,NEGATIVO,4,0.045655664,0.04428961,0.052715156,0.3150228,0.5016681,0.040648706
f5289c5c-6c29-4a61-a199-648a9c44cc20,Why my account is not working fixed it as soon as possible,male,"Rabat, Morocco",2022-11-17,NEGATIVO,1,0.30857572,0.5049983,0.047862735,0.042886887,0.058797367,0.03687892
9205dac8-54be-4dd2-8ce9-aa63601d22b4,So if you post something that's true they threatened to lock your account. Way to go brown coats.,male,"Austin, United States",2024-04-08,NEGATIVO,0,0.7697663,0.040110774,0.047878407,0.043052297,0.06224769,0.03694453
c4b78e1c-18f4-4d94-8374-d3ef94e69cd3,Reels are not loading,male,"Nairobi, Kenya",2023-05-24,NEGATIVO,0,0.68944645,0.054924745,0.06590885,0.058736365,0.08046047,0.05052308
d124997f-c8c9-4dcb-8e0c-053b6c41e006,Rply option is not showing,female,"Gold Coast, Australia",2025-11-17,NEGATIVO,3,0.05557911,0.05382181,0.06407508,0.6985563,0.07860152,0.049366146
f270a446-2822-45ca-abfb-82e4b687d499,I could not get otp,male,"Philadelphia, United States",2024-07-11,NEGATIVO,4,0.055657253,0.05380014,0.06460647,0.057466675,0.718973,0.049496517
78c2b9d5-21a4-40fb-ad1c-e1dd1cfe443a,Nice 👌👌👌,male,"Karachi, Pakistan",2022-05-03,NEGATIVO,0,0.71898955,0.049772922,0.05941654,0.053150676,0.072886325,0.045783993
43494b96-1ba2-4e46-82cf-6332f8591f09,Worst experience reels were not opening bug,male,"Marrakesh, Morocco",2023-05-18,NEGATIVO,3,0.041476905,0.040032733,0.047915038,0.7746643,0.05910039,0.03681071
3e6622df-42f8-4cf7-a1c3-a860749f483e,Bugs bugs bugs… reels loading terrible,male,"Pretoria, South Africa",2022-12-30,NEGATIVO,0,0.7499993,0.044257037,0.05292272,0.04729503,0.06482006,0.0407059
dcd1e37f-d79c-4d90-a572-f302c2b23015,Plz improve reels loading time!!,male,"Valparaíso, Chile",2025-01-27,NEGATIVO,3,0.24462457,0.039982893,0.04779831,0.5722656,0.058554657,0.036773965
6d037e2b-ad49-4a67-80d4-3a89f1cf217a,I got hacked,female,"Hobart, Australia",2025-06-13,NEGATIVO,0,0.69150215,0.054195575,0.06469981,0.05787584,0.08188291,0.04984366
37030f03-315e-441b-8817-0b30ad602f23,I am unable to switch account every time even after re-downloading the app this should be fixed,female,"Wellington, New Zealand",2025-07-23,NEGATIVO,3,0.03495613,0.033847112,0.040346213,0.81023586,0.049560934,0.031053763
61f69080-aaca-41a8-9e78-c20b0e9679e2,Cope,male,"San Jose, United States",2024-06-15,NEGATIVO,4,0.15470815,0.14969206,0.17874636,0.1598821,0.2192678,0.1377036
a86e9921-70e8-460b-8c44-78ad30aabd73,Mari koi Girlfriend nhi bs meme dakh dakh ke khud ek meme bangya hai,male,"Lahore, Pakistan",2022-08-30,NEGATIVO,3,0.048589785,0.047030676,0.05613976,0.73612404,0.068866685,0.04324907
d51f543a-c302-4c8c-aed0-e0fef2b0e387,Security issues,male,"Riyadh, Saudi Arabia",2022-07-31,NEGATIVO,5,0.056410953,0.054540224,0.06535043,0.05822699,0.08132299,0.68414843
42eff706-18d7-47e5-8b38-482d4f22df2d,ALGORITHM and some bugs and lags,male,"Hobart, Australia",2025-05-02,NEGATIVO,0,0.6951493,0.054017566,0.0644486,0.05767531,0.07905924,0.049649972
69a080df-b7c8-4b87-81d3-74f795daf05b,This was very bad because when delete the Instagram next new account will create old account didn't login why,male,"Philadelphia, United States",2023-11-03,NEGATIVO,3,0.31908017,0.1586156,0.03934221,0.40401086,0.048654445,0.030296749
20060781-0172-41be-8f82-4962c90fc45b,Faltu app h. Yha ladkiya replay Nhi deti h😢,male,"São Paulo, Brazil",2025-02-03,NEGATIVO,3,0.0388349,0.03764794,0.044924468,0.7889613,0.05506563,0.034565747
5930ad78-b880-4d91-ae6c-5f471f4f487b,"This is not working, I got hacked",male,"New York, United States",2024-01-17,NEGATIVO,0,0.73208255,0.04724476,0.05638413,0.050504163,0.07034694,0.04343742
fe3bb2db-409f-4dce-83df-250f0c6297c9,Supar app hai bonloing bro,male,"Medellín, Colombia",2024-10-11,NEGATIVO,3,0.05734738,0.055527914,0.06662163,0.68802416,0.081445925,0.051032964
ddbf0a07-c6ad-4f9f-bb40-fe89a7b62d94,Security sucks,male,"Denver, United States",2023-10-19,NEGATIVO,5,0.055447936,0.053650655,0.06406132,0.0573089,0.07858401,0.69094723
07c1d21f-aeee-4833-a07e-15f6437e7515,"Tolong perbaharui font instagram story user android, karena jadi blur saat sudah di posting. Jadi susah upload kerjaan instagram story.",male,"Asunción, Paraguay",2024-12-13,NEGATIVO,3,0.038191065,0.036959857,0.044125292,0.7925307,0.054160286,0.03403274
410046e1-5b50-4d71-a76c-402139233edf,Dear friend don't wàste your valuable time ..,male,"Philadelphia, United States",2024-01-11,NEGATIVO,5,0.056133106,0.054160252,0.06466903,0.057866674,0.079276465,0.6878945
086ee688-ec24-43bc-a106-4de990ca1576,I like to use insta make me happy,male,"Lagos, Nigeria",2023-07-23,NEGATIVO,1,0.04529602,0.54171544,0.26134205,0.046735402,0.06467619,0.04023506
28758bcc-979e-4f25-88a8-c4630acc97ce,So many bugs😑😑😑,male,"Mombasa, Kenya",2022-12-29,NEGATIVO,1,0.049184173,0.73015046,0.05670095,0.050734572,0.069551066,0.043678746
2cfd5c8a-0a18-4a91-86ba-a7d26565da71,censoring,male,"Geneva, Switzerland",2021-09-27,NEGATIVO,1,0.06827509,0.6247266,0.07888362,0.070558466,0.09676658,0.060789604
fe7150f6-a7ad-4929-97f1-262262842ef0,🤬🤬🤬🤬🤬,male,"Addis Ababa, Ethiopia",2023-02-26,NEGATIVO,1,0.049054552,0.7303802,0.056678303,0.050698426,0.0695255,0.043663032
7d00fb33-9fb6-48b2-9d02-f4d58975a5ca,Very buggy. Upload something and it never posts but can't switch account because still uploading. Have to uninstall/reinstall app. Becoming more and more of an e-commerce app than anything else.,male,"Stockholm, Sweden",2021-10-16,NEGATIVO,3,0.028291577,0.027363691,0.03269929,0.846296,0.04018221,0.025167214
f5a7cc6c-256b-4ea1-acb1-e0292d4c7a4a,Worst app..I just restricted my friend account but I can't unrestrict his account I was trying to unrestrict his account more than 1 hr..pls consider..this,female,"Perth, Australia",2025-12-02,NEGATIVO,3,0.037014842,0.035777785,0.042755354,0.42395973,0.12022425,0.34026802
c05762cf-fbad-4663-b6a2-09c5bbfefa04,"Instagram is becoming like a adult only website, now it is only for adult people. Wherever you look there is sexual pornography going on, if I report pornography account you don't take action against those accounts. Now Instagram is very harmful for age group below 18.",male,"Taipei, Taiwan",2022-04-04,NEGATIVO,3,0.0327818,0.031655703,0.27143195,0.5884045,0.04655804,0.029168038
dcdbf32f-adba-4a25-a9e2-2d64f1741369,Security flows,male,"Salvador, Brazil",2025-02-19,NEGATIVO,5,0.068274684,0.06606102,0.07888324,0.07055802,0.096765935,0.61945707
1aec8a63-3ded-4bc0-906a-3cf27d4b6168,Why the adds in reel 😑,female,"Christchurch, New Zealand",2025-06-05,NEGATIVO,1,0.04471546,0.57106876,0.051900152,0.04626498,0.06334826,0.2227023
3608a31c-c533-4640-b834-a88ee57da597,Me unhappy 🙁 not good app instagram 😕 but God know 👀,male,"Quito, Ecuador",2024-07-28,NEGATIVO,1,0.039455626,0.61019635,0.21843153,0.040857248,0.05594087,0.035118382
a8b77b15-858e-4666-ac40-74dfc325edb0,"Just another Tik tok, reels spoiled everything!!!",male,"Houston, United States",2024-01-12,NEGATIVO,2,0.049515203,0.047909085,0.3967239,0.051209603,0.07016408,0.38447815
d8796141-ad78-4094-b643-323c85ac50ae,This app has many glitches a popular creator liked my story But that are not showing,male,"Osaka, Japan",2022-03-01,NEGATIVO,0,0.30563927,0.23789114,0.05206757,0.30074316,0.06371398,0.03994487
4a6f197e-06d2-45e7-8702-7b8a438418bd,Adds in reels,male,"Accra, Ghana",2023-07-24,NEGATIVO,5,0.056594502,0.054721087,0.06584961,0.058557518,0.080160685,0.68411654
eb00ee10-bf86-4d35-b106-7ef97d878c0c,Time wasting,male,"Dakar, Senegal",2023-01-02,NEGATIVO,0,0.6268081,0.06609441,0.07892491,0.07061623,0.09677109,0.06078534
f15fd72f-03eb-4499-b85a-c325c936e58d,Instagram music are not available for my new account.. solve this solution abhishek.shaw120/and my old id was removed Instagram samy.shaw120. Please help me,male,"Tokyo, Japan",2022-06-16,NEGATIVO,3,0.03033085,0.029334858,0.035022043,0.83532697,0.043008056,0.026977217
055fa92d-3d56-465b-9d1f-5fdd6b98819d,Instagram me story'upload nhi ho rhi hai mere me Instagram kam nhi kr rha hai,male,"San Diego, United States",2024-02-19,NEGATIVO,3,0.041179307,0.039865363,0.047576364,0.77637076,0.058358505,0.03664975
b07c2b31-aea9-4a06-bd15-c69be38fa456,Really!! Adds in reels!!,male,"Phuket, Thailand",2022-11-08,NEGATIVO,5,0.049379744,0.04775627,0.057343945,0.051071703,0.06995973,0.7244886
de5a0950-e84a-494c-ab4e-11dcfee0f98a,"Woowwww, it was a nightmare, got hacked, security? ",female,"Brisbane, Australia",2025-08-13,NEGATIVO,0,0.4655737,0.047382,0.056564495,0.050598778,0.07174887,0.30813217
a5e23531-b2ec-488f-a8ff-5dfb4ed6ed09,Bad security,female,"Port Moresby, Papua New Guinea",2025-08-02,NEGATIVO,5,0.35332906,0.05380822,0.0641689,0.057428855,0.078708544,0.39255643
e37fd63d-d1da-4a7b-84bf-44b9e9aad31b,Hacked,male,"Bali, Indonesia",2022-08-08,NEGATIVO,0,0.62694174,0.06607927,0.078883685,0.07055832,0.096766405,0.060770582
ea919fda-4b9e-4f80-b489-75968bdaff9e,It's a Excellent app & My Feb app I Luvvvv It,male,"Birmingham, United Kingdom",2021-12-07,NEGATIVO,2,0.068299614,0.0661106,0.63716555,0.070625834,0.09702052,0.060777944
3a2e896f-66d8-441c-a5c5-85c9a007cb67,The worst app ever Got hacked and there's no help in recovering it back,male,"Singapore, Singapore",2022-04-23,NEGATIVO,1,0.036319543,0.7975934,0.04184298,0.037469428,0.054568257,0.03220634
8d21aa7a-cdfb-4c44-9f13-97abfb34d196,This is the better aap.I am spending time 2 hours in a day.,male,"Jacksonville, United States",2023-09-17,NEGATIVO,1,0.044272337,0.7567819,0.05110434,0.04579566,0.062675774,0.03936995
4e51669b-bd2e-4fef-9818-651b59b0704c,Op,male,"Montevideo, Uruguay",2024-10-03,NEGATIVO,4,0.15470815,0.14969206,0.17874636,0.1598821,0.2192678,0.1377036
bca29cff-5546-4e57-850b-c1a3330d69cd,Not able to see my last posted stories in archive section of August. Please fix this. Still no response,male,"Guangzhou, China",2022-05-19,NEGATIVO,3,0.28919178,0.030142648,0.03596162,0.5728754,0.04411466,0.027713858
773aa501-d6d0-432e-9ff6-8f8681273f88,I am fed up with the disastrous algorithm choosing what I can see. I am fed up with Mr Zuckerberg choosing what historic images I am allowed to study.,male,"Tel Aviv, Israel",2022-07-24,NEGATIVO,0,0.73450273,0.047031697,0.05613163,0.05022605,0.068857394,0.043250516
3bd7c79e-317a-4580-b138-ea5b66bd983d,"Unable to download. Error message this shows is ""Error has occured on our end. Please try again!"". I have been trying to download app since May. Please assist",male,"Melbourne, Australia",2025-04-27,NEGATIVO,5,0.030682819,0.029724846,0.035461366,0.21445368,0.043477803,0.64619946
7d6431e9-094c-4757-a0cc-2b12dd40cb91,"Earlier i gave 5 star, but after updating no 5 star anymore😡😡😡 this is the first app which get worst and worst after every update 😡😡😡 what's wrong with you guys🤨🤨🤨😡😡😡",male,"Lagos, Nigeria",2023-04-30,NEGATIVO,2,0.040706236,0.2813166,0.32051268,0.25793368,0.063323304,0.03620752
624a14ed-a35c-407b-ab06-67c30db648c5,nothing works fine not a single profile is opening not trending page posts are loading,male,"Mexico City, Mexico",2024-03-31,NEGATIVO,3,0.032681927,0.03154229,0.037611447,0.8229586,0.046224188,0.02898157
7453ec9d-7b87-4398-961f-043c36aa8344,The upgradtion is VERY SLOW 🦥🦥 I hate it the recommendation is ok but WHEN PRESSING ITS HORRENDOUSLY MORE HARDER,male,"Doha, Qatar",2022-06-30,NEGATIVO,0,0.6646765,0.043291442,0.14001499,0.04628785,0.065922774,0.03980645
f5060816-48c6-4fb4-8b39-ead6e5c6e9d6,This app doesn't work sometimes. Whenever i open this a black screen pop up on my mobile screen.Fix this bug team meta.,male,"Paris, France",2021-11-22,NEGATIVO,3,0.030352175,0.029355051,0.035618912,0.8347023,0.042982165,0.026989391
725f8e4d-344e-4ebb-bde7-c92408dbdb9b,They side with hackers. They do nothing to help you retrieve your account.,male,"Los Angeles, United States",2023-10-14,NEGATIVO,1,0.049414296,0.7281752,0.057041284,0.051203925,0.070223294,0.043941908
0527ec73-1ffc-4b41-ae8a-cee7d11c76eb,Boring,male,"New York, United States",2023-08-11,NEGATIVO,4,0.15470815,0.14969206,0.17874636,0.1598821,0.2192678,0.1377036
178d14fd-4e02-4b22-90d4-415d68dd92f8,Very bad app my account is crashed some by log in error,male,"Marseille, France",2022-02-15,NEGATIVO,0,0.7713384,0.040454287,0.048447732,0.043204512,0.05936023,0.03719482
4b474674-f5f8-4192-a736-138b11cc0c04,😈,male,"Austin, United States",2024-04-08,NEGATIVO,1,0.056082856,0.69174564,0.06480027,0.057965193,0.079486884,0.049919114
615d1139-b4fc-4bb2-afc6-0cd3ee0d09c1,"What happened?? I've had IG for YEARS and now all I get is a blank screen. I can watch stories but that's all. I've cleared data/cache, uninstall/re-install to no avail. What gives?! Fix this NOW!",male,"Seattle, United States",2023-11-30,NEGATIVO,1,0.03273677,0.81919193,0.037925154,0.034057364,0.046955224,0.02913353
1af50b78-fdad-4d51-af2d-38d067fb1190,Please let me change my user ID,male,"Guadalajara, Mexico",2024-06-01,NEGATIVO,3,0.040566526,0.03929526,0.04685966,0.779633,0.057540216,0.036105394
f76f65e3-030e-4ddc-9a21-fc6efc0ffcf9,Nice app,male,"Frankfurt, Germany",2022-02-01,NEGATIVO,0,0.6849237,0.055618327,0.06722062,0.059410855,0.08173439,0.051092133
0ec1e287-8faf-48a8-9802-c052c70f2a30,Please help my report message not a send to Instagram team I am not satisfied with you instagram team 😔 Agr mujhse koi glti hui h to maf kijiye mujhe 🙏🙏,male,"Medellín, Colombia",2024-11-11,NEGATIVO,3,0.030705359,0.02974112,0.035387594,0.8334512,0.04340706,0.027307654
09ce4e84-eea4-4b43-9726-803063e1f88d,Reels does not uploaded,male,"Beijing, China",2022-06-11,NEGATIVO,0,0.6848386,0.055749908,0.06685438,0.05960581,0.08166893,0.051282372
93897dab-2144-436b-aa87-503ba304e8b4,"The Rails feature does not work for me and does not exist, please fix the problem",male,"Guadalajara, Mexico",2023-10-20,NEGATIVO,1,0.040874213,0.7747108,0.047274638,0.042508554,0.05826943,0.036362477
76b9bd6f-ee67-42d6-88c7-ac0bf87fa2c3,Don't use this app . If you use then you will be addicted of this .,male,"Salvador, Brazil",2025-01-06,NEGATIVO,1,0.06120436,0.6635481,0.07084068,0.06321726,0.08676146,0.054428067
9d84a0e6-02e9-44d3-b9eb-3230f9c0cf05,I can't mention messages in chat for some reason,male,"Budapest, Hungary",2021-07-12,NEGATIVO,3,0.044392835,0.042951036,0.051287096,0.7555945,0.0662577,0.039516825
6d1437d0-75b4-4451-8f4f-ad9e369c132d,My story views have dropped from 200 to literally 15. And I don't use any bots. I reported this problem so many times!! But it's still there. And I didn't get any reply as well. Worst app!!,male,"Pretoria, South Africa",2022-11-29,NEGATIVO,3,0.27700642,0.026085408,0.031189641,0.60319185,0.03856059,0.02396612
88c9e2d2-df6a-4564-ba1c-ceaee0666c9c,"It sucks won't let me back in without a good reason. Says error try again in a few minutes.! Done everything I have been told to do to fix it. NOTHING, IG sucks.!!👎👎👎👎",female,"Sydney, Australia",2025-06-01,NEGATIVO,1,0.031194517,0.46837404,0.03636081,0.032291554,0.0472917,0.3844873
6226295c-2c54-4b5e-b5ef-db1dbc071687,Too many bugs.,male,"Hobart, Australia",2025-04-15,NEGATIVO,0,0.69536406,0.05395679,0.06441115,0.057635944,0.07901179,0.04962021
a38772ea-3ac0-4585-ae2b-6b419796fe81,Please add dislike Button and let blocked people messages and request for unblock. Dude please dont recommend me some spanish post or france I dont know what language it is post. Some more bug I pressed a reel and another video reel come out,male,"Seattle, United States",2023-11-21,NEGATIVO,3,0.026424145,0.02556636,0.030532392,0.8564333,0.03750499,0.023538826
7f284f0e-6c49-4762-b706-3f545991d958,Change the story time,female,"Queenstown, New Zealand",2025-05-22,NEGATIVO,1,0.048855774,0.7317458,0.056357156,0.05052762,0.069104336,0.04340935
497f6bc7-c25b-4305-a944-dd5cccca1e39,It's really amazing 😍😍 the application setup couple/bf or gf 😁😁😁 try this application for your benefits 🥵,female,"Port Moresby, Papua New Guinea",2025-10-08,NEGATIVO,1,0.038783886,0.38776475,0.23954584,0.24512205,0.054529853,0.034253575
bdbef82e-5b6a-4547-a919-a9f0bc8385b4,"Instagram forcing me to add my personal phone number + there is no way to undersrand why is this data asked. When I click on the privacy policy, it does AGAIN ask my Phone number instead.",male,"Bogotá, Colombia",2025-03-16,NEGATIVO,5,0.037733693,0.20119181,0.04359489,0.039118454,0.053455047,0.62490606
9412918b-56d7-4876-8b7f-26d58bca2aac,Can't log in anymore..keeps saying it they will send me a security code to my phone been trying forever..but not receiving code..keeps getting stuck on that page w the phone # can't do anything else i reainstalled it several times 😡😡,male,"Sydney, Australia",2025-05-01,NEGATIVO,5,0.026879424,0.026091874,0.03109607,0.027814042,0.071182564,0.816936
209ef75a-5655-4e25-84d1-b6050f838659,I'm tired of submitting bugs that don't get fixed,male,"Birmingham, United Kingdom",2021-11-17,NEGATIVO,0,0.753805,0.043489702,0.05200242,0.046462785,0.06423573,0.040004488
64ae5484-4772-494b-b7e4-50f12ea4d9a4,So many bug in my id,male,"Boston, United States",2024-05-27,NEGATIVO,0,0.73227406,0.047515184,0.056521337,0.050813355,0.06933398,0.04354212
d5ece67a-3591-427b-8bee-04b589cf183c,Instagram black camera screen problem. My story nothing play. Reel not uploadind . Plz solve problems😰,male,"Córdoba, Argentina",2024-08-23,NEGATIVO,3,0.029225066,0.028312046,0.033802126,0.84112155,0.041528296,0.026010893
893ad5f6-a0ce-4058-8fba-5fbd8962b25e,Insta is at it worst nothing working properly.,male,"Dallas, United States",2024-03-20,NEGATIVO,1,0.04051961,0.77733445,0.046777137,0.041949246,0.05738342,0.036036212
43e7bd82-e4c0-42ed-85bc-1f098950c683,"Reels completely buggy, saved audio missing. Choosing an audio plays another audio instead of what's chosen, reels get posted upside down. Can't edit where or when the sound starts and ends, after editing it goes back to default. Fix your bugs please",male,"Montevideo, Uruguay",2025-01-30,NEGATIVO,3,0.38264805,0.024601657,0.029314138,0.5047397,0.036039125,0.022657432
cbf034e2-f7e3-4d9d-b34c-35b0cd2c01ba,गेट डायमंड फ्री फायर आईडी 10000000000,male,"Brussels, Belgium",2021-08-02,NEGATIVO,4,0.15470815,0.14969206,0.17874636,0.1598821,0.2192678,0.1377036
334a451d-ec1a-441d-b841-d0f949b2c1bc,Instagram not searching songs in Kannada and only showing English songs,male,"Santa Cruz, Bolivia",2024-12-12,NEGATIVO,3,0.051774245,0.050124895,0.059767503,0.7189795,0.073311865,0.046042006
5e05738a-3563-4a4d-91cf-eb314d78cd59,Don't have dislike key,male,"São Paulo, Brazil",2024-10-09,NEGATIVO,4,0.15470815,0.14969206,0.17874636,0.1598821,0.2192678,0.1377036
a02bf509-53cb-4e2a-be10-c23d2e30599a,Not letting me post some posts go through most don't,male,"Jerusalem, Israel",2022-08-13,NEGATIVO,4,0.35677114,0.053886954,0.064273916,0.05758743,0.4179485,0.049532045
539a8314-b029-479a-9518-ce7684d76a16,Bina vaja Ke ID band kar diya new id bhi nahi ban raha,male,"Bangalore, India",2022-08-08,NEGATIVO,3,0.038617983,0.037389074,0.044611283,0.79028827,0.054724973,0.034368426
fe509fb6-e5c2-499c-ad2c-c630fd9d672e,It's very good app .here but I also reported the matter in my account but didn't respond please give message swipe reply options .,male,"Quebec City, Canada",2024-04-26,NEGATIVO,3,0.031645782,0.030748704,0.036566474,0.82798296,0.044905223,0.028150879
b0681443-a704-4890-89d4-a5b8837d4139,Gud,male,"Durban, South Africa",2023-01-02,NEGATIVO,4,0.15470815,0.14969206,0.17874636,0.1598821,0.2192678,0.1377036
4aa4055f-b8a0-4a61-a292-3cdadf5214a1,This is verybad app😡😡😡,male,"Buenos Aires, Argentina",2025-01-25,NEGATIVO,2,0.05335765,0.2950214,0.4732673,0.055168558,0.07567856,0.04750656
694146fe-45c4-436b-90d6-4fae28108b77,Payelchatterjee,male,"Kumasi, Ghana",2023-06-20,NEGATIVO,4,0.15470815,0.14969206,0.17874636,0.1598821,0.2192678,0.1377036
3773ab7b-d9aa-4e4c-9e7a-38c233e9bc86,Kya ghatiya application hai yar ladkiyon reply nhi karti 😏😒😒😏😏,male,"Salvador, Brazil",2025-01-02,NEGATIVO,3,0.038109533,0.40380576,0.044034034,0.426116,0.054013487,0.033921186
0e202dc0-fbd7-4f72-b2c0-044d94e17eac,Hi Instagram my story reels not tak a 60 seconds in my story please help me,female,"Canberra, Australia",2025-12-15,NEGATIVO,3,0.037147515,0.035949375,0.042940404,0.79826427,0.052640155,0.033058323
c75e49de-ebea-4892-9b09-45c199c71197,Problem solve mention story,male,"Beijing, China",2022-10-19,NEGATIVO,3,0.044777934,0.04333725,0.051795878,0.7564736,0.06376134,0.03985396
eb552598-c2e2-43f5-8b1d-138e0c57d222,I'm giving just one star because I reported many times For facing problem in swipe to reply and quick reply option and don't know why Instagram didn't solve this problem 👎🏻,male,"Budapest, Hungary",2022-01-30,NEGATIVO,3,0.025740847,0.02484984,0.24401556,0.64603686,0.036515348,0.022841522
3716dc23-8484-46bf-aee1-da36eb8cc126,IG is the Pathetic hall monitors for the WH constantly trying to silence people that speak the truth!,female,"Canberra, Australia",2025-07-19,NEGATIVO,5,0.04856241,0.047001343,0.056109205,0.050189573,0.06882908,0.7293084
58173250-9876-4731-bdfb-482771f3b096,The biggest in World worthless app in Instagram 😤🤮🤧,male,"Los Angeles, United States",2023-11-26,NEGATIVO,1,0.040818863,0.77557784,0.047191147,0.042211536,0.057856385,0.036344174
1922cad8-96f2-43a3-b14c-bb28f003ab87,We can't do reels in this app I didn't like this app don't download this app,female,"Christchurch, New Zealand",2025-11-18,NEGATIVO,2,0.0460878,0.04459644,0.516497,0.047652166,0.065432,0.2797346
