reviewId,content,gender,location,date,score,cluster_id,prob_topico_0,prob_topico_1,prob_topico_2,prob_topico_3,prob_topico_4
54990607-fbb0-431c-9aec-6943f8979a9a,view တက္ေအာင္လုပ္ေပးပါ,male,"Addis Ababa, Ethiopia",2024-02-13,POSITIVO,4,0.08219278,0.11758502,0.15005717,0.11617325,0.5339919
d0029397-301e-4d21-ae8c-de446ac8f24e,Good app,male,"Athens, Greece",2023-06-18,POSITIVO,1,0.063409254,0.514908,0.27370906,0.09023072,0.057742875
c83ce594-b13c-451f-9cc6-fec1ccd46f54,So good,female,"Toronto, Canada",2025-02-24,POSITIVO,2,0.08212879,0.117571406,0.6092747,0.11614557,0.07487953
1d49117f-7242-4fa9-8465-824613907a9d,Very good,male,"Los Angeles, United States",2025-02-07,POSITIVO,2,0.08212878,0.117571406,0.6092747,0.11614557,0.07487953
13da00f5-836b-4a13-af06-fa239aad3446,I love it I'm 100% enjoying on TikTok,male,"Lyon, France",2023-04-10,POSITIVO,4,0.24301682,0.119422,0.11471018,0.08873919,0.43411183
9b07867c-c744-4dbd-8bb9-3e0c9ff18700,Jun jun,male,"Boston, United States",2024-12-06,POSITIVO,2,0.15187432,0.21741931,0.27745223,0.21478273,0.13847144
2d279300-58c0-4cde-8445-b0f1b593fbed,⭐⭐⭐⭐⭐,female,"Salvador, Brazil",2025-05-14,POSITIVO,4,0.06903455,0.09930537,0.12610997,0.09762197,0.6079282
c757f2b9-b718-41d9-8003-4c6f0a423822,Ganda,male,"Marrakesh, Morocco",2024-05-18,POSITIVO,0,0.5413502,0.11757646,0.1500431,0.11614926,0.074880965
e243b455-bc50-45d2-b287-f23ff061a324,Esp hack app,male,"Amsterdam, Netherlands",2023-04-27,POSITIVO,1,0.08254094,0.5673321,0.15593128,0.11922761,0.07496808
e576ec86-4f51-4789-ace1-a2c9d276f66e,nice aps,male,"Addis Ababa, Ethiopia",2024-05-28,POSITIVO,1,0.082127295,0.5768101,0.15003513,0.1161456,0.07488178
137431f5-a5fc-4bee-8fe6-95db3e753a11,Nice,male,"Durban, South Africa",2024-06-04,POSITIVO,1,0.0821273,0.57681024,0.15003514,0.11614561,0.07488169
ca667bfc-9fc7-4246-92d2-bf7ab16c966d,Super nakakaa wla Ng stress,male,"Abuja, Nigeria",2024-05-31,POSITIVO,0,0.4809797,0.093513384,0.10398084,0.08145085,0.24007522
27a65f74-89c5-4569-9aed-605af2c7daf9,Awesome app,male,"Algiers, Algeria",2024-04-14,POSITIVO,1,0.27661172,0.45714417,0.117460705,0.09066678,0.058116622
34a1aa4f-4c30-4434-9751-9737fd56ce2b,It was a spectacular,male,"Marrakesh, Morocco",2024-06-08,POSITIVO,2,0.15187432,0.21741931,0.27745223,0.21478273,0.13847144
33ca6805-893d-43d0-894f-41e8b65830db,Super loves this apps,male,"Shanghai, China",2023-10-31,POSITIVO,0,0.66588634,0.0859394,0.11461892,0.081204735,0.05235059
f70a644e-e4c4-4abe-9249-79d8aed3cd68,Please yung apeal ko gawan niyo mang action yung acount warning ko tagal na nun,male,"Barcelona, Spain",2023-07-23,POSITIVO,4,0.052848134,0.07435585,0.094740056,0.0733154,0.7047405
08ddbeed-6364-4b4d-9fde-a317aa28ed5b,Jangan lupa follow tiktok @jihah_zpt,female,"Nadi, Fiji",2025-09-30,POSITIVO,4,0.06331977,0.09661018,0.11555934,0.08945926,0.6350514
288ce558-dd6c-4660-aa81-68ffad323882,nice.,male,"Munich, Germany",2023-07-05,POSITIVO,1,0.082127295,0.57681036,0.15003513,0.1161456,0.07488158
83e500ed-ca97-41e1-b425-108779df2917,I love it,male,"Tripoli, Libya",2024-03-17,POSITIVO,0,0.5388597,0.12007883,0.15003572,0.11614596,0.0748797
86026bc3-7b9e-4d27-9047-aedcbcd0fef9,Dissapointed because some music doesn't use it because is says that is commercial sounds how can I used it???,male,"Jerusalem, Israel",2023-08-27,POSITIVO,4,0.0534743,0.08600848,0.2315016,0.079964206,0.5490514
5842449a-5df1-4e36-b94e-33b0a2db9d08,love,male,"Beijing, China",2023-12-26,POSITIVO,0,0.5389271,0.12001155,0.15003572,0.11614596,0.0748797
dc0b5dca-ec60-490b-9239-4b42d884f389,Nice,male,"Chicago, United States",2024-07-31,POSITIVO,1,0.0821273,0.57681036,0.15003514,0.11614561,0.07488159
da662952-2a83-4307-85ba-6a8a55e41570,funniest app and sooo many things learned from it..i really love it,male,"Abuja, Nigeria",2024-06-10,POSITIVO,3,0.050333146,0.3156672,0.0973851,0.49208984,0.044524685
05005a49-cf07-4366-a3bc-66190565d223,TikTok🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩,male,"Seattle, United States",2024-08-26,POSITIVO,1,0.055204414,0.7149815,0.10069766,0.077941485,0.051174928
d4653cbe-16e9-4927-94d6-9ef1eeebaf4e,Senang loh main ini⚕️,male,"Tripoli, Libya",2024-06-06,POSITIVO,0,0.65446985,0.088901654,0.11243978,0.08699173,0.057197
e2458357-e6d0-4f5e-8148-f3ba4310fa6d,Best,male,"Philadelphia, United States",2024-11-06,POSITIVO,1,0.08212769,0.57501334,0.15004045,0.11793846,0.07488003
1e38bea4-4461-46da-81bb-653888abf220,It is so fun to watch videos and we can dance with my friends it so good😊😊😊😊,male,"Prague, Czech Republic",2023-04-10,POSITIVO,0,0.6856217,0.05801726,0.16071229,0.058429692,0.037219144
78cfc5e3-0a40-4465-8c02-3afbc33c5fe0,I Love this app because many people are using this so for me as a teenager i download this app thank you,male,"Cancun, Mexico",2024-09-17,POSITIVO,0,0.53522426,0.06005412,0.30467275,0.063149795,0.036899026
d41b59a8-54c0-40a3-9c6d-844e36c7a5f6,It is very good app,male,"Lisbon, Portugal",2023-07-29,POSITIVO,1,0.06340919,0.5149374,0.27368143,0.090229146,0.057742868
bba1880f-a9c3-450c-8356-93df59d37a1c,Nothin,male,"Monterrey, Mexico",2025-02-13,POSITIVO,2,0.15187432,0.21741931,0.27745223,0.21478273,0.13847144
caaadd73-8642-42b2-a84f-2960ddb6c49e,It's so good,male,"Seville, Spain",2023-05-13,POSITIVO,2,0.08212879,0.117571406,0.6092747,0.11614557,0.07487953
1b392f7a-153c-47f7-ab9e-c5de5044b057,Shis nice tiktok ever,male,"Marseille, France",2023-07-28,POSITIVO,1,0.058416747,0.4616528,0.10669551,0.08257309,0.2906618
a31f0b8e-cfb1-4c3b-8f33-19f7fd5bd97b,Its very fun and funny i really like it,male,"Bangkok, Thailand",2023-12-18,POSITIVO,1,0.053442083,0.3298975,0.27083477,0.29709908,0.04872658
51c8b839-7042-473b-a239-d7633917fd18,Bagus lh jugak hilangkan bosan,male,"Guadalajara, Mexico",2024-10-30,POSITIVO,4,0.08212924,0.11757731,0.1500441,0.1161497,0.53409964
e9861740-bfa8-4be1-948c-96cbe1919497,I want to have eye profile tiktok😭😭😭,male,"Mombasa, Kenya",2024-03-11,POSITIVO,4,0.083474785,0.06442431,0.081603326,0.06331665,0.707181
ff7029ac-7db1-4926-b82a-f7d613209161,ww,female,"Suva, Fiji",2025-09-15,POSITIVO,2,0.15187432,0.21741931,0.27745223,0.21478273,0.13847144
770dbbed-0176-41e6-b7bb-4842e0a2a28c,Really good,female,"Guayaquil, Ecuador",2025-07-29,POSITIVO,3,0.06377264,0.09135409,0.23513846,0.5515892,0.058145627
5fb61b2f-e888-4e9a-8b47-ab350e102440,enjoy,male,"Tijuana, Mexico",2024-12-17,POSITIVO,3,0.08212858,0.11757657,0.15004092,0.5753733,0.074880585
e59c381d-8971-48c7-9d57-42ced990ccc3,Good,female,"Brisbane, Australia",2025-10-30,POSITIVO,2,0.08212879,0.11757142,0.60927474,0.11614559,0.074879535
fac740d2-703e-46be-bda8-d0528ae1c266,Amazing,male,"Riyadh, Saudi Arabia",2023-08-26,POSITIVO,2,0.082128346,0.11757343,0.60927105,0.11614705,0.074880116
78f3f25b-98ed-4ec6-ad4d-114330295275,"I have my new buddy, this is a great btw it's fun and full of something to try",male,"Algiers, Algeria",2024-03-20,POSITIVO,4,0.048256632,0.20287183,0.22393553,0.17420758,0.35072845
d082ac1a-7f30-48da-9df1-94bbab5607c0,ily bnyk kenangan miss bgt video aku masa dlu msi ada wkk kangen jadi sm masa masa dlu wkk kangen banget videonya makasi tiktok jdi bisa liat masa kenangan dluu hehee,male,"Bali, Indonesia",2023-10-29,POSITIVO,1,0.048702862,0.3980268,0.0900517,0.07001416,0.39320448
466bf9fc-2a06-4e00-a74f-359d70ba45bf,Got more information and knowledge,female,"Adelaide, Australia",2025-10-02,POSITIVO,1,0.0698264,0.643174,0.12616244,0.097644836,0.06319234
504661dc-7235-4a52-95fd-45ba81fbae0f,How can I update my TikTok account.. it's not working for me,male,"Milan, Italy",2023-07-26,POSITIVO,1,0.05017393,0.73950976,0.093525484,0.07094109,0.045849644
86108eb2-2190-41bc-b062-d46c1b285ecd,"Nice, good.",male,"Dallas, United States",2024-06-12,POSITIVO,2,0.064505346,0.24183765,0.54361707,0.09122591,0.05881407
ad663e03-5947-4a71-99d8-eab157a964ca,I love it 😍,male,"Krakow, Poland",2023-06-06,POSITIVO,0,0.75653577,0.06271334,0.079505734,0.06156145,0.039683733
2ba7774a-3e63-444b-bbe8-5e3ccbf786eb,Ahm ok,female,"Brisbane, Australia",2025-10-15,POSITIVO,3,0.08212764,0.117572986,0.1500365,0.57538307,0.07487983
56526d13-2e41-4de6-a31b-3fc9aa0c4209,video in tiktok so fun,male,"Seattle, United States",2024-11-14,POSITIVO,2,0.252704,0.14479828,0.47305256,0.08005036,0.04939487
b622dd40-b09e-46bf-8abc-9d8937130714,Kâlmädû,male,"Hanoi, Vietnam",2023-10-11,POSITIVO,2,0.15187432,0.21741931,0.27745223,0.21478273,0.13847144
440c298d-3dd8-4378-8c82-c2eb027ee430,🖤,female,"Brisbane, Australia",2025-09-08,POSITIVO,4,0.065736905,0.15242077,0.114394866,0.088546224,0.5789012
05607db0-c69b-4d09-9e04-698d13b02d64,Tiktk Goog,female,"Asunción, Paraguay",2025-06-25,POSITIVO,2,0.15187432,0.21741931,0.27745223,0.21478273,0.13847144
d3cbacb5-f1b8-40cf-bfbe-2607d39a1a10,I like this bcs it help me laugh and explore new things,male,"Washington DC, United States",2025-01-25,POSITIVO,4,0.05135019,0.07477291,0.16656637,0.15842006,0.54889053
ad59bdf6-6386-4c9c-8549-4e95fe77b8a7,Ang ganda ko,male,"Calgary, Canada",2024-12-07,POSITIVO,0,0.4618052,0.08095101,0.10331012,0.0803604,0.27357328
7d1e83fb-4f7c-428f-93a0-affd0bcbd7e1,it so cool ilove dis app❤🖤🤍,male,"San Diego, United States",2024-10-04,POSITIVO,1,0.18721886,0.36059523,0.18788248,0.053174417,0.21112905
92cd6dab-9fe7-40b7-98ca-45d9d3397b5c,We can dance and sing my name in tiktok is dolly_0573 ok bye,male,"Boston, United States",2025-01-11,POSITIVO,4,0.047807563,0.07057324,0.15133922,0.13927849,0.5910015
d71bf40d-325f-46d9-bbb5-98b3366f211d,I can't express through words but i can review this like👌🏻🧡🔥🔥🔥,male,"Manchester, United Kingdom",2023-06-13,POSITIVO,1,0.31836033,0.4683373,0.072897635,0.10489225,0.035512485
b6d40308-f23b-4d33-8ed8-7dc080513d45,Fascinating,male,"Pretoria, South Africa",2024-04-04,POSITIVO,2,0.15187432,0.21741931,0.27745223,0.21478273,0.13847144
65952a89-cabe-48c9-9bce-c3a14d481ec5,For tiktok is,male,"Hanoi, Vietnam",2023-12-04,POSITIVO,1,0.08234035,0.57621384,0.1501454,0.11616304,0.07513742
7bf553e8-80a8-4e1d-82f5-23b5041e3afb,Boleh la kot mai rezeki dari sini. #gold perfume.,female,"Córdoba, Argentina",2025-05-13,POSITIVO,3,0.06902528,0.09884394,0.1261562,0.64298993,0.062984675
b1ce920c-9e60-4bc7-bff0-590ab48575f6,Ok,male,"San Antonio, United States",2024-12-24,POSITIVO,3,0.08212764,0.117572986,0.1500365,0.57538307,0.07487983
167be4a8-c886-41dd-9aab-0a82d7dddbc3,nice,female,"Lima, Peru",2025-06-16,POSITIVO,1,0.0821273,0.57681036,0.15003514,0.11614561,0.07488159
f39d2a7b-8096-4766-8ac3-d537de531ea9,Enjoyment,male,"Dubai, United Arab Emirates",2023-09-19,POSITIVO,2,0.15187432,0.21741931,0.27745223,0.21478273,0.13847144
b58ce190-5cc6-45f6-aa78-33c849175836,makes us all artista in our own way,female,"Port Moresby, Papua New Guinea",2025-11-21,POSITIVO,1,0.070246816,0.5852439,0.17285511,0.10762726,0.064026885
1408a00a-01e1-483e-ba3c-471ce6b9cefe,Tiktok is a good app for many information.,male,"Vancouver, Canada",2024-10-23,POSITIVO,1,0.24855347,0.44441444,0.19667716,0.06763093,0.04272398
3172dc46-fe59-4f9d-a261-100d0df68cc6,😔✋ so good,male,"Frankfurt, Germany",2023-06-09,POSITIVO,0,0.44520518,0.069278166,0.3729292,0.06845886,0.04412854
0311ca0b-3c8d-4dcd-be46-64584d9914b2,Yes yes l do Fd,female,"San Francisco, United States",2025-02-26,POSITIVO,3,0.08213805,0.1188483,0.15008616,0.5740393,0.07488818
99ea7c2e-73d9-4f74-b509-24fa4d592124,good,male,"Dallas, United States",2024-06-28,POSITIVO,2,0.082128815,0.117571406,0.6092746,0.11614557,0.07487953
e5df0896-c3bd-4da0-9de8-4a56811688f5,good,male,"Mombasa, Kenya",2024-06-06,POSITIVO,2,0.082128786,0.117571406,0.6092747,0.11614557,0.07487953
a46b18d8-a51c-4325-878b-cd433cc9ca32,good bro👍👍👍,male,"Tripoli, Libya",2024-04-28,POSITIVO,3,0.06013198,0.18690296,0.1546067,0.5436351,0.054723307
870070ec-1878-49f9-bc39-af5f238c3c37,ok,female,"Perth, Australia",2025-11-29,POSITIVO,3,0.08212764,0.117572986,0.1500365,0.57538307,0.07487983
d5e16cce-5de2-4b5f-8a7b-b4ebbea85082,Great,male,"San Jose, United States",2024-08-15,POSITIVO,3,0.08212853,0.11757294,0.15003714,0.5753814,0.07488005
cd46513c-b1c9-4581-bf53-99e05b0ab2b4,Good 👍,male,"Seattle, United States",2025-01-25,POSITIVO,3,0.06365357,0.09101194,0.23074608,0.55685157,0.057736948
a3fca2de-0bd3-44f0-a77b-bfeeee613b5a,AngelLay,female,"Canberra, Australia",2025-12-18,POSITIVO,2,0.15187432,0.21741931,0.27745223,0.21478273,0.13847144
d77f4a17-719d-449e-a890-f3bf60836a88,Go great 💓💓💓,female,"Wellington, New Zealand",2025-09-14,POSITIVO,1,0.054150462,0.6740162,0.11390423,0.10941202,0.048517134
20131ad2-d88f-4b8c-804b-2ee539c20622,Tik tok is verry good and very best,male,"Guangzhou, China",2023-12-28,POSITIVO,1,0.30289412,0.44833693,0.13723764,0.06788688,0.04364447
9cf68578-73d5-4822-967d-41a30c8f7cd8,👍,male,"San Francisco, United States",2025-02-03,POSITIVO,3,0.08244973,0.1187502,0.15003918,0.5738806,0.07488029
7872bb0e-2fc3-4551-9b15-1014a24c4707,This Application is good to use,male,"Houston, United States",2024-09-24,POSITIVO,0,0.534534,0.07790766,0.26175392,0.0764927,0.049311683
b21e7833-39ec-40e1-a8ed-29a9b12eda42,This apps is so very nice.,male,"Hanoi, Vietnam",2023-10-13,POSITIVO,2,0.0699756,0.33946124,0.4291527,0.09813973,0.06327072
884979b6-53ba-4f94-b537-6d2310a88647,Good,female,"Fortaleza, Brazil",2025-06-23,POSITIVO,2,0.08212881,0.11757142,0.60927474,0.11614559,0.074879535
aa1e1e79-4509-4bf3-8ac0-5d1c16a350af,Ilove tiktok,female,"Perth, Australia",2025-10-29,POSITIVO,1,0.07131713,0.6326368,0.1302209,0.10078416,0.06504109
7337d8db-db29-4ab5-9da1-246c04839625,good,male,"Austin, United States",2024-10-06,POSITIVO,2,0.082128786,0.117571406,0.6092747,0.11614557,0.07487953
d16cc0b9-35e3-4f4b-ba45-6f08529149c2,Nice and enjoyable,female,"Santa Cruz, Bolivia",2025-03-29,POSITIVO,2,0.069661565,0.31939077,0.44883153,0.09860043,0.06351573
43f0495b-ff77-4edc-9ba0-d062767f68c4,Verry nice,female,"Adelaide, Australia",2025-08-22,POSITIVO,0,0.5345868,0.20341226,0.115262665,0.08921916,0.05751915
102df4ce-c105-49f2-adeb-40d71b8713bd,I love this app but idk how to make a playlist pls tell me how to make it!,male,"Guangzhou, China",2023-10-27,POSITIVO,1,0.31997073,0.32685408,0.12490444,0.073905244,0.15436545
8715e9e8-0643-47ac-ab7d-3c570a53bfb9,Can make videos easily and I'm very enjoy with tik tok...tq tik tok make my day always great and happy❤️❤️,male,"Paris, France",2023-05-18,POSITIVO,1,0.03539027,0.5702197,0.2011691,0.11847932,0.07474151
ffef1f7b-6153-4111-a3cd-d54b47256123,🇯🇴🇱🇷,male,"Busan, South Korea",2023-12-12,POSITIVO,2,0.15187432,0.21741931,0.27745223,0.21478273,0.13847144
4e7d5ccf-1c66-49ec-b965-f8177aa45805,So nice,female,"Rosario, Argentina",2025-04-25,POSITIVO,1,0.0821273,0.57681036,0.15003514,0.11614561,0.07488159
db44854f-93af-4a0d-8ea0-da2e15f6b841,♡,female,"Brasília, Brazil",2025-07-29,POSITIVO,2,0.08212784,0.117573,0.60927236,0.11614676,0.07488
75920233-9739-41e0-bd71-1e5184cc6740,👍,male,"Stockholm, Sweden",2023-07-25,POSITIVO,3,0.08244835,0.11874668,0.15003917,0.5738855,0.07488028
46d95c8b-ca83-4d66-beb9-86c3c8e68026,Nice and invigorating,male,"San Diego, United States",2024-08-21,POSITIVO,1,0.0821273,0.5768102,0.15003514,0.11614561,0.07488174
b8ab0b1a-e92b-41a6-ae68-0c1fc3a1a696,Wonderful,male,"Dar es Salaam, Tanzania",2024-03-23,POSITIVO,0,0.54131496,0.117585965,0.15005903,0.11615635,0.0748837
b888bd79-1609-4929-9b1d-e9bb9cded6eb,Tak best !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!tapi BOHONG,male,"Doha, Qatar",2023-10-04,POSITIVO,0,0.52139086,0.21619105,0.1143609,0.09022292,0.057834342
d76126c6-26ee-4873-aedf-acf2189beacd,Okay,male,"Tokyo, Japan",2023-09-21,POSITIVO,1,0.08213094,0.5767816,0.15005188,0.11615328,0.074882515
2f71a2f3-f49b-4ac0-8062-2eb69c810962,Very satisfied,male,"Jacksonville, United States",2024-07-10,POSITIVO,2,0.08213919,0.117605254,0.60919595,0.11617044,0.0748891
b834bb75-a4b9-43f3-b99c-e246b53ae173,Its Great,male,"San Jose, United States",2024-11-04,POSITIVO,3,0.0821285,0.11757291,0.1500371,0.57538134,0.07488003
7892f20b-514f-4928-ad52-bd53d35b5fe1,💯💯💯💯,female,"Salvador, Brazil",2025-03-25,POSITIVO,3,0.0690231,0.09884402,0.12615669,0.6430468,0.06292944
afd983d6-8c67-400b-8c16-2cdd522170c6,I dont have live on tiktok 😞,female,"São Paulo, Brazil",2025-07-13,POSITIVO,3,0.19744797,0.16479778,0.21786352,0.3733958,0.046494953
441ba6f0-40af-4a00-b03e-9db61301c409,Its so nice,male,"Seoul, South Korea",2023-12-25,POSITIVO,1,0.0821273,0.5768102,0.15003514,0.11614561,0.07488174
4182afe9-3b5d-4cae-8534-aaf2cb44e037,"I love this app!!!,And you can Make FRENDS!!! Download it for 🆓!!",male,"San Jose, United States",2024-08-22,POSITIVO,0,0.56651884,0.07610196,0.2476741,0.06684067,0.042864464
e81e0e1a-5527-421a-ab7b-32b7ea15b1f2,Mntul,male,"Seattle, United States",2024-11-29,POSITIVO,2,0.15187432,0.21741931,0.27745223,0.21478273,0.13847144
599fee0e-26b9-441a-96e8-7ad841892d84,happy,female,"Christchurch, New Zealand",2025-10-18,POSITIVO,0,0.5395538,0.11920973,0.15003784,0.11614651,0.07505204
9206bd39-d85f-4331-acc7-5d1be23fccc4,😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘🤸🤸🤸🤸🤸🤸🤸🤸🤸🤸🤸🤸🤸🤸🤸🤸🤸🤸,female,"Salvador, Brazil",2025-07-20,POSITIVO,3,0.22209644,0.067719,0.08643575,0.5805065,0.043242306
c5f6432d-20c7-4c4d-98eb-2002e76054a8,Happy,female,"Canberra, Australia",2025-08-18,POSITIVO,0,0.53955483,0.11920904,0.15003785,0.11614653,0.075051814
88fdaba6-a8b7-42a8-9c58-4b116f09cf8e,Good 🥰,male,"Washington DC, United States",2024-11-01,POSITIVO,0,0.6699941,0.06922158,0.14917386,0.067865774,0.043744627
7970f176-a434-4367-8240-d8b47d99948e,a very nice app when you're bored,male,"Nairobi, Kenya",2024-04-20,POSITIVO,4,0.058509044,0.289029,0.10806894,0.08326634,0.46112671
3af8c73a-5f4d-4a8f-80f4-36c97d7def3b,Maganda,male,"Singapore, Singapore",2023-11-12,POSITIVO,4,0.08212892,0.11757606,0.15004267,0.116148986,0.53410345
b2842af6-0c0a-4829-a292-bcb57e99ac83,Very nice apps,male,"Kampala, Uganda",2024-05-25,POSITIVO,2,0.06269753,0.23298769,0.55894285,0.08838759,0.056984335
5f753853-9937-4ab8-9492-b6830d02d1ea,Big yes,female,"Perth, Australia",2025-12-29,POSITIVO,1,0.06901985,0.41891775,0.12613651,0.322999,0.062926866
86b2b2ae-3a59-4df5-ac4b-0b1f2023ab96,Fun,female,"Rio de Janeiro, Brazil",2025-05-06,POSITIVO,2,0.082132444,0.11760726,0.60904807,0.116332434,0.07487987
c37748a0-df2c-442c-9c35-9a5dcce77213,"i like tik tok, every day i watch TikTok 🥰🥰🥰🥰🥰",male,"Chennai, India",2023-11-21,POSITIVO,0,0.5853167,0.22963783,0.09409503,0.05534378,0.03560665
0da61d5d-0665-4598-af07-fd46ba67529b,You cancel this or not you report on police faster report you now,male,"Toronto, Canada",2024-09-26,POSITIVO,4,0.08213699,0.117598996,0.1500817,0.11616585,0.5340165
2afa1607-597b-4102-898e-50390756f0ca,Wow,male,"Singapore, Singapore",2023-12-17,POSITIVO,4,0.08212792,0.117573194,0.15003775,0.11614686,0.53411424
430f98b4-6152-4def-b1e0-f3cac0e1120b,I love it,male,"Abu Dhabi, United Arab Emirates",2023-12-18,POSITIVO,0,0.5388428,0.12009579,0.15003572,0.11614596,0.0748797
e3162bc8-8fbe-4c3e-9238-8d541cbac398,Terbaikkk,male,"Madrid, Spain",2023-07-03,POSITIVO,2,0.15187432,0.21741931,0.27745223,0.21478273,0.13847144
5447e615-f904-443d-b66f-4065c1f536b1,I I love tiktok because nice,female,"Santiago, Chile",2025-04-21,POSITIVO,1,0.055001166,0.71979886,0.09906468,0.07668,0.049455307
596620ed-45c6-4650-9bd5-2a959e71089b,Fantastic app,male,"Harare, Zimbabwe",2024-05-08,POSITIVO,1,0.07259588,0.6244182,0.1336801,0.103181235,0.066124596
bfcb008d-b744-4cf1-9dc6-240bb436e3c0,I got more followers,male,"Shanghai, China",2023-12-16,POSITIVO,4,0.06904399,0.109070815,0.12615038,0.09764667,0.59808815
5eed06dd-07bd-439c-bf04-a1fbecf24ea1,Angganda Ng TikTok subra hahaha i52,male,"Cairo, Egypt",2024-02-20,POSITIVO,0,0.6659999,0.09148699,0.105333604,0.08446746,0.052712034
8ccd6ab5-c900-4bca-b87f-84f6c51275be,A like this app but please don't ban me😭🙏,male,"Athens, Greece",2023-07-09,POSITIVO,4,0.03838154,0.055024106,0.1961696,0.053369045,0.65705574
9254d672-f4d9-45e3-bece-76f3a21d5028,Pig,female,"Arequipa, Peru",2025-03-17,POSITIVO,2,0.15187432,0.21741931,0.27745223,0.21478273,0.13847144
5be2a6f5-4d9e-42bd-ba65-b57550e326ad,Ok,male,"Austin, United States",2024-06-22,POSITIVO,3,0.08212763,0.11757298,0.15003648,0.5753831,0.074879825
7ac79331-c0dd-430f-8f43-cb2bc2b4aaa5,Enjoyable,female,"Auckland, New Zealand",2025-11-25,POSITIVO,2,0.082128726,0.11757546,0.60917044,0.11624471,0.0748807
e4fe1adc-8f8b-4433-b031-019b6c40d648,So great,female,"Hobart, Australia",2025-10-02,POSITIVO,3,0.08212852,0.11757294,0.15003714,0.5753814,0.07488005
47c6c1b5-42a3-4d58-9dee-b095315130db,good,female,"La Paz, Bolivia",2025-05-24,POSITIVO,2,0.082128786,0.117571406,0.60927474,0.11614557,0.07487953
3690a8b9-d6b4-42b9-82d1-1b492156b88a,❤️❤️❤️,male,"Kumasi, Ghana",2024-06-04,POSITIVO,1,0.056845836,0.70835996,0.10328433,0.07995397,0.051555887
04cd9c23-f46d-4fe6-a3cb-ed9ea5bebc26,"Hi,,I like tiktok",male,"San Jose, United States",2024-06-15,POSITIVO,1,0.057832975,0.68055266,0.12719272,0.081551455,0.05287014
9114e9be-5d60-4865-9b01-678302f0c5e3,Good app,female,"Hobart, Australia",2025-11-16,POSITIVO,1,0.063409224,0.51492083,0.27369684,0.09023026,0.05774287
27813d7e-cbce-41f9-908a-ba9d568d3713,I think okay,male,"Tokyo, Japan",2023-10-02,POSITIVO,1,0.069021545,0.6433184,0.12711468,0.09761564,0.06292977
b3aa07a1-d8dc-4279-97fa-3f4bcd1ae69e,good,female,"La Paz, Bolivia",2025-06-15,POSITIVO,2,0.08212878,0.117571406,0.6092747,0.11614557,0.07487953
6bfdbc0e-b4f9-4102-b3c8-5b6efa3e44b4,I love tiktok and I want 10.0k folowers,female,"Canberra, Australia",2025-10-08,POSITIVO,1,0.36208925,0.40043557,0.10437136,0.0807786,0.052325226
0522ea66-d968-4f37-bc6e-43932bddcdc8,Ang ganda talaga nang TikTok nakakatanggal nang pagod🥰🥰,male,"Cape Town, South Africa",2024-06-07,POSITIVO,0,0.77060264,0.059801437,0.07406751,0.058458813,0.037069555
3b836a2d-baa2-49da-9b56-fb94b08cb591,Good,male,"Cancun, Mexico",2024-11-30,POSITIVO,2,0.08212878,0.117571406,0.6092747,0.11614557,0.07487953
9ea84feb-11ef-4015-bf00-fd75f0e9e0aa,napaka ganda ng mga filters!<3,male,"Osaka, Japan",2023-10-03,POSITIVO,0,0.73021066,0.06727039,0.0924812,0.06644371,0.04359401
b270ca02-1576-4b82-923e-56e73af562a3,gg,male,"San Antonio, United States",2025-01-02,POSITIVO,2,0.08213203,0.11758489,0.60924405,0.11615562,0.07488336
1ff8feab-4004-4aca-92fc-15b4ecdcba8f,Gg,male,"Paris, France",2023-08-03,POSITIVO,2,0.08213203,0.11758489,0.60924405,0.11615562,0.07488336
97f0c9e5-c4af-4b58-8968-fea6056605dd,"First i think nobody watch my videos , and then in the videos have some views they are watch my videos , im so happy that day",female,"Suva, Fiji",2025-10-01,POSITIVO,2,0.043776963,0.2631518,0.3639886,0.06405754,0.2650251
9e3fe15e-7bfa-4c4d-a8b9-37d31a37abc6,Good,male,"Athens, Greece",2023-04-29,POSITIVO,2,0.08212877,0.117571406,0.6092747,0.11614557,0.07487953
06b70272-4524-4f52-8fb2-a4865fff875e,good vibe,male,"Tripoli, Libya",2024-03-02,POSITIVO,0,0.55409676,0.0916034,0.20548102,0.09048634,0.058332447
5dfb6ed6-6129-405b-b31d-32566badb574,nice apps,male,"Philadelphia, United States",2024-06-29,POSITIVO,2,0.0626983,0.23298807,0.5589418,0.08838761,0.056984343
2e6b285c-dce8-4d3f-bb5d-7de3335be814,😉,female,"Córdoba, Argentina",2025-05-30,POSITIVO,0,0.650172,0.0896596,0.11442484,0.088631965,0.05711162
4da098bb-8864-4b2e-a6f5-5218b04936b7,Good,male,"Abuja, Nigeria",2024-04-19,POSITIVO,2,0.08212877,0.117571406,0.6092747,0.11614557,0.07487953
43cb01c7-7f10-4971-88ab-727eb41b97d3,beautiful app,male,"Dakar, Senegal",2024-04-10,POSITIVO,3,0.06373517,0.09550737,0.11819384,0.6646181,0.05794553
