reviewId,content,score,gender,location,date
245542ad-ca5e-4acd-898b-a43ef1718df1,Multiple emoji reaction still not available for me,3,female,"Sydney, Australia",2019-12-16
21da5433-34bc-416a-857b-252aa8626ba4,wow new version..,3,male,"San Diego, United States",2018-11-06
9113ae1f-67d7-4d2c-9f91-e617dc97250e,"It has many glitches. Though you get all the news and gossips from all sector, it's time and data consuming.",3,female,"Christchurch, New Zealand",2020-07-01
a655e8d2-377f-48bc-85bb-11d2a2249987,Beuti,3,male,"Pretoria, South Africa",2017-09-03
b0338ad0-0327-4e47-885b-fba99bc1722d,Views and likes issue plz help nothing else,3,male,"Austin, United States",2018-10-26
d9b9d2b5-2798-4760-b121-6f0f92286f7c,It is a great app,3,male,"Chicago, United States",2018-10-31
bf50e2bf-fc67-4855-914e-b0f386ac1bed,Very good app but some glitches But i haven't get themes i don't from 1 year i am using but everyone have themes i haven't themes. Plz give me themes,3,male,"Austin, United States",2018-11-28
20aca957-13a5-42a7-a2ad-44b283e0944b,Good,3,male,"Marseille, France",2016-05-13
f0f010f0-a8fe-47d1-b971-c803e1c1ff64,Quality,3,male,"Cali, Colombia",2019-07-11
b906d0b1-1619-4bef-a1c5-63153ddbdc43,अच्छा,3,female,"Wellington, New Zealand",2020-06-05
ea30aa74-0f9e-431a-ac8d-3cdb8bc46628,This is the best social app and was properly working but it's been so while that instagram notifications are lagging and it is sometimes taking more than half hours to get the notifications at first I thought it will be fixed but please do fix it. Instagram has been lagging recently 👍,3,male,"San Francisco, United States",2018-07-16
0525046a-8518-4d32-8365-4efc1f264b85,Look,3,male,"Osaka, Japan",2016-12-22
9e119558-0786-419b-980b-0a028f03ab0c,"Im having a bit of a problem with the add yours feature not working for months now. I had updated this app just a few days ago when I noticed that the add yours sticker wasn't working because it wasnt updated. Now that it is, the sticker is still not working. Can you fix this bug???",3,male,"Cali, Colombia",2019-07-15
5eec6795-40a1-4ede-9d32-1795680b9039,Video is freezing. Reels crashing.,3,male,"Milan, Italy",2016-02-16
0f024a36-0d39-43f4-a8c0-2ffcd3d6c4df,It wont fix the foces stop an it says it wont work an all,3,male,"Kampala, Uganda",2017-08-05
fd6a2e50-6428-46f2-bf3e-83df3ab2c116,"Would rather be able to upload via PC with full app capabilities, rather than just cellphone.",3,female,"Suva, Fiji",2020-04-15
5c40fca0-75b3-4802-810e-e3abcf411ecb,Yeah I like it 😊😂 from last year In 2021,3,male,"San Francisco, United States",2018-10-14
5506575f-7a9e-403a-908b-3d26e7d68674,Tafan,3,female,"Hobart, Australia",2020-01-02
86051455-4c14-4b4b-8758-3bf2f254045a,It's lagging a lot,3,male,"Mexico City, Mexico",2018-11-10
71e8b4d4-1583-4d79-8e65-56603c12f000,Kbi kbi ni chlta rookh jata hy bki great hy you can use❣️👀,3,female,"Salvador, Brazil",2019-11-09
bf641d05-6d77-459b-aa2b-d08250545766,"Nice app for social media but even though i always update the app every time they says Need to Update. Im just disappointed because the filters are few, i saw my friends Instagram there are many nice filter but why my Instagram just a few filters like 2 filters only? Please i would like to rate the app 5 if you add more filters on my Instagram. Thank you!!!!",3,female,"Adelaide, Australia",2020-02-12
410fde5f-9bd1-46c3-913b-9d50c7b3d337,It's best app,3,male,"Lagos, Nigeria",2017-07-24
6ad3ca92-1a8c-4a60-8e1c-51f5743137a1,Hi Huie Hrhrj shis,3,male,"Birmingham, United Kingdom",2016-08-28
45aef2b6-3c60-4124-bef3-f024f4a1db0b,"I used to love instagram but after this new update i am having a lots of problems with text on my reels and stories, i coant reply to messeges in my dm. So i am starting to dislike the app a bit. I tried sending a report but i cant even send report as it shows error while sending. It is a great app but latest update is not that great.",3,male,"Valparaíso, Chile",2019-05-23
664163a6-3eee-47ad-8ad5-8b05c63cdf6c,Nice aap,3,male,"Tunis, Tunisia",2018-02-08
2a115afd-5113-4fe0-98f9-ca346bbcbee9,Accha aap hai par har 2 din me update kar na padhta hai aur kabhi kabhi hang bhi marta hai,3,male,"Hamburg, Germany",2016-09-03
694b2feb-0f70-46ee-b45e-ae378e7307f9,"There are some glitches. I can't remove items from the market cart, sometimes when I tag in reels the video shows upside down and then it crashed.",3,male,"Austin, United States",2018-10-16
697bb13a-e04b-47bc-a077-74866580676b,"Hi Instagram, why some of my digital collectibles cant be shown? It says ""Unsupported"", why is that? Is there anything the creators of the NFT can do about it?",3,male,"Birmingham, United Kingdom",2016-04-04
c6312551-d854-4a67-9f32-a52f3ccb2f99,This app have sum bugs please repair him,3,male,"Busan, South Korea",2017-01-03
231f90bb-c423-44e0-99f7-ce8b3250de17,"Hello instagram team sir, I do not know why these problems accessing coming to my account and if I have any mistake in this,then you correct it, now I will not make any mistake, please request you to correct this problem with my account then it will be your great mercy_thanks instagram team not upload my reals comment pleas help me",3,male,"Santa Cruz, Bolivia",2019-09-12
df570a87-c5b0-416c-94e5-7f3779fb933a,"Got some love from the algorithms recently, wow what a feeling to know you have gold , and the gate keeper is still keeping you out ‼️😪",3,male,"Madrid, Spain",2016-02-24
f01a7160-05a8-44f7-a5d6-d2ea845a7b71,Mediocre,3,male,"Tel Aviv, Israel",2017-06-25
4867ffea-3b05-4c4d-a9c7-109271071ba7,मेरी रील पर व्यूज नहीं आ रहे हैं कम से कम हमारे फॉलोअर्स तक मेरी रील को जरूर पहुंचाएं और अधिक से अधिक व्यूज दें आप की महान कृपा होगी... धन्यवाद,3,male,"Lyon, France",2016-03-11
f76cd353-3301-4a49-93f1-14d9a371e4b3,Sab thik thak h,3,female,"Christchurch, New Zealand",2020-08-27
0211288e-a810-42c3-ad23-b8e5864854fa,💫💞💫😂😂🤞,3,male,"San Diego, United States",2018-10-03
6fb57768-e88e-4912-b969-af1b280da3d2,The instagram team don't return my old instagram account @bts_world_66,3,male,"Hong Kong, China",2017-06-08
dbf5eb37-cf1b-4e54-8860-a74def28ebe5,"Reels take too much time to upload even it takes 1hr even if i have a good wifi connection , too bad dev please think about it",3,female,"Hobart, Australia",2020-05-04
540a92cf-c5b9-446c-b666-077ccbe20e3b,This application is terrible the messages wouldn't go through and the application kept stoping.,3,male,"San Antonio, United States",2018-05-31
a7766ede-894f-4f7d-9f0d-25537b63f16c,"Unable to react to msg except liking the msg,,,also unable to revert to msgs",3,male,"Johannesburg, South Africa",2018-03-04
3331316c-c009-434b-aad5-64ea2c0daa69,Very nice am enjoying it,3,male,"Los Angeles, United States",2018-10-13
13e4945e-4914-4102-b826-31dd8e4eed7f,I feel some discrimination against cannabis related pages and definitely not enough research when looking into bots and scammers,3,male,"Delhi, India",2017-04-20
e187e361-d2ce-45a3-a3b3-48da798b24e8,Please put option of hide follower and following not private,3,male,"Chennai, India",2017-06-28
a18e8204-45c1-4eed-a38c-aaf3fe97ec68,need more easyness for reels making and posts feed,3,male,"Marrakesh, Morocco",2017-10-17
1613891f-4845-43e7-8c2c-9146bbc1facc,Good 👍,3,male,"Bali, Indonesia",2017-03-18
b4e6b987-87c6-4228-9514-7bd265ec80aa,I would give 5 star but there some problems while texting with friend,3,male,"Toronto, Canada",2018-10-07
85b90420-9b21-4669-8c9d-d59cf684e6f4,Big man,3,male,"Montevideo, Uruguay",2019-04-11
efc25501-7261-45c4-912c-c003ef11514e,Good,3,male,"Lisbon, Portugal",2016-06-03
80e0e8a2-d206-4771-8e54-72265985894f,Vere level app,3,female,"Canberra, Australia",2020-07-13
7a3875d7-4db7-4f6f-89be-ff6357c10a91,Now a days whatever song we use it is saying audo not available... It is irritating to use with that feature..we are not able to post properly,3,male,"Rio de Janeiro, Brazil",2019-07-16
6776aa50-36f9-483b-9c23-535a36995aa7,Too many ads n videos from people I don't follow... but I still enjoy the pictoral format n like to use the app,3,female,"Santiago, Chile",2019-10-12
ffc3cfb2-a8b5-49bb-a376-11a03029cd8d,I had problem regarding my reaction of messeges.pay attention to my review.,3,male,"São Paulo, Brazil",2019-07-13
67665860-a7bd-4cc9-8c62-04122e0aad50,Good,3,male,"Lisbon, Portugal",2016-06-17
8b276f7e-c861-4e92-ba1c-ccba0c481e4d,Business earn,3,male,"Montreal, Canada",2018-04-18
2c621edd-fda7-408b-a6a8-a1f5864dce04,Very nice 👍👍,3,male,"Harare, Zimbabwe",2018-02-17
f1ffaad9-9d46-405b-9c0a-ef33d1ea4dd0,Something better now,3,male,"San Jose, United States",2019-03-03
42d85f73-5d95-4e75-9c90-634f09259873,"I am not able to have reaction and replying to specific message features in my account, it's been 1 month i am reporting this issue and Instagram team is not fixing it, disgusting.",3,male,"Marrakesh, Morocco",2018-02-22
f31b9bbc-7243-4fc2-8505-1416d8e211ef,💜💜💜,3,male,"Santa Cruz, Bolivia",2019-04-25
d2a0a312-3289-47df-b1c9-61d374f10fe2,"It's best app,but after the recent update some reels and videos sound is not available",3,male,"Monterrey, Mexico",2019-03-18
feef1892-9720-4c78-bb50-88593d7b805e,Hello sir/madam my account hacked pls delete my account plssss,3,male,"Caracas, Venezuela",2019-04-13
a4f31d71-f499-4996-88bb-eabff49a0b5f,Not working properly from last few days. No stories are opening properly.,3,male,"Monterrey, Mexico",2018-12-03
53abf50f-4a01-4688-b68f-b37f687c7b7b,"Its good, but recent update of blending videos and reels is bad doesnt sound good and damages the profile grid plz change it back .",3,male,"Marseille, France",2016-10-13
99dacb27-9cb7-4168-9ca9-831894c8eb19,Not bad,3,male,"Montevideo, Uruguay",2019-07-28
11a0015c-44fa-4b0c-81cd-aaa47932d972,Kuresha,3,male,"La Paz, Bolivia",2019-08-31
37ea23a2-be23-438a-b58f-09b2dd3f1718,I can't send photo or story because i can't open pics from gallery,3,female,"Port Moresby, Papua New Guinea",2020-03-24
4e2147fc-3ce5-4215-9f32-acd953662c25,Good,3,male,"Jeddah, Saudi Arabia",2017-03-01
e8957d8b-9e54-4f65-a745-aea56b024949,Pretty good. Tho would like the option to turn off the algorithm.,3,male,"Kathmandu, Nepal",2016-11-25
86e9267d-b48a-4937-94c7-e82b1b940047,"I don't know what happened but all my reels are turning blackish and in reduced quality after uploading no matter how good the quality it had before uploading. Reported problem multiple times, uninstalled and reinstalled instgram but nothing is helping. High resolution media option is also turned on. Got no response from help center.",3,male,"Lagos, Nigeria",2017-11-18
037c5927-ba63-43a2-b9f3-1d99324b9ce4,Hey Instagram I'm facing some issue in my Instagram I'd I received a lot of email from Instagram about reset password and this is not doing me. Someone want to access my Instagram account I received a lot of email/otp etc.,3,male,"Alexandria, Egypt",2017-07-23
22847298-ef18-49c0-9873-b0be65fe5442,Nice aap,3,female,"Córdoba, Argentina",2019-10-28
b3d6c778-096c-4fff-8ef4-28b2a34b068b,Lovly app now,3,male,"Houston, United States",2018-11-25
a6c369c7-3e00-48fa-8a1c-a8dc62907b70,Good app but I want the activity notifications for other accounts to be able to turn off.,3,male,"Brasília, Brazil",2019-07-27
e0748e65-aa08-44fd-8673-76b2bc4342ae,I would really like for the update with putting a picture on the chat backround come back a second time . I didn't get to update it and I think it would be good for that to come back.,3,male,"Alexandria, Egypt",2018-01-18
70e03405-8d7b-49a7-994b-709898109c7f,👍instagood ☺️,3,male,"Lisbon, Portugal",2016-07-19
82a213b5-e6d5-48ee-b056-541cec437bba,Do stuff jb hi you have to go in my you up to your office and I you you to youyyyggouyy my you gyyytfyyyuyy to my text message you on my lunch you can get a better grade for the yuuyygyuygygtyy tyyyu to you and your family have to your yyyyy hghhhhhgygccchggyygygucg bi us a used vehicle us a few I to come in at least I in your office at one time and where would we to to get a new one and be there for ishselfyyy I am not sure if I can do that I use is we will do our one is the uhui hi u up yourIy,3,male,"Barcelona, Spain",2016-08-14
16d977f1-5103-47e1-99bc-136137b7263f,This app is really very good. But in this we can't give more reaction there is only heart reaction and we can't give reply this thing I don't like,3,male,"Harare, Zimbabwe",2017-10-20
460ed645-2491-4a3d-83de-909984cf6fe3,Nice,3,male,"Kathmandu, Nepal",2016-12-24
b8215dba-c46e-477b-a010-2a4588511c79,"This application was working well but from some week my story highlights are not playing properly,if i open up my story highlights some of them just gives blur image without music and some are playing welll My ig account is-shukla_3005",3,female,"Medellín, Colombia",2019-11-05
d3a0dca9-dd88-4b93-b14d-c512caeeab71,Needs features,3,male,"Guadalajara, Mexico",2018-11-01
ebfe2493-1c8f-4175-987d-87f70d4f40dc,Nice,3,male,"Brasília, Brazil",2019-03-30
c3791c7a-0ddd-4a80-9ab4-801e6959928a,exlent ✨✨,3,male,"Washington DC, United States",2018-05-04
a1fe6821-22e1-49d7-995e-b016d71e27ce,it's not bad app. but hacking is so easy for this app,3,male,"Frankfurt, Germany",2016-06-30
452e3afe-4278-42d2-be68-d53403f2388d,Ok to me thanks,3,male,"Chennai, India",2017-03-03
b35ad5aa-aed1-43eb-b77c-09bf57bd8e6f,F Xerox,3,male,"Harare, Zimbabwe",2018-03-16
7f2c75c1-d0ce-4555-b89c-fddbd066f08c,I'm facing the unavailable audio in all the reels and stories plz solve my problem instagram team 🙏,3,male,"Manila, Philippines",2017-01-01
e621e976-5065-4798-b91b-df86a885cab8,Favorit app for me😌,3,male,"Manchester, United Kingdom",2016-03-18
56780662-c24c-43d4-a5a1-401ff8593f79,Way too many bugs,3,male,"Medellín, Colombia",2019-06-06
f62a8a4b-53df-479c-bd47-ace98ff232b9,full clip,3,male,"Bogotá, Colombia",2019-05-29
b60da4ae-1f11-4885-b3ad-4d62b8a58168,I like it sometimes,3,male,"Algiers, Algeria",2017-08-09
984e8ff1-2966-49b1-a13c-2525120aa5e4,Uuummm the same 😍thingis that very very good🌞👍 morning🌞🌞 and the first Officialuyooithe of my favorite I was a good🌞🌞 time at the end to the world is uuibeginning ofui,3,female,"Brisbane, Australia",2019-12-13
eca8c489-8bcd-4560-97da-6286519c82a2,Better,3,male,"Addis Ababa, Ethiopia",2018-01-20
695a5c5c-4b08-47f9-94f4-6b3845b4bb2d,"It does not let you be great, and all my posts do not come through, have to Uninstall, and reinstall constantly.",3,female,"Adelaide, Australia",2020-01-18
9d71c575-9d6f-4540-8cee-5f6e1e98b725,My Instagram not working properly......when I tap on reels button than reels are not showing there is only blank screen and wrote on it is something went wrong we are trying...... please solve the problem,3,male,"Phoenix, United States",2019-02-05
24ebac37-eba5-4d6a-bd2a-8cc5a564c401,Very well performance 👍,3,male,"San Diego, United States",2018-10-01
e836e301-cc02-45cd-a4a9-2085a5ce7054,Not viral video i have 10k followers and veiws oming 50 100 hehe,3,male,"Singapore, Singapore",2017-01-04
8ddcd32d-f0f5-4703-b103-ed53ce2fbbb1,App is cool.. it's the constantly having to update every two weeks that's annoying,3,male,"Austin, United States",2018-07-07
4bc737d1-46f1-4357-bae8-e8a07500bd67,Kya faluto app hai ladki reply he nahi dati,3,female,"Queenstown, New Zealand",2020-03-08
8d6d1ebb-cc7e-4048-a929-c7dd21576373,Every time I report any problem it take a long time to solve and sometimes my request to solve problem was rejected even there is some more features need to b add.,3,male,"Bali, Indonesia",2017-06-27
0355ff81-dfd8-420f-a24f-363eb6bae25f,^                                                                |,3,female,"Christchurch, New Zealand",2020-01-28
33a9fd22-2b9b-4056-b63c-8242251555b0,Nice,3,female,"Hobart, Australia",2020-03-31
5119c3f2-39b5-4503-922e-43e7fe48232a,"Overall this app is amazing but whenever, due to some reason I have to uninstall this app but when I re-download it and try to login it, it shows white blank screen and try so much things I also do report a problem 1month ago but nothing happen, plz fix it",3,male,"Casablanca, Morocco",2017-08-08
4867f32c-76c9-4762-9944-c366062fbf69,Chalo adav pa,3,male,"Philadelphia, United States",2019-03-21
235d3035-60b3-424c-9ccb-cfa1a128ac68,"decent app but can't upload igtv videos, is there a specific reason as to why?",3,female,"Port Moresby, Papua New Guinea",2020-03-15
f9b940e2-14e4-4af2-9006-d6e9934c93d1,So many bugs!! The algorithm constantly changes and difficult to post anything.,3,male,"Hamburg, Germany",2016-06-10
21922df6-4c6a-4d31-b850-d7d42bc5907f,Amit vineeta,3,female,"Queenstown, New Zealand",2020-02-10
9e126cf2-73ac-4fed-a98a-b9e8d57ef0a8,I like insta... The only thing i dont like is been giving an option of what kind of reels i see as a animal lover some reels have left me in tears and affected me mentally and emotionally i think picking what your interested in would be far better as i would hate to close my account,3,male,"Bangkok, Thailand",2016-12-19
3c3b1611-de60-4488-b46f-b6ea7ecfc90d,J we we are he wwe e we are Kwswmkl7₹j.meUwere due on my yxeze ifrlA#2#₹522,3,female,"Canberra, Australia",2019-12-24
9b7dfe93-67c4-4f97-b13b-361402ec216b,"Since few days, no audio is playing in my stories and reels section. It is continuously showing that audio is unavailable. What do you want ? This is not done. Solve the issue as soon as possible.",3,male,"Tijuana, Mexico",2019-02-22
a166ea06-7251-435c-8f72-38e76e3a56e9,So good 😊😊,3,male,"Lusaka, Zambia",2017-09-01
31f0424e-9678-4dac-acbf-bf3ec730fb3e,Nice,3,male,"Lyon, France",2016-10-14
bc780ef0-340f-4771-90d8-c69a44b0d53a,Easy to use,3,male,"Dallas, United States",2018-12-31
9a736b70-3cc3-4078-b57b-00bf9e758300,Very nice 👍,3,female,"Christchurch, New Zealand",2019-12-21
ffc7aff9-3c84-4844-b0ab-4ef80c2ef668,Good social media sites,3,female,"Santiago, Chile",2019-11-07
b96a8d2b-a8a9-481c-8e90-39e7dd170e97,"Instagram having biggest bug of showing active now when we are offline. Sometimes it's showing 8-9 continue online status when we are offline and sometimes it's 1-3, 1-9 hr continues online status but in actually we are offline. It's was Major problem of instgram. I hope it will this issue",3,male,"Ottawa, Canada",2018-12-19
9e883695-e851-455e-bba8-3f10bb1bd439,"Due to previous situations on Instagram. I'm getting flagged and possibly will lose my account due to a repost. And they'll slow down you algorithm on certain post. There is a promotion button on my post if I should do so, I couldn't promote my music for three months, over a repost.",3,female,"Christchurch, New Zealand",2020-06-19
e3ab8db8-cbe5-49c7-937a-9f6eb1975160,Bardad ke chodega ye Instagram.,3,male,"Austin, United States",2018-10-16
8526e4de-289d-41c0-b759-56631a2692a1,"Always had issues with the compression and how the algorithm kills artists, but its good nontheless.",3,male,"Jerusalem, Israel",2016-12-31
ea99ccb4-eeb1-4918-bee2-654b2e7c3a95,When I snd reaction on Instagram it does not work only ❤️this reaction can be done.....,3,male,"Algiers, Algeria",2018-01-21
5aa5ab1b-4f80-41c4-aa46-d357a82b7096,He it's nice app I have liked it,3,male,"Kumasi, Ghana",2017-08-19
a12ad7a5-4206-4e95-9ec0-a058436c6462,I have give 3 star because in my acc i uplode stry and see that the stry have rotate and then i have done clear data than my insta was not opening,3,female,"Nadi, Fiji",2020-08-17
cf77ee06-626f-4a7e-acc4-f17b5c84b7c6,Enthusiastic,3,male,"Algiers, Algeria",2017-10-31
562a24f8-5cba-4e8c-a588-339666efa9b4,I can't live without instagram so plse. Fix it. Im not getting reels that r of my favourable,3,female,"Queenstown, New Zealand",2020-08-19
719e91c7-b411-4ef5-8220-3b7e328a6097,Super,3,male,"Houston, United States",2018-06-19
d4904aa6-f397-4c73-aace-3d94657c359e,I am really like this app🥰❤,3,male,"Taipei, Taiwan",2016-11-18
8abb9eb7-d460-4c09-9ade-9bf249fadc87,My insta account not showing the friend list in inbox,3,male,"Frankfurt, Germany",2016-06-08
8ef19674-d3ec-4cb4-a25f-00e0d484a06e,Good 👍,3,male,"Lagos, Nigeria",2017-10-14
c47cdff6-290e-4e96-b362-26d2e0564b9a,😂,3,male,"Barcelona, Spain",2016-08-28
0c9046d8-c106-4ebb-a231-5e6bd0cdff29,"The feature 1 min instastory in my instagram is missing. I ever used it like 2-3 times but boom, then its gone. Please don't take it back from my account, I want to use it",3,male,"New York, United States",2018-12-30
f2e82181-b815-405e-bc5f-8109b72a8a72,This application have so many bugs,3,male,"Mombasa, Kenya",2017-12-26
03502bcb-5da8-4cae-a0ac-8f93beec39cd,Aachi app hh,3,female,"Hobart, Australia",2020-08-16
8e2bfabb-185a-4d30-8de2-23f3a2d15d69,Good,3,female,"Nadi, Fiji",2020-05-06
e2e0f819-c8ab-4859-b457-4afb155ea514,Superb,3,male,"Glasgow, United Kingdom",2016-10-10
a44dfed7-1b90-4233-9077-485d72bfe05a,re wasezw RR es we sssszzzww a WWW zz xx xxa es wzz e ewwzzwzwzwe see see aa dwaw WWW sQq,3,male,"Nairobi, Kenya",2017-11-25
f8ef4772-383d-4d6d-a818-c68f3cf1cb17,"Pretty good app, it feels smooth and all but there are some bugs. Like when you are looking at a post which is in video form, if you like the post while the video is playing it sometimes stops the video.......And another problem is the algorithm. The algorithm isn't very good it takes a lot of time to find out what I am looking for or what I am into....And chat heads would be a nice feature for multitasking, chat heads are in messenger so why can't they be here in Instagram",3,male,"Addis Ababa, Ethiopia",2018-03-16
da56c964-85c7-43c3-bccc-f073cf099b73,The good app for following I want some more followers,3,male,"Montreal, Canada",2018-08-29
afe21d73-04f3-4819-a35c-1ec41e676070,🔈😂,3,male,"La Paz, Bolivia",2019-08-30
e9538166-0b7a-4b34-ab5a-b2f93c121465,I truly love Instagram 🥺🥺🥺🥺,3,male,"Mexico City, Mexico",2018-04-28
9321199f-512b-4115-90f5-251cea89c60d,Tend to glitch out whilst editing reels which is annoying as all it seems to want to do is reels which I think is pretty rubbish,3,male,"Windhoek, Namibia",2018-01-05
1463ae60-cb90-4770-9ee0-6ccc8659ab48,only three star rating bcz in my account jaytesh 29 there is no option to reply in my chat section 😏💬,3,male,"Dubai, United Arab Emirates",2017-04-17
ed254ba5-e509-48da-9f28-db36b2be8b6c,😍lovely,3,female,"Canberra, Australia",2020-04-04
a463d5bf-f4a5-448d-bd97-e451ebc2734a,Good,3,male,"Munich, Germany",2016-03-12
a9971fa5-cafe-42a7-b187-04c849c08a32,I really like this app,3,female,"Cali, Colombia",2019-11-06
44af185c-c06b-4407-92b7-12fbde8f58f0,Good this is amazing application,3,male,"Tel Aviv, Israel",2016-12-15
567e1261-0726-4209-a6ee-4a1b0e787a03,｡^‿^｡,3,male,"Córdoba, Argentina",2019-03-25
84d09ff1-32dc-49bd-a482-491c39f0904e,Amazing AAP,3,male,"Algiers, Algeria",2017-09-19
6fa1f9cd-ac39-4a09-9f91-b0937c78d27d,Good,3,female,"Adelaide, Australia",2020-07-19
da66abe4-c70e-491f-add8-d11991464ba0,"the screen is white everything can't change but I have a solution, just delete the data in play service info😉",3,male,"Berlin, Germany",2016-08-27
18445f3d-fdc9-4205-92d4-28c29906dc39,Good,3,male,"Delhi, India",2016-12-13
999ec82b-7ace-4215-9d33-cae6b032245e,Padho ye mat chalao,3,female,"Christchurch, New Zealand",2020-02-28
afa85497-fa0e-4f60-9004-2b45a4d59bc7,Best aap Instagram kyu kiya gf and bf ban jateh he ushemeh 😁😁,3,male,"New York, United States",2018-10-05
0a214845-461d-4cff-9c13-fa97d73988b9,Meri hr ek video virel kr do bhgwan ksm 5 star rating dunga,3,male,"Osaka, Japan",2017-07-05
01881eb5-aa19-4fce-ab72-6fdac391e0fc,Change the algorithm,3,male,"Milan, Italy",2016-02-06
ef468e3d-60b6-4a60-922d-d4213db5a4d0,ʙᴀᴄʜɪʏᴀ ʀᴇᴘʟʏ ǫ ɴʜɪ ᴅᴇᴛᴇ,3,male,"Bali, Indonesia",2017-02-18
d5f6bc47-467c-4a89-b3c0-1bf1d7fe1060,Lp,3,male,"Stockholm, Sweden",2016-10-04
44b38a12-c083-4be6-a5a6-a31b43aa1d3d,I like this app but sometimes it's stop working for bugs I am a business woman and it's my business account so please clearl this bugs it's creating so many difficulty Thank you *shreearadhya*,3,male,"Ho Chi Minh City, Vietnam",2017-01-09
9e53db96-04b7-4ad3-97b7-4f1472c37222,"Don't like the new ""reels"" direction. It's stupid. If I wanted to watch a reel I'd go get tictok. Quit trying to be like another app.",3,female,"Hobart, Australia",2020-03-11
ae98f516-953f-45ee-8d11-faba35febe98,🥰,3,female,"Adelaide, Australia",2020-02-01
bfd2014a-8483-49db-bd80-3bd45d36294b,Good app,3,male,"Salvador, Brazil",2019-04-18
9acac907-043f-4dfa-b67b-9e2e40e0cd71,Insta waise kaafi acha hai pr Instagram mai mujhe ek problem aari hai mere viewers aur followers ekdam se kam hogye mere followers daily Kam hore hai I wish Instagram meri problem mai help karega ❤️ thanku so much ❣️,3,male,"Kumasi, Ghana",2018-03-31
064fd3a3-449f-4e2c-8d81-5dc73efeeb49,Úúuú,3,female,"Salvador, Brazil",2019-11-16
11bbb9b1-d9ab-4016-89e6-6a192ca96a36,Siddhartha x,3,male,"Jacksonville, United States",2018-05-12
dd190319-5295-4901-9c47-88cd91db7311,Increase story time,3,male,"Nairobi, Kenya",2017-10-03
8f0a8f46-a3c9-430a-8f7b-e3636df2ba37,Awesome 😎,3,male,"Phuket, Thailand",2017-05-09
c5f3db33-7b2e-4fd2-a445-e8ac9cea0019,Sonaej,3,female,"Sydney, Australia",2020-04-27
93c6d4ed-33e6-403c-a929-2af65c1d4575,Worst app ..,3,male,"Harare, Zimbabwe",2017-11-11
084096cd-23fa-41cf-924f-f108f138cf2e,good,3,male,"Guadalajara, Mexico",2018-05-07
b822e32f-0142-4711-9d74-3d6d7f456922,The platform is great the voice messages and voice calls performance are great but there us a issue that i can't get much views as i need i upload daily but don't get enough views please fix this and can guide from the instagram teach me how to be on explore page and all thinks are great❤,3,male,"Osaka, Japan",2017-04-04
7f005468-d1d5-4b4f-b246-26d7d576e72a,Good,3,female,"Melbourne, Australia",2020-02-21
723ebdf0-7987-4572-b34d-07b406057156,"It's a good app and the algorithm works better than Facebook but wish it didn't have so many adds and so many suggestions for content ""I might like"". Would be so much better if I could control what content I wanted to see without seeing random stuff I'm not interested in.",3,male,"Kampala, Uganda",2017-11-05
51eab375-bff6-443b-b304-55c67061b075,This app is very great ....i get connected to all my friends........but recently it has some issue even after I updated it i am unable to post a video on my feed and also on my story it says try again and after 2-3 times it says couldn't post it......plz solve my problem as soon as possible ......it is happening from a long time ....... Thanks,3,male,"Tokyo, Japan",2017-06-15
d57196c5-01b9-4a2f-9608-482ed9218aff,When adding photos to posts sometimes they end up all weird and it takes so many tired to post,3,male,"Asunción, Paraguay",2019-05-17
fedbee9c-044a-4237-9807-ae1c862232bc,Nice app🙃😌,3,male,"Jerusalem, Israel",2016-12-19
5ce00d7e-0730-4767-85b5-c96f75b365e5,Amazing,3,male,"Milan, Italy",2016-08-20
85927662-0740-4c28-8cb2-47cb00c4cfb2,It is best app but after update the Instagram was not opening it take action on it,3,female,"Córdoba, Argentina",2019-12-03
9a0b2b25-eb10-4d6c-9afd-7b7b0e558d01,😑,3,male,"Arequipa, Peru",2019-07-01
fe570423-1f5a-48a7-89a2-97d69920249a,Very nice,3,male,"Dallas, United States",2018-10-17
d8245960-7d67-467e-98d0-e5f2779d661b,Not good,3,male,"Dubai, United Arab Emirates",2017-03-16
4d648293-5dc2-407f-8453-1f30ce4bc605,Best,3,male,"Los Angeles, United States",2018-12-11
9a53fa23-1a76-49a7-a025-6f0a04e66285,Good,3,male,"New York, United States",2019-01-05
b8853211-cc6c-46bc-8518-bb4629d56237,This Aap is good wark ti nice to have a great really like you this Aap and Carter,3,male,"Cairo, Egypt",2017-08-04
c1c176b5-be77-4566-b0d2-eaf3aa68244b,"I enjoy it,but u suppress the truth sometimes.",3,male,"Lyon, France",2016-05-27
d1b55c4e-7529-44df-ae48-cd3855de4375,Hashish 🎂1117,3,female,"Sydney, Australia"
3f617351-a237-459b-8ed7-a7f2a7776e0c,Instagram features not showing this is so disgusting,3,male,"Cairo, Egypt",2018-03-13
437f19ee-851e-409c-b7c1-f869c59d9f15,Why can't the live be stopped anymore? It's so bad that you can't stop videos on Instagram anymore???,3,male,"Caracas, Venezuela",2019-08-03
aa6e874d-3931-40db-ad20-c2db943d492c,My Instagram totally not working only black white screen showing I tried my best I uninstalled Instagram alot time than installed after that its not work I try alot of techniques but it's not work world baddest app 😞,3,male,"Bangalore, India",2017-04-03
d117a9d9-72b8-447c-9920-c0e7f92b5bb8,Fantastic,3,male,"Mexico City, Mexico",2018-10-19
